query_id,protein_name,organism,e-value,score
XP_002819251.3, 28S ribosomal protein S28,Pongo abelii,2.50781e-114,850.0
XP_032615798.1, 28S ribosomal protein S28,Hylobates moloch,3.44702e-114,850.0
XP_045417509.1, 28S ribosomal protein S28,Lemur catta,8.43471e-111,828.0
XP_017377358.1, tumor protein D52 isoform X10 [Cebus imitator],Cebus imitator,2.30384e-108,812.0
XP_032106521.1, 28S ribosomal protein S28,Sapajus apella,4.75088e-108,810.0
XP_047404129.1, 28S ribosomal protein S28,Neosciurus carolinensis,6.0785e-108,809.0
XP_003940236.1, 28S ribosomal protein S28,Saimiri boliviensis boliviensis,1.73275e-107,806.0
XP_025778646.1, 28S ribosomal protein S28,Puma concolor,3.13854e-107,805.0
XP_008981069.2, 28S ribosomal protein S28,Callithrix jacchus,3.1671e-107,804.0
XP_043457191.1, 28S ribosomal protein S28,Prionailurus bengalensis,8.51304e-107,802.0
XP_019308885.1, PREDICTED: 28S ribosomal protein S28,Panthera pardus,1.79435e-106,800.0
XP_003999982.1, 28S ribosomal protein S28,Felis catus,4.26685e-106,797.0
XP_040343466.1, 28S ribosomal protein S28,Puma yagouaroundi,4.97479e-106,797.0
XP_007073859.1, 28S ribosomal protein S28,Panthera tigris,7.62942e-106,795.0
XP_014717328.1, 28S ribosomal protein S28,Equus asinus,9.94449e-106,795.0
XP_008518144.1, PREDICTED: 28S ribosomal protein S28,Equus przewalskii,1.12192e-105,794.0
XP_037593358.1, 28S ribosomal protein S28,Cebus imitator,1.89204e-105,793.0
XP_012595449.1, 28S ribosomal protein S28,Microcebus murinus,2.05412e-105,792.0
XP_014923042.2, 28S ribosomal protein S28,Acinonyx jubatus,2.38632e-105,792.0
XP_017377359.1, tumor protein D52 isoform X12 [Cebus imitator],Cebus imitator,2.43908e-105,792.0
XP_012518618.1, PREDICTED: 28S ribosomal protein S28,Propithecus coquereli,2.6725e-105,791.0
XP_032106525.1, 28S ribosomal protein S28,Sapajus apella,4.03915e-105,790.0
XP_034867306.1, 28S ribosomal protein S28,Mirounga leonina,4.36143e-105,790.0
XP_002759070.2, 28S ribosomal protein S28,Callithrix jacchus,5.19838e-104,783.0
XP_010977701.1, 28S ribosomal protein S28,Camelus dromedarius,1.59299e-103,780.0
XP_012306361.1, 28S ribosomal protein S28,Aotus nancymaae,3.42707e-103,777.0
XP_010949938.1, tumor protein D52 isoform X4 [Camelus bactrianus],Camelus bactrianus,2.36313e-102,773.0
XP_019308884.1, PREDICTED: 28S ribosomal protein S28,Panthera pardus,2.53054e-102,774.0
XP_006193986.2, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Camelus ferus,2.55162e-102,772.0
XP_036119660.1, 28S ribosomal protein S28,Molossus molossus,3.07436e-102,772.0
XP_032277813.1, 28S ribosomal protein S28,Phoca vitulina,3.57819e-102,771.0
XP_020031852.1, 28S ribosomal protein S28,Castor canadensis,5.78644e-102,770.0
XP_006202445.1, 28S ribosomal protein S28,Vicugna pacos,1.03809e-101,768.0
XP_024434110.1, 28S ribosomal protein S28,Desmodus rotundus,2.33639e-101,766.0
XP_008253912.2, PREDICTED: 28S ribosomal protein S28,Oryctolagus cuniculus,4.20898e-101,764.0
XP_005898636.1, PREDICTED: 28S ribosomal protein S28,Bos mutus,4.72031e-101,764.0
XP_044770854.1, 28S ribosomal protein S28,Neomonachus schauinslandi,5.98765e-101,763.0
XP_021544328.1, 28S ribosomal protein S28,Neomonachus schauinslandi,6.12037e-101,763.0
XP_045705369.1, 28S ribosomal protein S28,Phyllostomus hastatus,8.06352e-101,763.0
XP_032725030.1, 28S ribosomal protein S28,Lontra canadensis,9.38541e-101,762.0
XP_004386067.1, 28S ribosomal protein S28,Trichechus manatus latirostris,1.03586e-100,762.0
XP_028373900.1, 28S ribosomal protein S28,Phyllostomus discolor,1.33512e-100,761.0
XP_004774290.1, 28S ribosomal protein S28,Mustela putorius furo,2.23131e-100,760.0
XP_047580399.1, 28S ribosomal protein S28,Lutra lutra,2.57306e-100,759.0
NP_001172097.1, 28S ribosomal protein S28,Sus scrofa,2.93964e-100,759.0
XP_037659512.1, 28S ribosomal protein S28,Choloepus didactylus,3.89624e-100,758.0
XP_023555371.1, 28S ribosomal protein S28,Octodon degus,4.11576e-100,758.0
XP_027828878.1, tumor protein D52 isoform X4 [Ovis aries],Ovis aries,4.41e-100,758.0
XP_016042362.1, PREDICTED: 28S ribosomal protein S28,Erinaceus europaeus,4.78028e-100,756.0
XP_021572004.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Carlito syrichta,5.65605e-100,757.0
XP_032172795.1, 28S ribosomal protein S28,Mustela erminea,5.66531e-100,757.0
XP_022373619.1, 28S ribosomal protein S28,Enhydra lutris kenyoni,7.05403e-100,756.0
NP_001039866.1, 28S ribosomal protein S28,Bos taurus,7.72567e-100,756.0
XP_026238527.1, 28S ribosomal protein S28,Urocitellus parryii,7.74745e-100,756.0
XP_008687304.1, 28S ribosomal protein S28,Ursus maritimus,9.0768e-100,756.0
XP_019829564.1, PREDICTED: 28S ribosomal protein S28,Bos indicus,9.20671e-100,756.0
XP_008583696.1, PREDICTED: 28S ribosomal protein S28,Galeopterus variegatus,1.03361e-99,755.0
XP_007451794.1, PREDICTED: 28S ribosomal protein S28,Lipotes vexillifer,1.10746e-99,755.0
XP_047639650.1, 28S ribosomal protein S28,Phacochoerus africanus,1.62535e-99,754.0
XP_004393782.1, PREDICTED: 28S ribosomal protein S28,Odobenus rosmarus divergens,1.77146e-99,754.0
XP_045862046.1, 28S ribosomal protein S28,Meles meles,2.0205e-99,753.0
XP_040117932.1, 28S ribosomal protein S28,Oryx dammah,2.04606e-99,753.0
XP_010586669.1, 28S ribosomal protein S28,Loxodonta africana,2.10426e-99,753.0
XP_037360840.1, 28S ribosomal protein S28,Talpa occidentalis,3.06942e-99,752.0
XP_025726544.1, 28S ribosomal protein S28,Callorhinus ursinus,6.31761e-99,750.0
XP_019581130.1, PREDICTED: 28S ribosomal protein S28,Rhinolophus sinicus,6.46792e-99,750.0
XP_011374560.1, hairy/enhancer-of-split related with YRPW motif protein 1 isoform X3 [Pteropus vampyrus],Pteropus vampyrus,7.14986e-99,750.0
XP_005689178.1, PREDICTED: 28S ribosomal protein S28,Capra hircus,1.14368e-98,748.0
XP_029779780.1, 28S ribosomal protein S28,Suricata suricatta,1.16541e-98,749.0
XP_003782624.1, 28S ribosomal protein S28,Otolemur garnettii,1.17818e-98,748.0
XP_044101341.1, 28S ribosomal protein S28,Neogale vison,1.24652e-98,748.0
XP_043339108.1, 28S ribosomal protein S28,Cervus canadensis,1.79257e-98,747.0
XP_004276231.1, 28S ribosomal protein S28,Orcinus orca,3.1009e-98,746.0
XP_022410759.1, 28S ribosomal protein S28,Delphinapterus leucas,3.1009e-98,746.0
XP_027431826.1, 28S ribosomal protein S28,Zalophus californianus,4.49426e-98,744.0
XP_030695026.1, 28S ribosomal protein S28,Globicephala melas,4.91378e-98,744.0
XP_010861697.1, PREDICTED: 28S ribosomal protein S28,Bison bison bison,5.03049e-98,744.0
XP_034524121.1, 28S ribosomal protein S28,Ailuropoda melanoleuca,5.28916e-98,744.0
XP_004427195.1, PREDICTED: 28S ribosomal protein S28,Ceratotherium simum simum,7.05506e-98,743.0
XP_039106022.1, 28S ribosomal protein S28,Hyaena hyaena,1.19211e-97,742.0
XP_006057109.3, 28S ribosomal protein S28,Bubalus bubalis,1.3789e-97,741.0
XP_026945587.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,1.42281e-97,741.0
XP_036686075.1, 28S ribosomal protein S28,Balaenoptera musculus,1.67706e-97,741.0
XP_029078408.1, 28S ribosomal protein S28,Monodon monoceros,2.99798e-97,739.0
XP_046324185.1, 28S ribosomal protein S28,Marmota monax,3.05588e-97,738.0
XP_015341387.1, PREDICTED: 28S ribosomal protein S28,Marmota marmota marmota,3.05588e-97,738.0
XP_005361851.1, 28S ribosomal protein S28,Microtus ochrogaster,3.84581e-97,738.0
XP_007185154.1, 28S ribosomal protein S28,Balaenoptera acutorostrata scammoni,4.96348e-97,738.0
XP_012966355.1, 28S ribosomal protein S28,Mesocricetus auratus,5.46149e-97,737.0
XP_020746827.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,5.66115e-97,737.0
XP_023982786.1, 28S ribosomal protein S28,Physeter catodon,1.09269e-96,735.0
XP_036033594.1, 28S ribosomal protein S28,Onychomys torridus,1.35642e-96,735.0
XP_019781835.1, 28S ribosomal protein S28,Tursiops truncatus,1.43712e-96,735.0
XP_045143538.1, tumor protein D52 isoform X6 [Echinops telfairi],Echinops telfairi,2.14637e-96,735.0
XP_027805187.1, 28S ribosomal protein S28,Marmota flaviventris,5.64225e-96,730.0
XP_027254579.1, 28S ribosomal protein S28,Cricetulus griseus,5.7009e-96,731.0
XP_006169003.1, 28S ribosomal protein S28,Tupaia chinensis,6.22019e-96,734.0
XP_028746239.1, 28S ribosomal protein S28,Peromyscus leucopus,1.0765e-95,729.0
XP_016006968.1, 28S ribosomal protein S28,Rousettus aegyptiacus,1.2605e-95,729.0
XP_038203334.1, 28S ribosomal protein S28,Arvicola amphibius,1.29696e-95,728.0
XP_041486168.1, 28S ribosomal protein S28,Microtus oregoni,1.29696e-95,728.0
XP_004842072.1, 28S ribosomal protein S28,Heterocephalus glaber,1.36297e-95,728.0
XP_007520228.1, PREDICTED: 28S ribosomal protein S28,Erinaceus europaeus,3.04731e-95,725.0
XP_044238662.1, 28S ribosomal protein S28,Ursus arctos,3.56657e-95,727.0
XP_016071581.1, PREDICTED: 28S ribosomal protein S28,Miniopterus natalensis,4.11092e-95,725.0
XP_012578288.1, PREDICTED: 28S ribosomal protein S28,Condylura cristata,4.25439e-95,725.0
XP_021014431.1, 28S ribosomal protein S28,Mus caroli,4.47478e-95,725.0
XP_044919114.1, 28S ribosomal protein S28,Mustela putorius furo,1.0477e-94,724.0
XP_032172792.1, 28S ribosomal protein S28,Mustela erminea,1.39294e-94,723.0
XP_020944187.1, 28S ribosomal protein S28,Sus scrofa,1.45199e-94,725.0
XP_004479153.1, 28S ribosomal protein S28,Dasypus novemcinctus,1.83972e-94,721.0
NP_079710.3, 28S ribosomal protein S28,Mus musculus,2.39319e-94,720.0
XP_041624458.1, 28S ribosomal protein S28,Vulpes lagopus,6.44264e-94,717.0
XP_006977949.1, 28S ribosomal protein S28,Peromyscus maniculatus bairdii,6.55902e-94,717.0
XP_025333858.1, 28S ribosomal protein S28,Canis lupus dingo,6.80555e-94,716.0
XP_033295741.1, 28S ribosomal protein S28,Orcinus orca,2.1858e-93,716.0
XP_030695025.1, 28S ribosomal protein S28,Globicephala melas,2.93794e-93,715.0
XP_032754530.1, 28S ribosomal protein S28,Rattus rattus,3.21745e-93,713.0
XP_032982444.1, 28S ribosomal protein S28,Rhinolophus ferrumequinum,3.22179e-93,713.0
XP_026945586.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,9.5888e-93,712.0
XP_006880610.1, PREDICTED: 28S ribosomal protein S28,Elephantulus edwardii,7.99768e-92,704.0
XP_019781833.1, 28S ribosomal protein S28,Tursiops truncatus,1.1395e-91,705.0
XP_036998601.1, tumor protein D52 isoform X6 [Artibeus jamaicensis],Artibeus jamaicensis,1.71892e-91,700.0
XP_034372021.1, 28S ribosomal protein S28,Arvicanthis niloticus,2.99977e-91,700.0
XP_021051722.1, 28S ribosomal protein S28,Mus pahari,3.10002e-91,699.0
XP_039106021.1, 28S ribosomal protein S28,Hyaena hyaena,5.02986e-91,701.0
XP_015424232.1, PREDICTED: 28S ribosomal protein S28,Myotis davidii,1.11852e-90,696.0
XP_044998756.1, 28S ribosomal protein S28,Jaculus jaculus,3.76924e-90,691.0
XP_012867957.1, PREDICTED: 28S ribosomal protein S28,Dipodomys ordii,5.66054e-90,691.0
XP_014404861.1, PREDICTED: 28S ribosomal protein S28,Myotis brandtii,5.7229e-90,691.0
XP_031802092.1, 28S ribosomal protein S28,Sarcophilus harrisii,6.67159e-90,691.0
XP_012783268.1, 28S ribosomal protein S28,Ochotona princeps,6.93702e-90,690.0
XP_010634537.1, 28S ribosomal protein S28,Fukomys damarensis,7.4794e-90,691.0
XP_028621263.1, 28S ribosomal protein S28,Grammomys surdaster,9.05603e-90,690.0
XP_040850058.1, tumor protein D52 isoform X7 [Ochotona curzoniae],Ochotona curzoniae,3.10854e-89,686.0
XP_036194663.1, 28S ribosomal protein S28,Myotis myotis,3.94023e-89,686.0
XP_008981070.2, 28S ribosomal protein S28,Callithrix jacchus,4.33103e-89,683.0
XP_020831867.1, 28S ribosomal protein S28,Phascolarctos cinereus,4.33343e-89,685.0
XP_036293200.1, 28S ribosomal protein S28,Pipistrellus kuhlii,4.64396e-89,685.0
XP_031232189.1, 28S ribosomal protein S28,Mastomys coucha,8.05423e-89,683.0
XP_008824284.1, 28S ribosomal protein S28,Nannospalax galili,1.16291e-88,683.0
XP_042536598.1, 28S ribosomal protein S28,Dipodomys spectabilis,1.22978e-88,682.0
XP_006086346.1, 28S ribosomal protein S28,Myotis lucifugus,1.24474e-88,683.0
XP_008137488.1, 28S ribosomal protein S28,Eptesicus fuscus,1.78681e-88,681.0
XP_040850051.1, tumor protein D52 isoform X6 [Ochotona curzoniae],Ochotona curzoniae,1.96083e-88,681.0
XP_048215111.1, 28S ribosomal protein S28,Perognathus longimembris pacificus,1.96752e-88,681.0
XP_012595450.1, 28S ribosomal protein S28,Microcebus murinus,3.06966e-88,678.0
XP_013373635.1, PREDICTED: 28S ribosomal protein S28,Chinchilla lanigera,4.40166e-88,679.0
XP_019781832.1, 28S ribosomal protein S28,Tursiops truncatus,1.85837e-87,680.0
XP_027732938.1, 28S ribosomal protein S28,Vombatus ursinus,2.97389e-87,673.0
XP_021488040.1, 28S ribosomal protein S28,Meriones unguiculatus,2.22494e-86,667.0
XP_036853956.1, 28S ribosomal protein S28,Manis javanica,3.45906e-86,666.0
XP_008981071.2, 28S ribosomal protein S28,Callithrix jacchus,4.19968e-86,663.0
XP_001377467.1, PREDICTED: 28S ribosomal protein S28,Monodelphis domestica,6.83544e-86,664.0
XP_036614047.1, 28S ribosomal protein S28,Trichosurus vulpecula,4.43939e-85,659.0
XP_045705370.1, 28S ribosomal protein S28,Phyllostomus hastatus,3.46182e-84,651.0
XP_004602620.2, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S28,Sorex araneus,1.29806e-83,656.0
XP_037593359.1, 28S ribosomal protein S28,Cebus imitator,1.33804e-83,647.0
NP_001374707.1, TPD52-MRPS28 protein [Homo sapiens],Homo sapiens,9.50578e-82,644.0
XP_011887267.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,3.46541e-80,628.0
XP_037856288.1, tumor protein D52 isoform X4 [Chlorocebus sabaeus],Chlorocebus sabaeus,2.31355e-79,628.0
XP_023607685.1, 28S ribosomal protein S28,Myotis lucifugus,2.40517e-79,626.0
XP_043831620.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Dromiciops gliroides,3.39775e-79,621.0
XP_037856285.1, tumor protein D52 isoform X2 [Chlorocebus sabaeus],Chlorocebus sabaeus,3.45376e-79,629.0
XP_037856287.1, tumor protein D52 isoform X3 [Chlorocebus sabaeus],Chlorocebus sabaeus,3.87222e-79,628.0
XP_037856284.1, tumor protein D52 isoform X1 [Chlorocebus sabaeus],Chlorocebus sabaeus,5.50563e-79,628.0
XP_009453817.1, 28S ribosomal protein S28,Pan troglodytes,4.78546e-78,611.0
XP_011887273.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,5.30788e-78,610.0
XP_011887265.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,6.16483e-78,614.0
XP_011887269.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,6.74847e-78,612.0
XP_032615799.1, 28S ribosomal protein S28,Hylobates moloch,1.17474e-77,608.0
XP_030651266.1, 28S ribosomal protein S28,Nomascus leucogenys,1.25452e-77,608.0
XP_045254360.1, tumor protein D52 isoform X3 [Macaca fascicularis],Macaca fascicularis,2.42479e-77,615.0
XP_045254359.1, tumor protein D52 isoform X2 [Macaca fascicularis],Macaca fascicularis,3.14909e-77,616.0
XP_045254358.1, tumor protein D52 isoform X1 [Macaca fascicularis],Macaca fascicularis,5.3221e-77,615.0
XP_011887268.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,1.32563e-76,604.0
XP_045254362.1, tumor protein D52 isoform X8 [Macaca fascicularis],Macaca fascicularis,3.53816e-76,611.0
XP_030651267.1, 28S ribosomal protein S28,Nomascus leucogenys,6.3774e-76,596.0
XP_045254361.1, tumor protein D52 isoform X7 [Macaca fascicularis],Macaca fascicularis,6.49583e-76,611.0
XP_045370108.1, tumor protein D52 isoform X6 [Camelus bactrianus],Camelus bactrianus,1.13275e-75,607.0
XP_020746828.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,9.10463e-75,588.0
XP_032106544.1, 28S ribosomal protein S28,Sapajus apella,2.68214e-73,578.0
XP_046497831.1, tumor protein D52 isoform X3 [Equus quagga],Equus quagga,8.82413e-73,588.0
XP_024106729.1, 28S ribosomal protein S28,Pongo abelii,1.3824e-72,573.0
XP_025868676.1, 28S ribosomal protein S28,Vulpes vulpes,4.02989e-72,568.0
XP_032106535.1, 28S ribosomal protein S28,Sapajus apella,5.33195e-72,570.0
XP_035132665.1, 28S ribosomal protein S28,Callithrix jacchus,7.00152e-72,573.0
XP_044906108.1, 28S ribosomal protein S28,Felis catus,1.81333e-70,560.0
XP_023490984.1, 28S ribosomal protein S28,Equus caballus,1.96387e-69,551.0
XP_023504190.1, 28S ribosomal protein S28,Equus caballus,5.06041e-69,552.0
XP_023504192.1, 28S ribosomal protein S28,Equus caballus,5.51713e-69,551.0
XP_008518145.1, PREDICTED: 28S ribosomal protein S28,Equus przewalskii,6.22293e-69,550.0
XP_045310767.1, 28S ribosomal protein S28,Leopardus geoffroyi,1.90235e-68,549.0
XP_034867307.1, 28S ribosomal protein S28,Mirounga leonina,2.47162e-68,547.0
XP_040343467.1, 28S ribosomal protein S28,Puma yagouaroundi,9.49818e-68,544.0
XP_036998602.1, tumor protein D52 isoform X7 [Artibeus jamaicensis],Artibeus jamaicensis,1.45762e-67,554.0
XP_031297293.1, 28S ribosomal protein S28,Camelus dromedarius,2.74376e-67,540.0
XP_035966827.1, 28S ribosomal protein S28,Halichoerus grypus,8.76367e-67,531.0
XP_031548164.1, 28S ribosomal protein S28,Vicugna pacos,1.68653e-66,536.0
XP_036923679.1, LOW QUALITY PROTEIN: 28S ribosomal protein S28,Sturnira hondurensis,2.64716e-66,539.0
XP_036401311.1, 28S ribosomal protein S28,Megalops cyprinoides,4.06726e-66,535.0
XP_044521754.1, tumor protein D52 isoform X1 [Gracilinanus agilis],Gracilinanus agilis,1.46504e-65,538.0
XP_032277814.1, 28S ribosomal protein S28,Phoca vitulina,6.88596e-65,524.0
XP_030627871.1, 28S ribosomal protein S28,Chanos chanos,7.62606e-65,526.0
XP_043921720.1, 28S ribosomal protein S28,Protopterus annectens,8.05096e-65,526.0
XP_040850013.1, tumor protein D52 isoform X1 [Ochotona curzoniae],Ochotona curzoniae,9.13637e-64,529.0
XP_008583698.1, PREDICTED: 28S ribosomal protein S28,Galeopterus variegatus,1.50666e-63,514.0
XP_025726545.1, 28S ribosomal protein S28,Callorhinus ursinus,3.17199e-63,512.0
XP_047580400.1, 28S ribosomal protein S28,Lutra lutra,4.80306e-63,511.0
XP_015454134.1, hairy/enhancer-of-split related with YRPW motif protein 1 [Pteropus alecto],Pteropus alecto,6.08184e-63,532.0
XP_035634677.1, 28S ribosomal protein S28,Oncorhynchus keta,8.64046e-63,513.0
XP_046165772.1, 28S ribosomal protein S28,Oncorhynchus gorbuscha,9.42955e-63,513.0
XP_028676083.1, 28S ribosomal protein S28,Erpetoichthys calabaricus,1.02196e-62,512.0
XP_044101342.1, 28S ribosomal protein S28,Neogale vison,1.53131e-62,508.0
XP_045705372.1, 28S ribosomal protein S28,Phyllostomus hastatus,2.31737e-62,507.0
XP_026092137.1, 28S ribosomal protein S28,Carassius auratus,2.40024e-62,509.0
XP_027964506.1, 28S ribosomal protein S28,Eumetopias jubatus,2.70719e-62,506.0
XP_027431835.1, 28S ribosomal protein S28,Zalophus californianus,3.16723e-62,507.0
XP_044238663.1, 28S ribosomal protein S28,Ursus arctos,3.55097e-62,506.0
XP_011374558.1, hairy/enhancer-of-split related with YRPW motif protein 1 isoform X1 [Pteropus vampyrus],Pteropus vampyrus,3.92529e-62,527.0
XP_024299750.1, 28S ribosomal protein S28,Oncorhynchus tshawytscha,4.96108e-62,508.0
XP_032619243.1, tumor protein D52 isoform X3 [Chelonoidis abingdonii],Chelonoidis abingdonii,5.11414e-62,514.0
XP_035634684.1, 28S ribosomal protein S28,Oncorhynchus keta,5.41409e-62,508.0
XP_029538215.1, 28S ribosomal protein S28,Oncorhynchus nerka,5.59444e-62,508.0
XP_029632379.1, 28S ribosomal protein S28,Salmo trutta,6.80992e-62,507.0
XP_038827474.1, 28S ribosomal protein S28,Salvelinus namaycush,7.43174e-62,507.0
XP_032619241.1, tumor protein D52 isoform X1 [Chelonoidis abingdonii],Chelonoidis abingdonii,7.56223e-62,514.0
XP_031683783.1, 28S ribosomal protein S28,Oncorhynchus kisutch,7.67929e-62,507.0
XP_046165769.1, 28S ribosomal protein S28,Oncorhynchus gorbuscha,8.11034e-62,507.0
XP_039594020.1, 28S ribosomal protein S28,Polypterus senegalus,1.00268e-61,505.0
XP_035262117.1, 28S ribosomal protein S28,Anguilla anguilla,1.05334e-61,506.0
XP_036805697.1, 28S ribosomal protein S28,Oncorhynchus mykiss,1.07738e-61,506.0
XP_036293202.1, 28S ribosomal protein S28,Pipistrellus kuhlii,1.22376e-61,502.0
XP_039379181.1, tumor protein D52 isoform X2 [Mauremys reevesii],Mauremys reevesii,1.23546e-61,511.0
XP_047639651.1, 28S ribosomal protein S28,Phacochoerus africanus,1.30202e-61,503.0
XP_024064773.1, 28S ribosomal protein S28,Terrapene carolina triunguis,1.80605e-61,502.0
XP_045070949.1, 28S ribosomal protein S28,Coregonus clupeaformis,2.02994e-61,504.0
XP_042700673.1, tumor protein D52 isoform X4 [Chrysemys picta bellii],Chrysemys picta bellii,2.12148e-61,514.0
XP_032982445.1, 28S ribosomal protein S28,Rhinolophus ferrumequinum,2.49311e-61,502.0
XP_044238664.1, 28S ribosomal protein S28,Ursus arctos horribilis,2.60101e-61,500.0
XP_021424002.1, 28S ribosomal protein S28,Oncorhynchus mykiss,2.84787e-61,503.0
XP_013987043.1, 28S ribosomal protein S28,Salmo salar,4.08357e-61,502.0
XP_045862054.1, 28S ribosomal protein S28,Meles meles,6.78227e-61,498.0
XP_032619244.1, tumor protein D52 isoform X4 [Chelonoidis abingdonii],Chelonoidis abingdonii,6.9432e-61,511.0
XP_045862050.1, 28S ribosomal protein S28,Meles meles,7.08542e-61,498.0
XP_023683853.1, 28S ribosomal protein S28,Paramormyrops kingsleyae,7.48907e-61,501.0
XP_042157418.1, 28S ribosomal protein S28,Oncorhynchus tshawytscha,7.94977e-61,500.0
XP_048038838.1, 28S ribosomal protein S28,Megalobrama amblycephala,9.02912e-61,499.0
XP_044861868.1, tumor protein D52 isoform X4 [Mauremys mutica],Mauremys mutica,9.91225e-61,509.0
XP_035295885.1, 28S ribosomal protein S28,Cricetulus griseus,1.04454e-60,495.0
XP_046782516.1, tumor protein D52 isoform X13 [Gallus gallus],Gallus gallus,1.35665e-60,507.0
XP_042567927.1, 28S ribosomal protein S28,Cyprinus carpio,1.39773e-60,497.0
XP_012999602.1, 28S ribosomal protein S28,Cavia porcellus,1.54676e-60,492.0
XP_027295820.1, 28S ribosomal protein S28,Cricetulus griseus,2.11422e-60,489.0
XP_039697858.1, hairy/enhancer-of-split related with YRPW motif protein 1 isoform X1 [Pteropus giganteus],Pteropus giganteus,2.27776e-60,515.0
XP_033295742.1, 28S ribosomal protein S28,Orcinus orca,2.75191e-60,494.0
XP_030409188.1, 28S ribosomal protein S28,Gopherus evgoodei,2.90248e-60,494.0
XP_009890261.1, PREDICTED: 28S ribosomal protein S28,Charadrius vociferus,2.92106e-60,490.0
XP_009940388.1, PREDICTED: tumor protein D52 isoform X1 [Opisthocomus hoazin],Opisthocomus hoazin,3.01836e-60,506.0
XP_041740327.2, 28S ribosomal protein S28,Coregonus clupeaformis,3.70715e-60,496.0
XP_010897403.1, 28S ribosomal protein S28,Esox lucius,3.94844e-60,494.0
XP_030695027.1, 28S ribosomal protein S28,Globicephala melas,4.16909e-60,493.0
XP_034524122.1, 28S ribosomal protein S28,Ailuropoda melanoleuca,4.26124e-60,492.0
XP_035745993.1, 28S ribosomal protein S28,Egretta garzetta,4.31668e-60,488.0
XP_030045542.1, 28S ribosomal protein S28,Microcaecilia unicolor,4.49457e-60,498.0
XP_026945588.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,5.50107e-60,493.0
XP_033875146.2, 28S ribosomal protein S28,Acipenser ruthenus,5.57134e-60,494.0
XP_032875137.1, 28S ribosomal protein S28,Amblyraja radiata,7.46984e-60,492.0
XP_006830865.1, PREDICTED: 28S ribosomal protein S28,Chrysochloris asiatica,8.14453e-60,488.0
XP_036421063.1, 28S ribosomal protein S28,Colossoma macropomum,9.14122e-60,493.0
XP_009470126.1, PREDICTED: 28S ribosomal protein S28,Nipponia nippon,9.70324e-60,486.0
