query_id,protein_name,organism,e-value,score
XP_038205349.1, 28S ribosomal protein S14,Arvicola amphibius,2.0531e-75,583.0
XP_005319834.1, 28S ribosomal protein S14,Ictidomys tridecemlineatus,2.39401e-75,583.0
XP_029788942.1, 28S ribosomal protein S14,Suricata suricatta,2.85381e-75,583.0
XP_002715046.1, PREDICTED: 28S ribosomal protein S14,Oryctolagus cuniculus,5.21763e-75,581.0
XP_003767493.1, 28S ribosomal protein S14,Sarcophilus harrisii,6.78958e-75,580.0
NP_079750.1, 28S ribosomal protein S14,Mus musculus,6.86449e-75,580.0
XP_021516067.1, 28S ribosomal protein S14,Meriones unguiculatus,7.91695e-75,580.0
XP_028616140.1, 28S ribosomal protein S14,Grammomys surdaster,7.91695e-75,580.0
XP_005071390.1, 28S ribosomal protein S14,Mesocricetus auratus,8.83511e-75,579.0
XP_026244267.1, 28S ribosomal protein S14,Urocitellus parryii,1.41619e-74,578.0
XP_036057621.1, 28S ribosomal protein S14,Onychomys torridus,2.14884e-74,577.0
NP_001099433.1, 28S ribosomal protein S14,Rattus norvegicus,2.27002e-74,577.0
XP_036610487.1, 28S ribosomal protein S14,Trichosurus vulpecula,2.56123e-74,576.0
XP_049632585.1, 28S ribosomal protein S14,Suncus etruscus,3.08644e-74,576.0
XP_003497721.1, 28S ribosomal protein S14,Cricetulus griseus,3.22492e-74,576.0
XP_021025188.1, 28S ribosomal protein S14,Mus caroli,3.37643e-74,577.0
XP_044527709.1, 28S ribosomal protein S14,Gracilinanus agilis,4.33692e-74,575.0
XP_010628504.1, 28S ribosomal protein S14,Fukomys damarensis,4.78706e-74,574.0
XP_038196510.1, 28S ribosomal protein S14,Arvicola amphibius,5.58189e-74,574.0
XP_021054705.1, 28S ribosomal protein S14,Mus pahari,6.43768e-74,574.0
XP_020826197.1, 28S ribosomal protein S14,Phascolarctos cinereus,7.02831e-74,573.0
XP_011744397.1, LOW QUALITY PROTEIN: 28S ribosomal protein S14,Macaca nemestrina,1.0033e-73,574.0
XP_006973877.1, 28S ribosomal protein S14,Peromyscus maniculatus bairdii,1.403e-73,571.0
XP_004596334.1, 28S ribosomal protein S14,Ochotona princeps,1.63594e-73,571.0
XP_036891019.1, 28S ribosomal protein S14,Sturnira hondurensis,2.28371e-73,572.0
XP_004613877.1, PREDICTED: 28S ribosomal protein S14,Sorex araneus,3.97869e-73,568.0
XP_004658827.1, 28S ribosomal protein S14,Jaculus jaculus,4.74222e-73,568.0
XP_043820429.1, 28S ribosomal protein S14,Dromiciops gliroides,5.52957e-73,567.0
XP_048951491.1, 28S ribosomal protein S14,Canis lupus dingo,6.03769e-73,567.0
XP_016049783.1, PREDICTED: 28S ribosomal protein S14,Erinaceus europaeus,7.11686e-73,567.0
XP_031242526.1, 28S ribosomal protein S14,Mastomys coucha,1.63841e-72,564.0
XP_040840153.1, 28S ribosomal protein S14,Ochotona curzoniae,2.48594e-72,563.0
XP_019807652.1, 28S ribosomal protein S14,Tursiops truncatus,1.03639e-71,561.0
XP_012620518.1, 28S ribosomal protein S14,Microcebus murinus,1.15526e-71,560.0
XP_038614164.1, 28S ribosomal protein S14,Tachyglossus aculeatus,1.69563e-71,558.0
XP_022276731.1, 28S ribosomal protein S14,Canis lupus familiaris,2.11324e-71,556.0
XP_025286024.2, 28S ribosomal protein S14,Canis lupus dingo,2.13475e-71,557.0
XP_014396394.1, PREDICTED: 28S ribosomal protein S14,Myotis brandtii,3.01115e-71,555.0
XP_048214064.1, 28S ribosomal protein S14,Perognathus longimembris pacificus,3.77704e-71,555.0
XP_047609456.1, 28S ribosomal protein S14,Phacochoerus africanus,4.42121e-71,554.0
XP_001515332.2, 28S ribosomal protein S14,Ornithorhynchus anatinus,1.09475e-70,552.0
XP_008520219.1, PREDICTED: 28S ribosomal protein S14,Equus przewalskii,1.68647e-70,550.0
XP_006153391.1, 28S ribosomal protein S14,Tupaia chinensis,2.70338e-70,548.0
XP_048306657.1, 28S ribosomal protein S14,Myodes glareolus,2.84333e-70,550.0
XP_049644182.1, 28S ribosomal protein S14,Suncus etruscus,2.94231e-70,549.0
XP_016077060.1, PREDICTED: 28S ribosomal protein S14,Miniopterus natalensis,3.1179e-70,548.0
XP_004327457.1, 28S ribosomal protein S14,Tursiops truncatus,3.28166e-70,551.0
XP_004450354.1, 28S ribosomal protein S14,Dasypus novemcinctus,3.29376e-70,548.0
XP_008589405.1, PREDICTED: 28S ribosomal protein S14,Galeopterus variegatus,3.3301e-70,548.0
XP_036298211.1, 28S ribosomal protein S14,Pipistrellus kuhlii,4.38128e-70,547.0
XP_019280975.1, PREDICTED: 28S ribosomal protein S14,Panthera pardus,6.0074e-70,547.0
XP_018411046.1, PREDICTED: 28S ribosomal protein S14,Nanorana parkeri,6.4718e-70,548.0
XP_025857039.1, 28S ribosomal protein S14,Vulpes vulpes,6.5038e-70,546.0
XP_035580233.1, 28S ribosomal protein S14,Zalophus californianus,7.22438e-70,547.0
XP_045308812.1, 28S ribosomal protein S14,Leopardus geoffroyi,9.21571e-70,545.0
XP_032949989.1, 28S ribosomal protein S14,Rhinolophus ferrumequinum,1.27741e-69,546.0
XP_036685107.1, 28S ribosomal protein S14,Balaenoptera musculus,1.64662e-69,549.0
XP_022364173.1, 28S ribosomal protein S14,Enhydra lutris kenyoni,1.94865e-69,543.0
XP_040492173.1, 28S ribosomal protein S14,Ursus maritimus,1.94865e-69,543.0
XP_019664371.1, 28S ribosomal protein S14,Ailuropoda melanoleuca,2.24743e-69,542.0
XP_019280985.1, PREDICTED: 28S ribosomal protein S14,Panthera pardus,2.70833e-69,542.0
XP_045308814.1, 28S ribosomal protein S14,Leopardus geoffroyi,4.06469e-69,541.0
XP_026643379.1, 28S ribosomal protein S14,Microtus ochrogaster,5.93395e-69,541.0
XP_043424439.1, 28S ribosomal protein S14,Prionailurus bengalensis,6.35598e-69,540.0
XP_030883759.1, 28S ribosomal protein S14,Leptonychotes weddellii,6.66003e-69,539.0
XP_028733499.1, LOW QUALITY PROTEIN: 28S ribosomal protein S14,Peromyscus leucopus,7.69778e-69,546.0
XP_029416036.1, 28S ribosomal protein S14,Nannospalax galili,7.80309e-69,541.0
XP_039586209.1, 28S ribosomal protein S14,Passer montanus,1.79767e-68,538.0
XP_040216314.1, 28S ribosomal protein S14,Rana temporaria,1.89803e-68,538.0
XP_032634362.1, 28S ribosomal protein S14,Chelonoidis abingdonii,2.07132e-68,538.0
XP_043424440.1, 28S ribosomal protein S14,Prionailurus bengalensis,2.3013e-68,536.0
XP_024056783.1, 28S ribosomal protein S14,Terrapene carolina triunguis,2.66566e-68,537.0
XP_045838063.1, 28S ribosomal protein S14,Meles meles,3.02766e-68,535.0
XP_044882441.1, 28S ribosomal protein S14,Mauremys mutica,6.69765e-68,535.0
XP_019386424.1, PREDICTED: 28S ribosomal protein S14,Crocodylus porosus,7.1609e-68,534.0
XP_048717118.1, 28S ribosomal protein S14,Caretta caretta,7.23212e-68,534.0
XP_025900760.1, 28S ribosomal protein S14,Nothoprocta perdicaria,9.31752e-68,533.0
XP_030428965.1, 28S ribosomal protein S14,Gopherus evgoodei,1.00499e-67,533.0
XP_038270283.1, 28S ribosomal protein S14,Dermochelys coriacea,1.14636e-67,533.0
XP_023959537.1, 28S ribosomal protein S14,Chrysemys picta bellii,1.89857e-67,532.0
NP_001232688.1, 28S ribosomal protein S14,Taeniopygia guttata,3.51332e-67,529.0
XP_010578954.1, PREDICTED: 28S ribosomal protein S14,Haliaeetus leucocephalus,4.00758e-67,529.0
XP_039342553.1, 28S ribosomal protein S14,Mauremys reevesii,7.9725e-67,529.0
XP_029889116.1, 28S ribosomal protein S14,Aquila chrysaetos chrysaetos,8.17562e-67,527.0
XP_043820430.1, 28S ribosomal protein S14,Dromiciops gliroides,1.37847e-66,524.0
XP_020826196.1, 28S ribosomal protein S14,Phascolarctos cinereus,1.45768e-66,527.0
XP_020826198.1, 28S ribosomal protein S14,Phascolarctos cinereus,1.643e-66,524.0
XP_047376717.1, 28S ribosomal protein S14,Neosciurus carolinensis,2.18394e-66,523.0
XP_035188452.1, 28S ribosomal protein S14,Oxyura jamaicensis,2.82359e-66,523.0
XP_039928787.1, 28S ribosomal protein S14,Hirundo rustica,3.25632e-66,523.0
XP_006250160.1, 28S ribosomal protein S14,Rattus norvegicus,3.9697e-66,522.0
XP_015491237.1, 28S ribosomal protein S14,Parus major,4.99461e-66,522.0
XP_009274132.1, PREDICTED: 28S ribosomal protein S14,Aptenodytes forsteri,5.27617e-66,522.0
NP_001334050.1, 28S ribosomal protein S14,Mus musculus,8.02297e-66,520.0
XP_025956816.1, 28S ribosomal protein S14,Dromaius novaehollandiae,8.09265e-66,520.0
XP_006017767.1, 28S ribosomal protein S14,Alligator sinensis,8.09265e-66,520.0
XP_040466673.1, 28S ribosomal protein S14,Falco naumanni,1.33665e-65,520.0
XP_002931484.1, 28S ribosomal protein S14,Xenopus tropicalis,1.78084e-65,518.0
XP_005150246.3, 28S ribosomal protein S14,Melopsittacus undulatus,2.26903e-65,517.0
XP_035393524.1, 28S ribosomal protein S14,Cygnus atratus,3.11871e-65,517.0
XP_005528769.1, PREDICTED: 28S ribosomal protein S14,Pseudopodoces humilis,4.42993e-65,516.0
XP_037260163.1, 28S ribosomal protein S14,Falco rusticolus,5.26352e-65,516.0
XP_023787463.1, 28S ribosomal protein S14,Cyanistes caeruleus,5.45628e-65,515.0
XP_048214063.1, 28S ribosomal protein S14,Perognathus longimembris pacificus,6.35296e-65,515.0
XP_010404624.1, 28S ribosomal protein S14,Corvus cornix cornix,1.22847e-64,513.0
XP_029473793.1, 28S ribosomal protein S14,Rhinatrema bivittatum,2.12332e-64,511.0
XP_014730196.1, PREDICTED: 28S ribosomal protein S14,Sturnus vulgaris,2.2211e-64,511.0
XP_048169038.1, 28S ribosomal protein S14,Corvus hawaiiensis,2.3207e-64,511.0
XP_030062163.1, 28S ribosomal protein S14,Microcaecilia unicolor,3.18591e-64,510.0
XP_019357395.1, PREDICTED: 28S ribosomal protein S14,Gavialis gangeticus,7.58937e-64,507.0
XP_032923082.1, 28S ribosomal protein S14,Catharus ustulatus,9.04102e-64,507.0
XP_009501211.1, PREDICTED: 28S ribosomal protein S14,Phalacrocorax carbo,9.63655e-64,505.0
NP_001264478.2, 28S ribosomal protein S14,Gallus gallus,1.03222e-63,506.0
XP_042729905.1, 28S ribosomal protein S14,Lagopus leucura,1.17858e-63,506.0
XP_018116433.1, 28S ribosomal protein S14,Xenopus laevis,1.2275e-63,506.0
XP_032048093.1, 28S ribosomal protein S14,Aythya fuligula,1.22907e-63,506.0
XP_015273233.1, PREDICTED: 28S ribosomal protein S14,Gekko japonicus,1.86625e-63,505.0
XP_010211681.1, PREDICTED: 28S ribosomal protein S14,Tinamus guttatus,2.12773e-63,504.0
XP_048800140.1, 28S ribosomal protein S14,Lagopus muta,2.15444e-63,504.0
XP_042675905.1, 28S ribosomal protein S14,Centrocercus urophasianus,3.76923e-63,503.0
XP_031451415.1, 28S ribosomal protein S14,Phasianus colchicus,5.39671e-63,502.0
XP_003208583.1, 28S ribosomal protein S14,Meleagris gallopavo,6.45121e-63,501.0
XP_020380202.1, 28S ribosomal protein S14,Rhincodon typus,9.06345e-63,500.0
XP_025918254.1, 28S ribosomal protein S14,Apteryx rowi,9.24487e-63,500.0
XP_013811731.1, PREDICTED: 28S ribosomal protein S14,Apteryx mantelli mantelli,1.16776e-62,499.0
XP_043555865.1, 28S ribosomal protein S14,Chiloscyllium plagiosum,1.31593e-62,499.0
XP_047929394.1, 28S ribosomal protein S14,Anser cygnoides,1.41787e-62,499.0
XP_009585983.1, PREDICTED: 28S ribosomal protein S14,Fulmarus glacialis,1.44771e-62,498.0
XP_010152519.1, PREDICTED: 28S ribosomal protein S14,Eurypyga helias,2.12532e-62,497.0
XP_027319267.2, 28S ribosomal protein S14,Anas platyrhynchos,2.16502e-62,501.0
XP_014046080.1, 28S ribosomal protein S14,Salmo salar,2.81496e-62,498.0
XP_005049907.1, PREDICTED: 28S ribosomal protein S14,Ficedula albicollis,3.29869e-62,497.0
XP_003975601.1, 28S ribosomal protein S14,Takifugu rubripes,8.33672e-62,495.0
XP_029581559.1, 28S ribosomal protein S14,Salmo trutta,9.93059e-62,495.0
XP_021445173.1, 28S ribosomal protein S14,Oncorhynchus mykiss,1.01507e-61,495.0
XP_023833271.1, 28S ribosomal protein S14,Salvelinus alpinus,1.25069e-61,494.0
XP_009698911.1, PREDICTED: 28S ribosomal protein S14,Cariama cristata,1.43333e-61,491.0
XP_015725060.1, 28S ribosomal protein S14,Coturnix japonica,1.56898e-61,492.0
XP_020318204.1, 28S ribosomal protein S14,Oncorhynchus kisutch,1.59107e-61,493.0
XP_035276676.1, 28S ribosomal protein S14,Anguilla anguilla,1.71639e-61,493.0
XP_007422651.1, 28S ribosomal protein S14,Python bivittatus,1.75686e-61,493.0
XP_034265649.1, 28S ribosomal protein S14,Pantherophis guttatus,2.07086e-61,492.0
XP_014451498.1, PREDICTED: 28S ribosomal protein S14,Alligator mississippiensis,2.64948e-61,491.0
XP_030631426.1, 28S ribosomal protein S14,Chanos chanos,3.03933e-61,491.0
XP_042707180.1, 28S ribosomal protein S14,Chrysemys picta bellii,3.91449e-61,493.0
XP_009318140.1, PREDICTED: 28S ribosomal protein S14,Pygoscelis adeliae,4.10102e-61,488.0
XP_021260158.1, 28S ribosomal protein S14,Numida meleagris,4.20429e-61,489.0
XP_048845938.1, 28S ribosomal protein S14,Brienomyrus brachyistius,4.3101e-61,491.0
XP_040466672.1, 28S ribosomal protein S14,Falco naumanni,4.34117e-61,491.0
XP_014138754.2, 28S ribosomal protein S14,Falco cherrug,4.53569e-61,491.0
XP_040911407.1, 28S ribosomal protein S14,Toxotes jaculatrix,4.71202e-61,490.0
XP_023654443.1, 28S ribosomal protein S14,Paramormyrops kingsleyae,4.80939e-61,490.0
XP_009081318.1, PREDICTED: 28S ribosomal protein S14,Acanthisitta chloris,4.84307e-61,488.0
XP_020499412.1, 28S ribosomal protein S14,Labrus bergylta,5.43371e-61,490.0
XP_037057772.1, 28S ribosomal protein S14,Peromyscus leucopus,6.06225e-61,495.0
XP_042575245.1, 28S ribosomal protein S14,Cyprinus carpio,7.0689e-61,489.0
XP_036453244.1, 28S ribosomal protein S14,Colossoma macropomum,7.0689e-61,489.0
NP_001291099.1, 28S ribosomal protein S14,Esox lucius,7.88383e-61,489.0
XP_041752932.1, 28S ribosomal protein S14,Coregonus clupeaformis,8.1474e-61,489.0
XP_048020597.1, 28S ribosomal protein S14,Megalobrama amblycephala,9.09591e-61,488.0
XP_042631969.1, 28S ribosomal protein S14,Cyprinus carpio,1.00237e-60,488.0
XP_017566448.1, 28S ribosomal protein S14,Pygocentrus nattereri,1.34967e-60,487.0
XP_041133274.1, 28S ribosomal protein S14,Polyodon spathula,1.37743e-60,487.0
XP_006003168.1, PREDICTED: 28S ribosomal protein S14,Latimeria chalumnae,1.39119e-60,487.0
XP_037260162.1, 28S ribosomal protein S14,Falco rusticolus,1.4177e-60,488.0
XP_016329817.1, PREDICTED: 28S ribosomal protein S14,Sinocyclocheilus anshuiensis,1.47337e-60,487.0
XP_038651070.1, 28S ribosomal protein S14,Scyliorhinus canicula,1.50602e-60,487.0
XP_041063546.1, 28S ribosomal protein S14,Carcharodon carcharias,1.79767e-60,486.0
XP_033837724.1, 28S ribosomal protein S14,Periophthalmus magnuspinnatus,1.81452e-60,486.0
XP_026524975.1, LOW QUALITY PROTEIN: 28S ribosomal protein S14,Notechis scutatus,1.81452e-60,486.0
XP_016329816.1, PREDICTED: 28S ribosomal protein S14,Sinocyclocheilus anshuiensis,1.85862e-60,488.0
XP_028833925.1, 28S ribosomal protein S14,Denticeps clupeoides,2.00265e-60,486.0
XP_029971046.1, 28S ribosomal protein S14,Salarias fasciatus,2.02472e-60,486.0
XP_007167883.1, 28S ribosomal protein S14,Balaenoptera acutorostrata scammoni,2.15297e-60,488.0
XP_035994055.1, 28S ribosomal protein S14,Fundulus heteroclitus,2.21029e-60,486.0
XP_020451290.1, 28S ribosomal protein S14,Monopterus albus,2.36054e-60,485.0
XP_048395252.1, 28S ribosomal protein S14,Stegostoma fasciatum,2.37524e-60,486.0
XP_039510492.1, 28S ribosomal protein S14,Pimephales promelas,2.43814e-60,485.0
XP_010073220.1, PREDICTED: 28S ribosomal protein S14,Pterocles gutturalis,2.45543e-60,483.0
XP_026559125.1, LOW QUALITY PROTEIN: 28S ribosomal protein S14,Pseudonaja textilis,2.46634e-60,485.0
XP_032884249.1, 28S ribosomal protein S14,Amblyraja radiata,2.50053e-60,485.0
XP_036410752.1, 28S ribosomal protein S14,Megalops cyprinoides,2.71766e-60,485.0
XP_044295183.1, 28S ribosomal protein S14,Varanus komodoensis,2.82963e-60,484.0
XP_037314612.1, 28S ribosomal protein S14,Pungitius pungitius,2.86617e-60,485.0
XP_039204494.1, 28S ribosomal protein S14,Crotalus tigris,3.00429e-60,485.0
XP_015671300.2, 28S ribosomal protein S14,Protobothrops mucrosquamatus,3.26524e-60,484.0
XP_013886998.1, PREDICTED: 28S ribosomal protein S14,Austrofundulus limnaeus,3.9514e-60,484.0
XP_033883453.1, 28S ribosomal protein S14,Acipenser ruthenus,4.49938e-60,484.0
XP_005721362.1, PREDICTED: 28S ribosomal protein S14,Pundamilia nyererei,4.51674e-60,485.0
XP_027634350.1, 28S ribosomal protein S14,Falco peregrinus,4.51762e-60,481.0
XP_040026913.1, 28S ribosomal protein S14,Gasterosteus aculeatus aculeatus,4.70887e-60,484.0
XP_034559338.1, 28S ribosomal protein S14,Notolabrus celidotus,4.91992e-60,483.0
XP_042285009.1, 28S ribosomal protein S14,Thunnus maccoyii,4.97415e-60,483.0
XP_016098277.1, PREDICTED: 28S ribosomal protein S14,Sinocyclocheilus grahami,5.37083e-60,483.0
NP_001188000.1, 28S ribosomal protein S14,Ictalurus punctatus,6.48997e-60,482.0
XP_005912867.1, 28S ribosomal protein S14,Haplochromis burtoni,6.71951e-60,484.0
XP_018608908.1, 28S ribosomal protein S14,Scleropages formosus,6.89905e-60,483.0
XP_041126668.1, 28S ribosomal protein S14,Polyodon spathula,7.53126e-60,482.0
