query_id,protein_name,organism,e-value,score
XP_044119280.1, 28S ribosomal protein S26,Neogale vison,2.61863e-97,743.0
XP_015337789.1, 28S ribosomal protein S26,Marmota marmota marmota,2.95392e-97,743.0
XP_049506025.1, 28S ribosomal protein S26,Panthera uncia,3.0526000000000003e-97,743.0
XP_008852702.1, 28S ribosomal protein S26,Nannospalax galili,5.63702e-97,741.0
XP_045664014.1, 28S ribosomal protein S26,Ursus americanus,6.86548e-97,741.0
XP_049725782.1, 28S ribosomal protein S26,Elephas maximus indicus,2.82017e-96,737.0
XP_046289389.1, 28S ribosomal protein S26,Marmota monax,3.62806e-96,736.0
XP_040493997.1, 28S ribosomal protein S26,Ursus maritimus,4.30488e-96,737.0
XP_017520924.1, 28S ribosomal protein S26,Manis javanica,5.74707e-96,735.0
XP_032207135.1, 28S ribosomal protein S26,Mustela erminea,8.249130000000001e-96,734.0
XP_026358928.1, 28S ribosomal protein S26,Ursus arctos,9.93725e-96,733.0
XP_036780558.1, 28S ribosomal protein S26,Manis pentadactyla,1.02692e-95,733.0
XP_004772957.1, 28S ribosomal protein S26,Mustela putorius furo,1.21027e-95,732.0
XP_006042784.3, 28S ribosomal protein S26,Bubalus bubalis,2.66276e-95,730.0
XP_028380201.1, 28S ribosomal protein S26,Phyllostomus discolor,3.84274e-95,729.0
XP_005894005.1, PREDICTED: 28S ribosomal protein S26,Bos mutus,1.11785e-94,726.0
XP_003411495.1, 28S ribosomal protein S26,Loxodonta africana,1.15764e-94,728.0
XP_007127199.1, 28S ribosomal protein S26,Physeter catodon,1.37642e-94,725.0
NP_001029686.1, 28S ribosomal protein S26,Bos taurus,5.01125e-94,722.0
XP_048315771.1, 28S ribosomal protein S26,Myodes glareolus,1.1696e-93,719.0
XP_004687059.1, PREDICTED: 28S ribosomal protein S26,Condylura cristata,3.55805e-93,716.0
XP_027415111.1, 28S ribosomal protein S26,Bos indicus x Bos taurus,4.01349e-93,716.0
XP_038186647.1, 28S ribosomal protein S26,Arvicola amphibius,4.64843e-93,715.0
XP_030703365.1, 28S ribosomal protein S26,Globicephala melas,9.12393e-93,714.0
XP_024415319.1, 28S ribosomal protein S26,Desmodus rotundus,1.22624e-92,713.0
XP_004323698.1, 28S ribosomal protein S26,Tursiops truncatus,1.25339e-92,713.0
XP_049990416.1, 28S ribosomal protein S26,Microtus fortis,1.84735e-92,711.0
XP_010971077.1, 28S ribosomal protein S26,Camelus bactrianus,2.9444199999999998e-92,710.0
XP_004285365.1, 28S ribosomal protein S26,Orcinus orca,5.1465199999999996e-92,709.0
XP_036680074.1, 28S ribosomal protein S26,Balaenoptera musculus,8.062559999999999e-92,707.0
XP_041526406.1, 28S ribosomal protein S26,Microtus oregoni,8.3721e-92,707.0
XP_005365666.1, 28S ribosomal protein S26,Microtus ochrogaster,8.84326e-92,707.0
XP_032317852.1, 28S ribosomal protein S26,Camelus ferus,2.13633e-91,705.0
XP_029077888.1, 28S ribosomal protein S26,Monodon monoceros,2.57336e-91,704.0
XP_005068688.1, 28S ribosomal protein S26,Mesocricetus auratus,4.27955e-91,702.0
XP_051039338.1, 28S ribosomal protein S26,Phodopus roborovskii,5.62705e-91,701.0
XP_022448564.1, 28S ribosomal protein S26,Delphinapterus leucas,1.1659e-90,700.0
XP_003476465.2, 28S ribosomal protein S26,Cavia porcellus,1.64646e-90,703.0
XP_045836023.1, 28S ribosomal protein S26,Meles meles,3.93021e-90,696.0
XP_007465459.1, PREDICTED: 28S ribosomal protein S26,Lipotes vexillifer,5.21265e-90,695.0
NP_997090.1, 28S ribosomal protein S26,Mus musculus,7.62067e-90,694.0
XP_021011716.1, 28S ribosomal protein S26,Mus caroli,1.42239e-89,692.0
XP_036275079.1, 28S ribosomal protein S26,Pipistrellus kuhlii,2.19672e-89,691.0
XP_006894256.1, PREDICTED: 28S ribosomal protein S26,Elephantulus edwardii,3.17702e-89,690.0
XP_027277595.1, 28S ribosomal protein S26,Cricetulus griseus,3.26873e-89,690.0
XP_005380830.1, PREDICTED: 28S ribosomal protein S26,Chinchilla lanigera,5.09229e-89,689.0
XP_028612135.1, 28S ribosomal protein S26,Grammomys surdaster,7.34886e-89,687.0
XP_007195894.1, 28S ribosomal protein S26,Balaenoptera acutorostrata scammoni,7.63505e-89,688.0
XP_043740490.1, 28S ribosomal protein S26,Cervus elaphus,1.45644e-88,686.0
XP_040103746.1, 28S ribosomal protein S26,Oryx dammah,1.57243e-88,686.0
XP_006984596.1, 28S ribosomal protein S26,Peromyscus maniculatus bairdii,1.61637e-88,685.0
XP_004840749.1, 28S ribosomal protein S26,Heterocephalus glaber,3.12077e-88,683.0
XP_006874896.1, PREDICTED: 28S ribosomal protein S26,Chrysochloris asiatica,3.16822e-88,684.0
XP_028734363.1, 28S ribosomal protein S26,Peromyscus leucopus,3.83826e-88,683.0
XP_021509330.1, 28S ribosomal protein S26,Meriones unguiculatus,5.158209999999999e-88,682.0
XP_051000587.1, 28S ribosomal protein S26,Acomys russatus,6.145629999999999e-88,681.0
XP_031289956.1, 28S ribosomal protein S26,Camelus dromedarius,1.04043e-87,680.0
XP_026265517.1, 28S ribosomal protein S26,Urocitellus parryii,1.09138e-87,680.0
XP_002710961.1, 28S ribosomal protein S26,Oryctolagus cuniculus,1.14356e-87,680.0
XP_020019467.1, 28S ribosomal protein S26,Castor canadensis,1.23102e-87,680.0
XP_043335974.1, 28S ribosomal protein S26,Cervus canadensis,2.79753e-87,677.0
XP_005320591.1, 28S ribosomal protein S26,Ictidomys tridecemlineatus,5.16369e-87,676.0
XP_040837101.1, 28S ribosomal protein S26,Ochotona curzoniae,5.6623e-87,676.0
XP_020761941.1, 28S ribosomal protein S26,Odocoileus virginianus texanus,5.698229999999999e-87,675.0
XP_017912915.1, PREDICTED: 28S ribosomal protein S26,Capra hircus,6.5695e-87,675.0
XP_047396723.1, 28S ribosomal protein S26,Sciurus carolinensis,1.47661e-86,673.0
XP_007539591.1, PREDICTED: 28S ribosomal protein S26,Erinaceus europaeus,1.74005e-86,672.0
XP_041588176.1, 28S ribosomal protein S26,Vulpes lagopus,5.318019999999999e-86,669.0
XP_004661490.1, 28S ribosomal protein S26,Jaculus jaculus,7.304309999999999e-86,668.0
NP_001013224.1, 28S ribosomal protein S26,Rattus norvegicus,1.59756e-85,665.0
XP_025325279.1, 28S ribosomal protein S26,Canis lupus dingo,2.18192e-85,665.0
XP_036032360.1, 28S ribosomal protein S26,Onychomys torridus,5.74876e-85,662.0
XP_008568863.1, PREDICTED: 28S ribosomal protein S26,Galeopterus variegatus,8.3826e-85,661.0
XP_045688942.1, 28S ribosomal protein S26,Phyllostomus hastatus,1.01649e-84,660.0
XP_032760100.1, 28S ribosomal protein S26,Rattus rattus,1.23675e-84,660.0
XP_034350062.1, 28S ribosomal protein S26,Arvicanthis niloticus,9.16269e-84,654.0
XP_031227774.1, 28S ribosomal protein S26,Mastomys coucha,3.28082e-82,644.0
XP_004634375.1, 28S ribosomal protein S26,Octodon degus,2.46424e-81,638.0
XP_021050355.1, 28S ribosomal protein S26,Mus pahari,2.05124e-80,632.0
XP_012299588.1, 28S ribosomal protein S26,Aotus nancymaae,8.2031e-80,629.0
XP_042550335.1, 28S ribosomal protein S26,Dipodomys spectabilis,2.13706e-79,626.0
XP_046925477.1, 28S ribosomal protein S26,Lynx rufus,1.11244e-77,611.0
XP_037377245.1, 28S ribosomal protein S26,Talpa occidentalis,1.08579e-74,595.0
XP_048203387.1, 28S ribosomal protein S26,Perognathus longimembris pacificus,1.57284e-71,574.0
XP_043828395.1, 28S ribosomal protein S26,Dromiciops gliroides,2.28984e-68,554.0
XP_049635344.1, 28S ribosomal protein S26,Suncus etruscus,1.09594e-67,548.0
XP_007497012.1, PREDICTED: 28S ribosomal protein S26,Monodelphis domestica,1.13128e-67,548.0
XP_036619931.1, 28S ribosomal protein S26,Trichosurus vulpecula,1.69451e-67,547.0
XP_027622269.1, 28S ribosomal protein S26,Tupaia chinensis,2.38429e-67,541.0
XP_044536803.1, 28S ribosomal protein S26,Gracilinanus agilis,3.49082e-65,532.0
XP_027692209.1, 28S ribosomal protein S26,Vombatus ursinus,8.179730000000001e-63,516.0
XP_006921715.1, 28S ribosomal protein S26,Pteropus alecto,9.46023e-63,509.0
XP_012866206.1, PREDICTED: 28S ribosomal protein S26,Dipodomys ordii,1.22398e-61,509.0
XP_020861160.1, 28S ribosomal protein S26,Phascolarctos cinereus,4.86911e-59,492.0
XP_008525827.1, PREDICTED: 28S ribosomal protein S26,Equus przewalskii,4.26823e-56,470.0
XP_035465597.1, 28S ribosomal protein S26,Scophthalmus maximus,7.27174e-54,458.0
XP_043919920.1, 28S ribosomal protein S26,Protopterus annectens,3.89881e-53,453.0
XP_038601337.1, 28S ribosomal protein S26,Tachyglossus aculeatus,5.54521e-53,452.0
XP_051508076.1, 28S ribosomal protein S26,Myxocyprinus asiaticus,1.09744e-52,450.0
XP_047201881.1, 28S ribosomal protein S26,Girardinichthys multiradiatus,5.67602e-52,445.0
XP_026997663.2, 28S ribosomal protein S26,Tachysurus fulvidraco,6.61003e-52,445.0
XP_004082839.1, 28S ribosomal protein S26,Oryzias latipes,9.44602e-52,444.0
XP_026798523.1, 28S ribosomal protein S26,Pangasianodon hypophthalmus,1.3554499999999998e-51,442.0
XP_013873479.1, PREDICTED: 28S ribosomal protein S26,Austrofundulus limnaeus,1.70337e-51,442.0
XP_042356233.1, 28S ribosomal protein S26,Plectropomus leopardus,2.07186e-51,441.0
XP_008313474.1, 28S ribosomal protein S26,Cynoglossus semilaevis,2.23581e-51,441.0
XP_030574886.1, 28S ribosomal protein S26,Archocentrus centrarchus,3.0651599999999994e-51,440.0
XP_030213387.1, 28S ribosomal protein S26,Gadus morhua,3.09868e-51,440.0
XP_034531074.1, 28S ribosomal protein S26,Notolabrus celidotus,3.2365e-51,440.0
XP_029900364.1, 28S ribosomal protein S26,Myripristis murdjan,3.41743e-51,440.0
XP_036429853.1, 28S ribosomal protein S26,Colossoma macropomum,4.685e-51,439.0
XP_010765576.1, PREDICTED: 28S ribosomal protein S26,Notothenia coriiceps,5.69834e-51,438.0
XP_017319518.1, 28S ribosomal protein S26,Ictalurus punctatus,1.07089e-50,437.0
XP_029982756.1, 28S ribosomal protein S26,Sphaeramia orbicularis,1.23354e-50,436.0
XP_038554291.1, 28S ribosomal protein S26,Micropterus salmoides,1.619e-50,435.0
XP_017576930.1, 28S ribosomal protein S26,Pygocentrus nattereri,1.78549e-50,435.0
XP_028917921.1, 28S ribosomal protein S26,Ornithorhynchus anatinus,2.04781e-50,434.0
XP_029315864.1, 28S ribosomal protein S26,Cottoperca gobio,2.24363e-50,434.0
XP_029349187.1, 28S ribosomal protein S26,Echeneis naucrates,2.44208e-50,434.0
XP_028293826.1, 28S ribosomal protein S26,Gouania willdenowi,2.69927e-50,434.0
XP_043998886.1, 28S ribosomal protein S26,Gambusia affinis,3.28295e-50,433.0
XP_034091372.1, 28S ribosomal protein S26,Gymnodraco acuticeps,3.62053e-50,433.0
XP_024134458.1, 28S ribosomal protein S26,Oryzias melastigma,4.26203e-50,433.0
XP_037551398.1, 28S ribosomal protein S26,Nematolebias whitei,4.40337e-50,432.0
XP_046268870.1, 28S ribosomal protein S26,Scatophagus argus,4.549399999999999e-50,432.0
XP_034000379.1, 28S ribosomal protein S26,Trematomus bernacchii,4.90924e-50,432.0
XP_045918146.1, 28S ribosomal protein S26,Micropterus dolomieu,5.07204e-50,432.0
XP_026134618.1, 28S ribosomal protein S26,Carassius auratus,5.89252e-50,432.0
XP_016123943.1, PREDICTED: 28S ribosomal protein S26,Sinocyclocheilus grahami,6.15447e-50,432.0
XP_046731536.1, 28S ribosomal protein S26,Silurus meridionalis,6.51337e-50,431.0
NP_001002418.1, 28S ribosomal protein S26,Danio rerio,9.02572e-50,430.0
XP_039527774.1, 28S ribosomal protein S26,Pimephales promelas,1.69578e-49,429.0
XP_016329385.1, PREDICTED: 28S ribosomal protein S26,Sinocyclocheilus anshuiensis,1.92754e-49,428.0
XP_028994062.1, 28S ribosomal protein S26,Betta splendens,2.64829e-49,427.0
XP_048084101.1, 28S ribosomal protein S26,Alosa alosa,6.25106e-49,425.0
XP_050830145.1, 28S ribosomal protein S26,Serinus canaria,6.772759999999999e-49,426.0
XP_014903153.1, PREDICTED: 28S ribosomal protein S26,Poecilia latipinna,7.122069999999999e-49,424.0
XP_033016888.1, 28S ribosomal protein S26,Lacerta agilis,8.11441e-49,424.0
XP_041109435.1, 28S ribosomal protein S26,Polyodon spathula,8.2031e-49,424.0
XP_012682303.1, 28S ribosomal protein S26,Clupea harengus,9.86806e-49,424.0
XP_016400915.1, PREDICTED: 28S ribosomal protein S26,Sinocyclocheilus rhinocerous,1.02811e-48,424.0
XP_007569585.1, PREDICTED: 28S ribosomal protein S26,Poecilia formosa,1.11214e-48,423.0
XP_006220119.1, 28S ribosomal protein S26,Vicugna pacos,1.22913e-48,414.0
XP_040054646.1, 28S ribosomal protein S26,Gasterosteus aculeatus aculeatus,1.25339e-48,423.0
XP_007236477.3, 28S ribosomal protein S26,Astyanax mexicanus,1.39731e-48,423.0
XP_014845159.1, PREDICTED: 28S ribosomal protein S26,Poecilia mexicana,1.71783e-48,422.0
XP_031597932.1, 28S ribosomal protein S26,Oreochromis aureus,2.08903e-48,421.0
XP_005728739.1, PREDICTED: 28S ribosomal protein S26,Pundamilia nyererei,2.08903e-48,421.0
XP_039898297.1, 28S ribosomal protein S26,Simochromis diagramma,2.15826e-48,421.0
XP_004554865.1, 28S ribosomal protein S26,Maylandia zebra,2.15826e-48,421.0
XP_006786019.1, 28S ribosomal protein S26,Neolamprologus brichardi,2.77119e-48,421.0
XP_015796556.1, PREDICTED: 28S ribosomal protein S26,Nothobranchius furzeri,2.80147e-48,421.0
XP_039641143.1, 28S ribosomal protein S26,Perca fluviatilis,2.92594e-48,420.0
XP_020459760.1, 28S ribosomal protein S26,Monopterus albus,2.98755e-48,422.0
XP_008397042.1, PREDICTED: 28S ribosomal protein S26,Poecilia reticulata,3.02291e-48,420.0
XP_041928441.1, 28S ribosomal protein S26,Alosa sapidissima,3.1231e-48,420.0
XP_031165963.1, 28S ribosomal protein S26,Sander lucioperca,3.15722e-48,420.0
XP_048827621.1, 28S ribosomal protein S26,Brienomyrus brachyistius,3.21757e-48,421.0
XP_032366957.1, 28S ribosomal protein S26,Etheostoma spectabile,3.79789e-48,420.0
XP_033967933.1, 28S ribosomal protein S26,Pseudochaenichthys georgianus,4.87635e-48,419.0
XP_033891809.1, 28S ribosomal protein S26,Acipenser ruthenus,5.14864e-48,419.0
XP_037341810.1, 28S ribosomal protein S26,Pungitius pungitius,5.43613e-48,419.0
XP_026879325.1, 28S ribosomal protein S26,Electrophorus electricus,6.27701e-48,418.0
XP_046872060.1, 28S ribosomal protein S26,Hypomesus transpacificus,6.46845e-48,418.0
XP_026503958.1, 28S ribosomal protein S26,Terrapene carolina triunguis,9.73382e-48,416.0
XP_040917249.1, 28S ribosomal protein S26,Toxotes jaculatrix,9.99006e-48,417.0
XP_034015668.1, 28S ribosomal protein S26,Thalassophryne amazonica,1.15653e-47,416.0
XP_019746117.1, PREDICTED: 28S ribosomal protein S26,Hippocampus comes,1.25738e-47,416.0
XP_005453414.1, 28S ribosomal protein S26,Oreochromis niloticus,1.44547e-47,416.0
XP_006629203.1, PREDICTED: 28S ribosomal protein S26,Lepisosteus oculatus,1.49337e-47,416.0
XP_029878705.1, 28S ribosomal protein S26,Aquila chrysaetos chrysaetos,1.60427e-47,417.0
XP_022072477.1, 28S ribosomal protein S26,Acanthochromis polyacanthus,2.13737e-47,415.0
XP_017296320.1, 28S ribosomal protein S26,Kryptolebias marmoratus,2.16072e-47,415.0
XP_039607776.1, 28S ribosomal protein S26,Polypterus senegalus,2.78144e-47,414.0
XP_034714150.1, 28S ribosomal protein S26,Etheostoma cragini,4.37802e-47,413.0
XP_035529438.1, 28S ribosomal protein S26,Morone saxatilis,4.98761e-47,412.0
XP_019501215.1, PREDICTED: 28S ribosomal protein S26,Hipposideros armiger,5.04525e-47,405.0
XP_049452113.1, 28S ribosomal protein S26,Epinephelus fuscoguttatus,6.26562e-47,412.0
XP_044284294.1, 28S ribosomal protein S26,Varanus komodoensis,7.39443e-47,411.0
XP_028657369.1, 28S ribosomal protein S26,Erpetoichthys calabaricus,1.37342e-46,409.0
XP_028833621.1, 28S ribosomal protein S26,Denticeps clupeoides,1.55597e-46,409.0
XP_043904004.1, 28S ribosomal protein S26,Solea senegalensis,1.70195e-46,409.0
XP_023697677.1, 28S ribosomal protein S26,Paramormyrops kingsleyae,2.55079e-46,407.0
XP_005291549.1, 28S ribosomal protein S26,Chrysemys picta bellii,2.56425e-46,407.0
XP_038255595.1, 28S ribosomal protein S26,Dermochelys coriacea,4.27788e-46,408.0
XP_051772361.1, 28S ribosomal protein S26,Ctenopharyngodon idella,4.33071e-46,406.0
XP_038135391.1, 28S ribosomal protein S26,Cyprinodon tularosa,4.72376e-46,406.0
XP_048702335.1, 28S ribosomal protein S26,Caretta caretta,5.44086e-46,405.0
XP_030420339.1, 28S ribosomal protein S26,Gopherus evgoodei,6.18216e-46,404.0
XP_048060167.1, 28S ribosomal protein S26,Megalobrama amblycephala,8.67697e-46,404.0
XP_033498861.1, 28S ribosomal protein S26,Epinephelus lanceolatus,9.16106e-46,404.0
XP_029108214.1, 28S ribosomal protein S26,Scleropages formosus,9.38914e-46,404.0
XP_030046384.1, 28S ribosomal protein S26,Microcaecilia unicolor,1.31465e-45,403.0
XP_029451879.1, 28S ribosomal protein S26,Rhinatrema bivittatum,1.38087e-45,402.0
XP_041810252.1, 28S ribosomal protein S26,Chelmon rostratus,1.3990699999999998e-45,403.0
XP_039580688.1, 28S ribosomal protein S26,Passer montanus,1.642e-45,403.0
XP_039407568.1, 28S ribosomal protein S26,Corvus cornix cornix,1.7355199999999998e-45,403.0
XP_042592512.1, 28S ribosomal protein S26,Cyprinus carpio,1.84989e-45,402.0
XP_031965859.1, 28S ribosomal protein S26,Corvus moneduloides,1.85224e-45,403.0
XP_020513313.1, 28S ribosomal protein S26,Labrus bergylta,2.0458e-45,402.0
XP_036238857.1, 28S ribosomal protein S26,Molothrus ater,2.96747e-45,402.0
XP_048161085.1, 28S ribosomal protein S26,Corvus hawaiiensis,3.01782e-45,401.0
XP_050799433.1, 28S ribosomal protein S26,Gopherus flavomarginatus,3.11897e-45,400.0
XP_041909542.1, 28S ribosomal protein S26,Corvus kubaryi,3.32728e-45,401.0
XP_027685179.3, 28S ribosomal protein S26,Chelonia mydas,4.0765e-45,402.0
XP_030803631.1, 28S ribosomal protein S26,Camarhynchus parvulus,4.36369e-45,400.0
XP_028250769.1, 28S ribosomal protein S26,Parambassis ranga,4.40837e-45,399.0
XP_015258596.1, PREDICTED: 28S ribosomal protein S26,Cyprinodon variegatus,4.61788e-45,399.0
XP_034419524.1, 28S ribosomal protein S26,Cyclopterus lumpus,4.87542e-45,399.0
XP_028420848.1, 28S ribosomal protein S26,Perca flavescens,6.25795e-45,398.0
XP_033770683.1, 28S ribosomal protein S26,Geotrypetes seraphini,7.96976e-45,398.0
XP_044023476.1, 28S ribosomal protein S26,Siniperca chuatsi,9.76539e-45,397.0
XP_027857434.1, 28S ribosomal protein S26,Xiphophorus couchianus,1.0422400000000001e-44,397.0
XP_005806902.1, 28S ribosomal protein S26,Xiphophorus maculatus,1.07674e-44,397.0
XP_032402435.1, 28S ribosomal protein S26,Xiphophorus hellerii,1.1367800000000001e-44,397.0
XP_041827786.1, 28S ribosomal protein S26,Melanotaenia boesemani,1.20017e-44,396.0
XP_030247501.1, 28S ribosomal protein S26,Sparus aurata,1.30902e-44,396.0
XP_050982721.1, 28S ribosomal protein S26,Labeo rohita,1.55724e-44,396.0
XP_005517999.1, PREDICTED: 28S ribosomal protein S26,Pseudopodoces humilis,1.57307e-44,398.0
XP_035024748.2, 28S ribosomal protein S26,Hippoglossus stenolepis,1.81275e-44,395.0
XP_034628656.1, 28S ribosomal protein S26,Trachemys scripta elegans,1.8310300000000001e-44,395.0
XP_034432865.1, 28S ribosomal protein S26,Hippoglossus hippoglossus,2.06486e-44,395.0
XP_021391448.1, 28S ribosomal protein S26,Lonchura striata domestica,2.10842e-44,395.0
XP_038840412.1, 28S ribosomal protein S26,Salvelinus namaycush,2.2591e-44,395.0
XP_051237859.1, 28S ribosomal protein S26,Dicentrarchus labrax,2.60414e-44,397.0
XP_037991396.1, 28S ribosomal protein S26,Motacilla alba alba,3.32494e-44,394.0
XP_015479214.1, 28S ribosomal protein S26,Parus major,6.442350000000001e-44,393.0
XP_051499921.1, 28S ribosomal protein S26,Apus apus,1.0296e-43,392.0
XP_041571544.1, 28S ribosomal protein S26,Taeniopygia guttata,1.10019e-43,391.0
XP_045076000.1, 28S ribosomal protein S26,Coregonus clupeaformis,1.10136e-43,390.0
XP_044873534.1, 28S ribosomal protein S26,Mauremys mutica,1.15912e-43,389.0
XP_031409086.1, 28S ribosomal protein S26,Meleagris gallopavo,1.37262e-43,397.0
XP_043111659.1, 28S ribosomal protein S26,Puntigrus tetrazona,1.43516e-43,389.0
