query_id,protein_name,organism,e-value,score
XP_005040225.1, PREDICTED: 28S ribosomal protein S35,Ficedula albicollis,6.73787e-149,1110.0
XP_014736241.1, PREDICTED: 28S ribosomal protein S35,Sturnus vulgaris,9.96992e-149,1109.0
XP_026723022.1, 28S ribosomal protein S35,Athene cunicularia,1.42293e-148,1099.0
XP_009584356.1, PREDICTED: 28S ribosomal protein S35,Fulmarus glacialis,1.64061e-148,1099.0
XP_009092450.4, 28S ribosomal protein S35,Serinus canaria,1.7795e-148,1107.0
XP_017586030.1, PREDICTED: 28S ribosomal protein S35,Corvus brachyrhynchos,1.80468e-148,1104.0
XP_035379636.1, 28S ribosomal protein S35,Electrophorus electricus,2.03856e-148,1105.0
XP_021390856.1, 28S ribosomal protein S35,Lonchura striata domestica,2.57521e-148,1106.0
XP_017688354.1, PREDICTED: 28S ribosomal protein S35,Lepidothrix coronata,3.39717e-148,1100.0
XP_010714548.1, 28S ribosomal protein S35,Meleagris gallopavo,4.02675e-148,1096.0
XP_041254775.1, 28S ribosomal protein S35,Onychostruthus taczanowskii,4.13198e-148,1105.0
XP_027522074.1, 28S ribosomal protein S35,Corapipo altera,4.66631e-148,1099.0
XP_015482535.1, 28S ribosomal protein S35,Parus major,4.99809e-148,1105.0
XP_040451175.1, 28S ribosomal protein S35,Falco naumanni,5.18288e-148,1103.0
XP_032543716.1, 28S ribosomal protein S35,Chiroxiphia lanceolata,5.68251e-148,1098.0
XP_025958213.1, 28S ribosomal protein S35,Dromaius novaehollandiae,6.9245e-148,1102.0
XP_005446116.1, 28S ribosomal protein S35,Falco cherrug,6.9245e-148,1102.0
XP_009509989.1, PREDICTED: 28S ribosomal protein S35,Phalacrocorax carbo,7.116e-148,1095.0
XP_030816400.1, 28S ribosomal protein S35,Camarhynchus parvulus,7.2486e-148,1103.0
XP_039210503.1, 28S ribosomal protein S35,Crotalus tigris,7.34871e-148,1101.0
XP_006028426.3, 28S ribosomal protein S35,Alligator sinensis,7.58168e-148,1100.0
XP_014814763.1, PREDICTED: 28S ribosomal protein S35,Calidris pugnax,7.64818e-148,1102.0
XP_039239216.1, 28S ribosomal protein S35,Pipra filicauda,8.52425e-148,1101.0
XP_037244834.1, 28S ribosomal protein S35,Falco rusticolus,1.0668399999999999e-147,1101.0
XP_029953122.1, 28S ribosomal protein S35,Salarias fasciatus,1.57668e-147,1099.0
XP_047675827.1, 28S ribosomal protein S35,Tachysurus fulvidraco,2.11522e-147,1099.0
XP_026535060.1, 28S ribosomal protein S35,Notechis scutatus,2.1599799999999998e-147,1097.0
XP_032077699.1, 28S ribosomal protein S35,Thamnophis elegans,3.14882e-147,1097.0
NP_001279307.1, 28S ribosomal protein S35,Callorhinchus milii,3.16429e-147,1097.0
XP_008925441.3, 28S ribosomal protein S35,Manacus vitellinus,3.37484e-147,1105.0
XP_027558301.1, 28S ribosomal protein S35,Neopelma chrysocephalum,4.16569e-147,1093.0
XP_041341916.1, 28S ribosomal protein S35,Pyrgilauda ruficollis,5.33984e-147,1097.0
NP_001188143.1, 28S ribosomal protein S35,Ictalurus punctatus,6.35515e-147,1096.0
XP_033809185.1, 28S ribosomal protein S35,Geotrypetes seraphini,6.77728e-147,1096.0
XP_021237739.1, 28S ribosomal protein S35,Numida meleagris,7.535209999999999e-147,1095.0
XP_048156455.1, 28S ribosomal protein S35,Corvus hawaiiensis,7.57737e-147,1096.0
XP_012424794.4, 28S ribosomal protein S35,Taeniopygia guttata,1.03798e-146,1096.0
XP_009463174.1, PREDICTED: 28S ribosomal protein S35,Nipponia nippon,1.13538e-146,1094.0
XP_023783800.1, 28S ribosomal protein S35,Cyanistes caeruleus,1.34379e-146,1095.0
XP_005534084.1, PREDICTED: 28S ribosomal protein S35,Pseudopodoces humilis,2.78286e-146,1093.0
XP_039663669.1, 28S ribosomal protein S35,Perca fluviatilis,3.75323e-146,1090.0
XP_031139245.1, 28S ribosomal protein S35,Sander lucioperca,5.05454e-146,1089.0
XP_048405497.1, 28S ribosomal protein S35,Stegostoma fasciatum,6.759489999999999e-146,1088.0
XP_013924910.1, PREDICTED: 28S ribosomal protein S35,Thamnophis sirtalis,6.88598e-146,1088.0
XP_044050340.1, 28S ribosomal protein S35,Siniperca chuatsi,2.23728e-145,1085.0
XP_022611833.1, 28S ribosomal protein S35,Seriola dumerili,2.69447e-145,1085.0
XP_049430317.1, 28S ribosomal protein S35,Epinephelus fuscoguttatus,3.16025e-145,1084.0
XP_035204149.1, 28S ribosomal protein S35,Oxyura jamaicensis,3.33789e-145,1084.0
XP_003443965.1, 28S ribosomal protein S35,Oreochromis niloticus,3.99465e-145,1084.0
XP_036964108.1, 28S ribosomal protein S35,Acanthopagrus latus,4.65566e-145,1083.0
XP_049929605.1, 28S ribosomal protein S35,Epinephelus moara,5.40112e-145,1083.0
XP_034994028.1, 28S ribosomal protein S35,Zootoca vivipara,5.9626500000000005e-145,1083.0
XP_028441369.1, 28S ribosomal protein S35,Perca flavescens,5.97361e-145,1082.0
XP_006121866.2, 28S ribosomal protein S35,Pelodiscus sinensis,8.0953e-145,1083.0
XP_033490073.1, 28S ribosomal protein S35,Epinephelus lanceolatus,1.18713e-144,1080.0
XP_015683446.1, 28S ribosomal protein S35,Protobothrops mucrosquamatus,1.41319e-144,1079.0
XP_027753638.1, 28S ribosomal protein S35,Empidonax traillii,1.44394e-144,1082.0
XP_031610086.1, 28S ribosomal protein S35,Oreochromis aureus,2.62108e-144,1078.0
XP_006782555.1, 28S ribosomal protein S35,Neolamprologus brichardi,2.7684e-144,1078.0
XP_026646686.1, 28S ribosomal protein S35,Zonotrichia albicollis,2.81327e-144,1071.0
XP_039882136.1, 28S ribosomal protein S35,Simochromis diagramma,3.29782e-144,1078.0
XP_005728247.1, PREDICTED: 28S ribosomal protein S35,Pundamilia nyererei,3.71943e-144,1077.0
