query_id,protein_name,organism,e-value,score
XP_012888613.1, PREDICTED: 28S ribosomal protein S17,Dipodomys ordii,3.82311e-80,615.0
XP_007452729.1, PREDICTED: 28S ribosomal protein S17,Lipotes vexillifer,3.90795e-80,615.0
XP_032966755.1, 28S ribosomal protein S17,Rhinolophus ferrumequinum,3.99467e-80,615.0
XP_012388151.2, 28S ribosomal protein S17,Orcinus orca,4.39816e-80,618.0
XP_045239425.1, 28S ribosomal protein S17,Macaca fascicularis,4.67106e-80,618.0
XP_007186543.1, 28S ribosomal protein S17,Balaenoptera acutorostrata scammoni,5.80128e-80,614.0
XP_006070418.1, 28S ribosomal protein S17,Bubalus bubalis,8.90012e-80,612.0
XP_016051791.1, PREDICTED: 28S ribosomal protein S17,Miniopterus natalensis,9.50586e-80,612.0
XP_040116237.1, 28S ribosomal protein S17,Oryx dammah,9.82402e-80,612.0
XP_029804961.1, 28S ribosomal protein S17,Suricata suricatta,1.10845e-79,612.0
XP_045642051.1, 28S ribosomal protein S17,Ursus americanus,1.17097e-79,612.0
XP_005224930.1, 28S ribosomal protein S17,Bos taurus,1.4907099999999998e-79,611.0
XP_006859794.1, PREDICTED: 28S ribosomal protein S17,Chrysochloris asiatica,1.7011e-79,611.0
XP_004328692.1, 28S ribosomal protein S17,Tursiops truncatus,2.0269299999999998e-79,610.0
XP_020749391.1, 28S ribosomal protein S17,Odocoileus virginianus texanus,2.21292e-79,610.0
XP_048185754.1, 28S ribosomal protein S17,Perognathus longimembris pacificus,2.21292e-79,610.0
XP_008139749.1, 28S ribosomal protein S17,Eptesicus fuscus,2.31222e-79,610.0
XP_026982075.1, 28S ribosomal protein S17,Lagenorhynchus obliquidens,2.43367e-79,613.0
XP_004020984.1, 28S ribosomal protein S17,Ovis aries,2.4695899999999998e-79,610.0
XP_015092288.1, 28S ribosomal protein S17,Vicugna pacos,2.78644e-79,609.0
XP_010623286.1, 28S ribosomal protein S17,Fukomys damarensis,4.09122e-79,608.0
XP_040829710.1, 28S ribosomal protein S17,Ochotona curzoniae,4.3206899999999996e-79,608.0
XP_010970698.1, 28S ribosomal protein S17,Camelus bactrianus,4.93029e-79,608.0
XP_004688101.1, PREDICTED: 28S ribosomal protein S17,Condylura cristata,6.55817e-79,607.0
XP_043311836.1, 28S ribosomal protein S17,Cervus canadensis,6.63054e-79,607.0
XP_005697805.2, PREDICTED: 28S ribosomal protein S17,Capra hircus,7.596949999999999e-79,607.0
XP_019487686.1, PREDICTED: 28S ribosomal protein S17,Hipposideros armiger,8.167679999999999e-79,606.0
XP_037656267.1, 28S ribosomal protein S17,Choloepus didactylus,8.348919999999999e-79,606.0
XP_047389163.1, 28S ribosomal protein S17,Sciurus carolinensis,9.11499e-79,606.0
XP_004474007.1, 28S ribosomal protein S17,Dasypus novemcinctus,1.09843e-78,605.0
XP_004380852.1, 28S ribosomal protein S17,Trichechus manatus latirostris,1.23901e-78,605.0
XP_035583298.1, 28S ribosomal protein S17,Zalophus californianus,1.32371e-78,605.0
XP_005872077.1, PREDICTED: 28S ribosomal protein S17,Myotis brandtii,1.83977e-78,604.0
XP_044999978.1, 28S ribosomal protein S17,Jaculus jaculus,1.92232e-78,604.0
XP_036682589.1, 28S ribosomal protein S17,Balaenoptera musculus,2.20335e-78,613.0
XP_028726013.1, 28S ribosomal protein S17,Peromyscus leucopus,3.25436e-78,602.0
XP_050634234.1, 28S ribosomal protein S17,Macaca thibetana thibetana,3.8482499999999997e-78,603.0
XP_049643787.1, 28S ribosomal protein S17,Suncus etruscus,4.9143e-78,602.0
XP_007938977.1, 28S ribosomal protein S17,Orycteropus afer afer,5.1656099999999985e-78,601.0
XP_036028103.1, 28S ribosomal protein S17,Onychomys torridus,6.49689e-78,600.0
XP_004599474.1, 28S ribosomal protein S17,Ochotona princeps,6.59914e-78,601.0
XP_006756144.1, PREDICTED: 28S ribosomal protein S17,Myotis davidii,9.54137e-78,599.0
XP_006971428.1, 28S ribosomal protein S17,Peromyscus maniculatus bairdii,1.03006e-77,599.0
XP_036166541.1, 28S ribosomal protein S17,Myotis myotis,1.28316e-77,598.0
XP_006088261.1, 28S ribosomal protein S17,Myotis lucifugus,1.29732e-77,598.0
XP_043770790.1, 28S ribosomal protein S17,Cervus elaphus,1.72376e-77,608.0
XP_003509534.1, 28S ribosomal protein S17,Cricetulus griseus,1.80265e-77,597.0
XP_051060979.1, 28S ribosomal protein S17,Phodopus roborovskii,2.14863e-77,597.0
XP_003416585.1, 28S ribosomal protein S17,Loxodonta africana,2.3722e-77,597.0
XP_036763849.1, 28S ribosomal protein S17,Manis pentadactyla,2.53364e-77,596.0
XP_005887018.1, PREDICTED: 28S ribosomal protein S17,Bos mutus,2.82748e-77,596.0
XP_014697802.2, 28S ribosomal protein S17,Equus asinus,3.51739e-77,595.0
XP_014585441.1, 28S ribosomal protein S17,Equus caballus,5.22157e-77,594.0
XP_028937434.1, 28S ribosomal protein S17,Ornithorhynchus anatinus,1.03189e-76,592.0
XP_051017354.1, 28S ribosomal protein S17,Acomys russatus,1.1901e-76,592.0
XP_021512959.1, 28S ribosomal protein S17,Meriones unguiculatus,1.29907e-76,592.0
XP_026256198.1, 28S ribosomal protein S17,Urocitellus parryii,1.6723e-76,591.0
XP_008505826.1, PREDICTED: 28S ribosomal protein S17,Equus przewalskii,4.04519e-76,592.0
XP_005080500.1, 28S ribosomal protein S17,Mesocricetus auratus,6.23966e-76,587.0
XP_046310519.1, 28S ribosomal protein S17,Marmota monax,7.19632e-76,587.0
XP_034344701.1, 28S ribosomal protein S17,Arvicanthis niloticus,7.51716e-76,586.0
XP_036265398.1, 28S ribosomal protein S17,Pipistrellus kuhlii,9.67931e-76,586.0
XP_017529345.1, 28S ribosomal protein S17,Manis javanica,9.7861e-76,586.0
XP_015346855.1, 28S ribosomal protein S17,Marmota marmota marmota,1.03363e-75,586.0
XP_028622049.1, 28S ribosomal protein S17,Grammomys surdaster,1.07973e-75,585.0
XP_004615966.1, PREDICTED: 28S ribosomal protein S17,Sorex araneus,1.34485e-75,585.0
XP_004705624.1, 28S ribosomal protein S17,Echinops telfairi,1.82905e-75,584.0
XP_027804346.1, 28S ribosomal protein S17,Marmota flaviventris,2.5697e-75,583.0
XP_044532319.1, 28S ribosomal protein S17,Gracilinanus agilis,1.55369e-74,578.0
NP_001099393.1, 28S ribosomal protein S17,Rattus norvegicus,1.95598e-74,577.0
XP_003770113.1, 28S ribosomal protein S17,Sarcophilus harrisii,4.70545e-74,575.0
XP_006900561.1, PREDICTED: 28S ribosomal protein S17,Elephantulus edwardii,8.5127e-74,573.0
XP_043820464.1, 28S ribosomal protein S17,Dromiciops gliroides,9.70773e-74,573.0
XP_032743015.1, 28S ribosomal protein S17,Rattus rattus,3.20971e-73,569.0
XP_050002617.1, 28S ribosomal protein S17,Microtus fortis,3.42846e-73,569.0
XP_005344593.1, 28S ribosomal protein S17,Microtus ochrogaster,3.66154e-73,569.0
XP_048289684.1, 28S ribosomal protein S17,Myodes glareolus,4.08613e-73,569.0
XP_038202019.1, 28S ribosomal protein S17,Arvicola amphibius,5.80476e-73,568.0
XP_001362866.1, PREDICTED: 28S ribosomal protein S17,Monodelphis domestica,1.04973e-72,566.0
XP_041504900.1, 28S ribosomal protein S17,Microtus oregoni,1.45888e-72,565.0
XP_020862750.1, 28S ribosomal protein S17,Phascolarctos cinereus,3.28959e-71,556.0
XP_021019129.1, 28S ribosomal protein S17,Mus caroli,7.92338e-71,553.0
NP_001343883.1, 28S ribosomal protein S17,Mus musculus,1.11334e-70,552.0
XP_027718049.1, 28S ribosomal protein S17,Vombatus ursinus,2.05483e-70,551.0
XP_031193937.1, 28S ribosomal protein S17,Mastomys coucha,3.44688e-70,549.0
XP_036625283.1, 28S ribosomal protein S17,Trichosurus vulpecula,1.17964e-69,545.0
XP_019366914.1, PREDICTED: 28S ribosomal protein S17,Gavialis gangeticus,1.29828e-67,533.0
XP_019401045.1, PREDICTED: 28S ribosomal protein S17,Crocodylus porosus,1.41733e-67,533.0
XP_030318066.1, 28S ribosomal protein S17,Calypte anna,1.88494e-67,532.0
XP_008937573.1, PREDICTED: 28S ribosomal protein S17,Merops nubicus,1.96947e-67,532.0
XP_005502039.1, 28S ribosomal protein S17,Columba livia,3.92811e-67,531.0
XP_009883444.1, PREDICTED: 28S ribosomal protein S17,Charadrius vociferus,4.06141e-67,530.0
XP_030909501.1, 28S ribosomal protein S17,Melopsittacus undulatus,6.946380000000001e-67,529.0
XP_010022589.1, PREDICTED: 28S ribosomal protein S17,Nestor notabilis,7.0275e-67,529.0
XP_010137487.1, PREDICTED: 28S ribosomal protein S17,Buceros rhinoceros silvestris,9.24404e-67,528.0
XP_040388097.1, 28S ribosomal protein S17,Cygnus olor,1.15109e-66,527.0
XP_010158690.1, PREDICTED: 28S ribosomal protein S17,Eurypyga helias,1.38698e-66,527.0
XP_022078171.1, 28S ribosomal protein S17,Acanthochromis polyacanthus,1.43164e-66,527.0
XP_050765102.1, 28S ribosomal protein S17,Gymnogyps californianus,1.68859e-66,526.0
XP_015251486.1, PREDICTED: 28S ribosomal protein S17,Cyprinodon variegatus,1.74396e-66,527.0
XP_025892769.1, 28S ribosomal protein S17,Nothoprocta perdicaria,1.74585e-66,526.0
NP_001232341.1, 28S ribosomal protein S17,Taeniopygia guttata,1.78486e-66,526.0
XP_014732029.1, PREDICTED: 28S ribosomal protein S17,Sturnus vulgaris,1.92726e-66,526.0
NP_001185576.1, 28S ribosomal protein S17,Gallus gallus,1.99172e-66,526.0
XP_037230869.1, 28S ribosomal protein S17,Falco rusticolus,2.12716e-66,525.0
XP_018547302.1, 28S ribosomal protein S17,Lates calcarifer,2.44923e-66,526.0
XP_005056904.1, PREDICTED: 28S ribosomal protein S17,Ficedula albicollis,2.67799e-66,525.0
XP_026717480.1, 28S ribosomal protein S17,Athene cunicularia,3.33468e-66,524.0
XP_029924562.1, 28S ribosomal protein S17,Myripristis murdjan,3.83959e-66,525.0
XP_006113166.1, 28S ribosomal protein S17,Pelodiscus sinensis,4.19818e-66,523.0
XP_035199353.1, 28S ribosomal protein S17,Oxyura jamaicensis,4.67282e-66,525.0
XP_032933919.1, 28S ribosomal protein S17,Catharus ustulatus,4.89477e-66,523.0
XP_047924027.1, 28S ribosomal protein S17,Anser cygnoides,4.99045e-66,525.0
XP_026512286.1, 28S ribosomal protein S17,Terrapene carolina triunguis,5.52226e-66,523.0
XP_032630373.1, 28S ribosomal protein S17,Chelonoidis abingdonii,5.64587e-66,523.0
XP_032056905.1, 28S ribosomal protein S17,Aythya fuligula,5.70694e-66,523.0
XP_005010714.1, 28S ribosomal protein S17,Anas platyrhynchos,6.07884e-66,524.0
XP_010225776.1, PREDICTED: 28S ribosomal protein S17,Tinamus guttatus,6.368319999999999e-66,522.0
XP_048374817.1, 28S ribosomal protein S17,Sphaerodactylus townsendi,6.87638e-66,522.0
XP_013157099.1, 28S ribosomal protein S17,Falco peregrinus,7.42498e-66,522.0
XP_010283296.1, PREDICTED: 28S ribosomal protein S17,Phaethon lepturus,7.506839999999999e-66,522.0
XP_007054225.1, 28S ribosomal protein S17,Chelonia mydas,8.56255e-66,521.0
XP_048680131.1, 28S ribosomal protein S17,Caretta caretta,1.07797e-65,521.0
XP_017276909.1, 28S ribosomal protein S17,Kryptolebias marmoratus,1.5283899999999998e-65,521.0
XP_038231838.1, 28S ribosomal protein S17,Dermochelys coriacea,1.53107e-65,520.0
XP_039363178.1, 28S ribosomal protein S17,Mauremys reevesii,2.2721e-65,519.0
XP_006260248.1, PREDICTED: 28S ribosomal protein S17,Alligator mississippiensis,2.40014e-65,518.0
XP_009873098.1, PREDICTED: 28S ribosomal protein S17,Apaloderma vittatum,2.42661e-65,518.0
XP_014135973.1, 28S ribosomal protein S17,Falco cherrug,2.48041e-65,518.0
XP_005727971.1, PREDICTED: 28S ribosomal protein S17,Pundamilia nyererei,3.18577e-65,519.0
XP_003447021.1, 28S ribosomal protein S17,Oreochromis niloticus,3.43985e-65,518.0
XP_005283492.1, 28S ribosomal protein S17,Chrysemys picta bellii,4.018369999999999e-65,517.0
XP_010307176.1, PREDICTED: 28S ribosomal protein S17,Balearica regulorum gibbericeps,4.19853e-65,517.0
XP_039887916.1, 28S ribosomal protein S17,Simochromis diagramma,4.23639e-65,518.0
XP_008638578.1, PREDICTED: 28S ribosomal protein S17,Corvus brachyrhynchos,4.63399e-65,517.0
XP_010173677.1, 28S ribosomal protein S17,Antrostomus carolinensis,4.788949999999999e-65,517.0
XP_004550257.1, 28S ribosomal protein S17,Maylandia zebra,5.33301e-65,517.0
XP_023153111.1, 28S ribosomal protein S17,Amphiprion ocellaris,5.69556e-65,517.0
XP_030392671.1, 28S ribosomal protein S17,Gopherus evgoodei,6.878579999999999e-65,515.0
XP_041808844.1, 28S ribosomal protein S17,Chelmon rostratus,1.0178e-64,515.0
XP_015817025.1, PREDICTED: 28S ribosomal protein S17,Nothobranchius furzeri,1.01848e-64,515.0
XP_009949736.1, PREDICTED: 28S ribosomal protein S17,Leptosomus discolor,1.21618e-64,514.0
XP_038157273.1, 28S ribosomal protein S17,Cyprinodon tularosa,1.25403e-64,515.0
XP_024121755.1, 28S ribosomal protein S17,Oryzias melastigma,1.5625499999999998e-64,514.0
XP_040906802.1, 28S ribosomal protein S17,Toxotes jaculatrix,2.29049e-64,513.0
XP_047462976.1, 28S ribosomal protein S17,Mugil cephalus,2.76242e-64,512.0
XP_037543273.1, 28S ribosomal protein S17,Nematolebias whitei,2.94871e-64,512.0
XP_009332607.1, PREDICTED: 28S ribosomal protein S17,Pygoscelis adeliae,4.83561e-64,510.0
XP_009698638.1, PREDICTED: 28S ribosomal protein S17,Cariama cristata,5.52394e-64,509.0
XP_006784922.1, 28S ribosomal protein S17,Neolamprologus brichardi,5.6299e-64,510.0
XP_005987596.1, PREDICTED: 28S ribosomal protein S17,Latimeria chalumnae,5.75945e-64,510.0
XP_042286453.1, 28S ribosomal protein S17,Thunnus maccoyii,6.63237e-64,510.0
XP_044225865.1, 28S ribosomal protein S17,Thunnus albacares,6.63237e-64,510.0
XP_029468134.1, 28S ribosomal protein S17,Rhinatrema bivittatum,7.92192e-64,509.0
XP_047234596.1, 28S ribosomal protein S17,Girardinichthys multiradiatus,1.07648e-63,508.0
XP_004076215.1, 28S ribosomal protein S17,Oryzias latipes,1.12306e-63,508.0
XP_029375750.1, 28S ribosomal protein S17,Echeneis naucrates,1.2943e-63,508.0
XP_033028136.1, 28S ribosomal protein S17,Lacerta agilis,1.72705e-63,506.0
XP_020778793.1, 28S ribosomal protein S17,Boleophthalmus pectinirostris,2.55519e-63,506.0
XP_028563512.1, 28S ribosomal protein S17,Podarcis muralis,2.56281e-63,505.0
XP_044312002.1, 28S ribosomal protein S17,Varanus komodoensis,3.0542e-63,505.0
NP_001018395.1, 28S ribosomal protein S17,Danio rerio,6.43921e-63,502.0
XP_006641084.1, PREDICTED: 28S ribosomal protein S17,Lepisosteus oculatus,8.085190000000001e-63,502.0
XP_038564547.1, 28S ribosomal protein S17,Micropterus salmoides,9.51327e-63,502.0
XP_022594669.1, 28S ribosomal protein S17,Seriola dumerili,1.27891e-62,502.0
XP_040006771.1, 28S ribosomal protein S17,Xiphias gladius,1.45867e-62,501.0
XP_038860822.1, 28S ribosomal protein S17,Salvelinus namaycush,1.93814e-62,501.0
XP_014051213.1, 28S ribosomal protein S17,Salmo salar,2.09267e-62,500.0
XP_026874498.1, 28S ribosomal protein S17,Electrophorus electricus,2.19476e-62,499.0
XP_035034457.1, 28S ribosomal protein S17,Hippoglossus stenolepis,2.23657e-62,500.0
XP_034034052.1, 28S ribosomal protein S17,Thalassophryne amazonica,2.36343e-62,500.0
XP_023825038.1, 28S ribosomal protein S17,Salvelinus alpinus,2.46655e-62,500.0
XP_029557688.1, 28S ribosomal protein S17,Salmo trutta,2.69255e-62,500.0
NP_001291001.1, 28S ribosomal protein S17,Esox lucius,3.27711e-62,499.0
XP_040277883.1, 28S ribosomal protein S17,Bufo bufo,3.51928e-62,498.0
XP_037605753.1, 28S ribosomal protein S17,Sebastes umbrosus,3.58296e-62,499.0
XP_020491251.1, 28S ribosomal protein S17,Labrus bergylta,3.95747e-62,498.0
XP_041751274.1, 28S ribosomal protein S17,Coregonus clupeaformis,4.7085e-62,498.0
XP_031712878.1, 28S ribosomal protein S17,Anarrhichthys ocellatus,4.92341e-62,498.0
NP_001017055.1, 28S ribosomal protein S17,Xenopus tropicalis,5.75623e-62,497.0
XP_035480952.2, 28S ribosomal protein S17,Scophthalmus maximus,5.9946e-62,497.0
XP_020473735.1, 28S ribosomal protein S17,Monopterus albus,6.2050200000000005e-62,497.0
XP_043996502.1, 28S ribosomal protein S17,Gambusia affinis,6.92091e-62,497.0
XP_036444189.1, 28S ribosomal protein S17,Colossoma macropomum,7.49156e-62,496.0
XP_026184666.1, 28S ribosomal protein S17,Mastacembelus armatus,7.63207e-62,497.0
XP_018426522.1, PREDICTED: 28S ribosomal protein S17,Nanorana parkeri,7.74201e-62,496.0
XP_020364950.1, 28S ribosomal protein S17,Oncorhynchus kisutch,8.79331e-62,496.0
XP_034462714.1, 28S ribosomal protein S17,Hippoglossus hippoglossus,1.2093e-61,495.0
XP_032433286.1, 28S ribosomal protein S17,Xiphophorus hellerii,1.29259e-61,495.0
XP_017559839.1, 28S ribosomal protein S17,Pygocentrus nattereri,1.60586e-61,495.0
XP_036381524.1, 28S ribosomal protein S17,Megalops cyprinoides,1.6336600000000002e-61,493.0
XP_035291229.1, 28S ribosomal protein S17,Anguilla anguilla,1.7257e-61,493.0
XP_037323067.1, 28S ribosomal protein S17,Pungitius pungitius,1.85497e-61,494.0
XP_026227952.1, 28S ribosomal protein S17,Anabas testudineus,2.02853e-61,493.0
XP_044077595.1, 28S ribosomal protein S17,Siniperca chuatsi,2.1616e-61,494.0
XP_008330777.1, 28S ribosomal protein S17,Cynoglossus semilaevis,2.18735e-61,493.0
XP_029029911.1, 28S ribosomal protein S17,Betta splendens,2.233840000000001e-61,493.0
XP_043898445.1, 28S ribosomal protein S17,Solea senegalensis,2.233840000000001e-61,493.0
XP_029303308.1, 28S ribosomal protein S17,Cottoperca gobio,2.38565e-61,493.0
XP_019952877.1, PREDICTED: 28S ribosomal protein S17,Paralichthys olivaceus,2.38565e-61,493.0
XP_041923708.1, 28S ribosomal protein S17,Alosa sapidissima,2.70362e-61,492.0
XP_033504295.1, 28S ribosomal protein S17,Epinephelus lanceolatus,2.72093e-61,493.0
XP_030638317.1, 28S ribosomal protein S17,Chanos chanos,2.85458e-61,492.0
XP_047017639.1, 28S ribosomal protein S17,Ictalurus punctatus,2.8846900000000002e-61,492.0
XP_049891049.1, 28S ribosomal protein S17,Epinephelus moara,3.0029600000000003e-61,493.0
XP_010737788.1, 28S ribosomal protein S17,Larimichthys crocea,3.2128900000000004e-61,492.0
XP_016324937.1, PREDICTED: 28S ribosomal protein S17,Sinocyclocheilus anshuiensis,3.79771e-61,491.0
XP_016123120.1, PREDICTED: 28S ribosomal protein S17,Sinocyclocheilus grahami,4.05588e-61,491.0
XP_034406183.1, 28S ribosomal protein S17,Cyclopterus lumpus,4.26423e-61,492.0
XP_034539534.1, 28S ribosomal protein S17,Notolabrus celidotus,4.5540300000000004e-61,491.0
XP_030602608.1, 28S ribosomal protein S17,Archocentrus centrarchus,4.98771e-61,491.0
XP_027033151.1, 28S ribosomal protein S17,Tachysurus fulvidraco,5.0500400000000003e-61,490.0
XP_030009975.1, 28S ribosomal protein S17,Sphaeramia orbicularis,5.19403e-61,491.0
XP_012736657.2, 28S ribosomal protein S17,Fundulus heteroclitus,5.677960000000001e-61,491.0
XP_003971040.1, 28S ribosomal protein S17,Takifugu rubripes,5.732390000000001e-61,491.0
XP_028278199.1, 28S ribosomal protein S17,Parambassis ranga,6.0581e-61,491.0
XP_026051139.1, 28S ribosomal protein S17,Carassius auratus,6.08144e-61,490.0
XP_043910143.1, 28S ribosomal protein S17,Protopterus annectens,6.475980000000001e-61,490.0
XP_010784945.1, PREDICTED: 28S ribosomal protein S17,Notothenia coriiceps,7.45678e-61,490.0
XP_043077982.1, 28S ribosomal protein S17,Puntigrus tetrazona,7.49324e-61,489.0
XP_030042098.1, 28S ribosomal protein S17,Microcaecilia unicolor,8.171780000000001e-61,489.0
XP_016374078.1, PREDICTED: 28S ribosomal protein S17,Sinocyclocheilus rhinocerous,8.92968e-61,489.0
XP_029956875.1, 28S ribosomal protein S17,Salarias fasciatus,9.49889e-61,489.0
XP_013867250.1, PREDICTED: 28S ribosomal protein S17,Austrofundulus limnaeus,1.13193e-60,489.0
XP_046724025.1, 28S ribosomal protein S17,Silurus meridionalis,1.23937e-60,488.0
XP_042300704.1, 28S ribosomal protein S17,Sceloporus undulatus,1.24129e-60,488.0
XP_033834662.1, 28S ribosomal protein S17,Periophthalmus magnuspinnatus,1.48942e-60,488.0
XP_034746049.1, 28S ribosomal protein S17,Etheostoma cragini,1.55381e-60,488.0
XP_027887099.1, 28S ribosomal protein S17,Xiphophorus couchianus,1.57252e-60,488.0
XP_007429751.1, 28S ribosomal protein S17,Python bivittatus,1.72459e-60,487.0
XP_049448619.1, 28S ribosomal protein S17,Epinephelus fuscoguttatus,2.08876e-60,487.0
XP_008286811.1, PREDICTED: 28S ribosomal protein S17,Stegastes partitus,2.41102e-60,486.0
XP_033954858.1, 28S ribosomal protein S17,Pseudochaenichthys georgianus,3.49582e-60,486.0
XP_033777091.1, 28S ribosomal protein S17,Geotrypetes seraphini,3.51071e-60,485.0
XP_007244530.1, 28S ribosomal protein S17,Astyanax mexicanus,3.58852e-60,485.0
XP_040036797.1, 28S ribosomal protein S17,Gasterosteus aculeatus aculeatus,4.75108e-60,485.0
XP_018956583.1, 28S ribosomal protein S17,Cyprinus carpio,5.22365e-60,483.0
XP_041864235.1, 28S ribosomal protein S17,Melanotaenia boesemani,5.43048e-60,484.0
