query_id,protein_name,organism,e-value,score
XP_032102867.1, 28S ribosomal protein S15,Sapajus apella,1.49075e-134,999.0
XP_003937546.1, 28S ribosomal protein S15,Saimiri boliviensis boliviensis,6.23523e-132,982.0
XP_008050537.1, 28S ribosomal protein S15,Carlito syrichta,1.8692599999999998e-131,979.0
XP_012659561.1, 28S ribosomal protein S15,Otolemur garnettii,3.0938399999999996e-131,977.0
XP_040087614.1, 28S ribosomal protein S15,Oryx dammah,3.00143e-130,971.0
XP_005678744.2, PREDICTED: 28S ribosomal protein S15,Capra hircus,1.9317800000000002e-129,966.0
XP_019513937.1, PREDICTED: 28S ribosomal protein S15,Hipposideros armiger,2.27671e-129,965.0
XP_004001855.1, 28S ribosomal protein S15,Ovis aries,4.29718e-129,963.0
XP_004426016.1, PREDICTED: 28S ribosomal protein S15,Ceratotherium simum simum,5.27852e-129,963.0
NP_001179130.3, 28S ribosomal protein S15,Bos taurus,1.39236e-128,960.0
XP_006158671.1, 28S ribosomal protein S15,Tupaia chinensis,3.3199499999999997e-128,957.0
XP_032969162.1, 28S ribosomal protein S15,Rhinolophus ferrumequinum,4.2088e-128,957.0
XP_046325357.1, 28S ribosomal protein S15,Marmota monax,4.28566e-128,957.0
XP_027793103.1, 28S ribosomal protein S15,Marmota flaviventris,9.2681e-128,955.0
XP_015340747.1, 28S ribosomal protein S15,Marmota marmota marmota,1.49355e-127,953.0
XP_026249276.1, 28S ribosomal protein S15,Urocitellus parryii,2.07445e-127,952.0
XP_037683630.1, 28S ribosomal protein S15,Choloepus didactylus,3.51449e-127,950.0
XP_006077637.1, 28S ribosomal protein S15,Bubalus bubalis,3.78866e-127,951.0
XP_003471317.1, 28S ribosomal protein S15,Cavia porcellus,1.37838e-126,946.0
XP_004371990.1, 28S ribosomal protein S15,Trichechus manatus latirostris,1.4823800000000002e-126,946.0
XP_005317882.1, 28S ribosomal protein S15,Ictidomys tridecemlineatus,3.1705e-126,945.0
XP_027436655.2, 28S ribosomal protein S15,Zalophus californianus,1.42121e-125,940.0
XP_005893319.1, PREDICTED: 28S ribosomal protein S15,Bos mutus,1.7002899999999998e-125,939.0
XP_001503663.1, 28S ribosomal protein S15,Equus caballus,2.56137e-125,938.0
XP_020735889.1, 28S ribosomal protein S15,Odocoileus virginianus texanus,4.06621e-125,937.0
XP_006924296.1, 28S ribosomal protein S15,Pteropus alecto,5.57338e-125,936.0
XP_006867604.1, PREDICTED: 28S ribosomal protein S15,Chrysochloris asiatica,6.34164e-125,936.0
XP_043317814.1, 28S ribosomal protein S15,Cervus canadensis,1.05418e-124,935.0
XP_010839457.1, PREDICTED: 28S ribosomal protein S15,Bison bison bison,1.06578e-124,934.0
XP_019582102.1, PREDICTED: 28S ribosomal protein S15,Rhinolophus sinicus,1.37366e-124,933.0
XP_012497808.1, PREDICTED: 28S ribosomal protein S15,Propithecus coquereli,3.65321e-124,930.0
XP_039707013.1, 28S ribosomal protein S15,Pteropus giganteus,4.61226e-124,930.0
XP_019813381.1, PREDICTED: 28S ribosomal protein S15,Bos indicus,1.6282499999999998e-123,927.0
XP_043732864.1, 28S ribosomal protein S15,Cervus elaphus,1.79687e-123,926.0
XP_006886517.1, PREDICTED: 28S ribosomal protein S15,Elephantulus edwardii,1.23967e-122,921.0
XP_032243572.1, 28S ribosomal protein S15,Phoca vitulina,1.07621e-121,915.0
XP_021539382.1, 28S ribosomal protein S15,Neomonachus schauinslandi,2.7896300000000003e-121,912.0
XP_002720726.4, 28S ribosomal protein S15,Oryctolagus cuniculus,3.1320600000000003e-121,912.0
XP_034874975.1, 28S ribosomal protein S15,Mirounga leonina,3.2874900000000004e-121,911.0
XP_007945822.1, 28S ribosomal protein S15,Orycteropus afer afer,3.5808000000000003e-121,911.0
XP_045332713.1, 28S ribosomal protein S15,Leopardus geoffroyi,3.9683200000000005e-121,911.0
XP_035964010.1, 28S ribosomal protein S15,Halichoerus grypus,5.206590000000001e-121,910.0
XP_016002694.2, 28S ribosomal protein S15,Rousettus aegyptiacus,5.62128e-121,910.0
XP_006736598.1, 28S ribosomal protein S15,Leptonychotes weddellii,8.15616e-121,909.0
XP_004665194.1, 28S ribosomal protein S15,Jaculus jaculus,2.37463e-120,906.0
XP_019285780.1, PREDICTED: 28S ribosomal protein S15,Panthera pardus,2.94201e-120,905.0
XP_007092541.1, 28S ribosomal protein S15,Panthera tigris,3.8180900000000004e-120,904.0
XP_014695638.1, 28S ribosomal protein S15,Equus asinus,5.1310900000000006e-120,904.0
XP_003415549.1, 28S ribosomal protein S15,Loxodonta africana,5.5282700000000004e-120,903.0
XP_042808254.1, 28S ribosomal protein S15,Panthera leo,5.9932500000000014e-120,903.0
XP_045404204.1, 28S ribosomal protein S15,Lemur catta,8.780310000000001e-120,900.0
XP_046938916.1, 28S ribosomal protein S15,Lynx rufus,1.77138e-119,900.0
XP_004402712.1, PREDICTED: 28S ribosomal protein S15,Odobenus rosmarus divergens,5.00095e-119,897.0
XP_049473452.1, 28S ribosomal protein S15,Panthera uncia,5.01107e-119,897.0
XP_030180377.1, 28S ribosomal protein S15,Lynx canadensis,5.90524e-119,897.0
XP_049734731.1, 28S ribosomal protein S15,Elephas maximus indicus,6.855430000000005e-119,896.0
XP_025790662.1, 28S ribosomal protein S15,Puma concolor,1.49729e-118,894.0
XP_012620657.1, 28S ribosomal protein S15,Microcebus murinus,1.5016e-118,894.0
XP_025711700.1, 28S ribosomal protein S15,Callorhinus ursinus,2.73373e-118,892.0
XP_006934641.3, 28S ribosomal protein S15,Felis catus,7.81801e-118,889.0
XP_037005643.1, 28S ribosomal protein S15,Artibeus jamaicensis,1.00661e-117,888.0
XP_043430447.1, 28S ribosomal protein S15,Prionailurus bengalensis,1.0621699999999999e-117,888.0
XP_027969454.1, 28S ribosomal protein S15,Eumetopias jubatus,1.33664e-117,888.0
XP_037355712.1, 28S ribosomal protein S15,Talpa occidentalis,1.538e-117,887.0
XP_036888506.1, 28S ribosomal protein S15,Sturnira hondurensis,6.54263e-117,883.0
XP_047729389.1, 28S ribosomal protein S15,Prionailurus viverrinus,8.13403e-117,883.0
XP_040325419.1, 28S ribosomal protein S15,Puma yagouaroundi,9.90518e-117,882.0
XP_007131159.2, 28S ribosomal protein S15,Physeter catodon,2.18574e-116,883.0
XP_047583466.1, 28S ribosomal protein S15,Lutra lutra,3.5574799999999997e-116,878.0
XP_024593983.1, 28S ribosomal protein S15,Neophocaena asiaeorientalis asiaeorientalis,4.2001399999999997e-116,878.0
XP_032733170.1, 28S ribosomal protein S15,Lontra canadensis,5.57207e-116,877.0
XP_032508946.1, 28S ribosomal protein S15,Phocoena sinus,6.79816e-116,877.0
XP_007453873.1, PREDICTED: 28S ribosomal protein S15,Lipotes vexillifer,7.91052e-116,877.0
XP_004851029.1, 28S ribosomal protein S15,Heterocephalus glaber,8.86974e-116,875.0
XP_044093753.1, 28S ribosomal protein S15,Neogale vison,9.63085e-116,876.0
XP_014925798.1, 28S ribosomal protein S15,Acinonyx jubatus,1.0551600000000001e-115,875.0
XP_045715191.1, 28S ribosomal protein S15,Phyllostomus hastatus,1.25655e-115,874.0
XP_016075406.1, PREDICTED: 28S ribosomal protein S15,Miniopterus natalensis,1.86691e-115,873.0
XP_036692349.1, 28S ribosomal protein S15,Balaenoptera musculus,2.44606e-115,873.0
XP_005395252.1, PREDICTED: 28S ribosomal protein S15,Chinchilla lanigera,6.91778e-115,870.0
XP_004472315.1, 28S ribosomal protein S15,Dasypus novemcinctus,1.0825500000000001e-114,868.0
XP_028368170.1, 28S ribosomal protein S15,Phyllostomus discolor,1.1716700000000001e-114,868.0
XP_022352070.1, 28S ribosomal protein S15,Enhydra lutris kenyoni,1.3682400000000001e-114,868.0
XP_021482799.1, 28S ribosomal protein S15,Meriones unguiculatus,4.60163e-114,864.0
XP_039107631.1, 28S ribosomal protein S15,Hyaena hyaena,4.64395e-114,865.0
XP_032158644.1, 28S ribosomal protein S15,Mustela erminea,7.2602e-114,863.0
XP_024410568.1, 28S ribosomal protein S15,Desmodus rotundus,7.52979e-114,863.0
XP_012577489.1, PREDICTED: 28S ribosomal protein S15,Condylura cristata,1.20103e-113,862.0
XP_045842190.1, 28S ribosomal protein S15,Meles meles,1.52793e-113,861.0
XP_028024556.1, 28S ribosomal protein S15,Balaenoptera acutorostrata scammoni,1.9903400000000002e-113,860.0
XP_004740825.1, 28S ribosomal protein S15,Mustela putorius furo,2.34119e-113,860.0
XP_036112058.1, 28S ribosomal protein S15,Molossus molossus,5.1199e-113,857.0
XP_029805515.1, 28S ribosomal protein S15,Suricata suricatta,7.00498e-113,857.0
XP_020951618.1, 28S ribosomal protein S15,Sus scrofa,7.750169999999999e-112,848.0
XP_010624119.1, 28S ribosomal protein S15,Fukomys damarensis,1.9184e-111,847.0
XP_006186391.1, 28S ribosomal protein S15,Camelus ferus,6.35404e-111,844.0
XP_002925206.1, 28S ribosomal protein S15,Ailuropoda melanoleuca,9.49288e-111,843.0
XP_040830152.1, 28S ribosomal protein S15,Ochotona curzoniae,1.66404e-109,834.0
XP_008830371.1, 28S ribosomal protein S15,Nannospalax galili,4.32722e-109,832.0
XP_020025342.1, 28S ribosomal protein S15,Castor canadensis,8.49466e-109,829.0
XP_008692611.1, 28S ribosomal protein S15,Ursus maritimus,2.8046e-108,826.0
XP_004591760.2, 28S ribosomal protein S15,Ochotona princeps,4.57979e-108,824.0
XP_025275678.1, 28S ribosomal protein S15,Canis lupus dingo,5.5692199999999995e-108,824.0
XP_010975819.1, 28S ribosomal protein S15,Camelus dromedarius,7.82535e-108,826.0
XP_010958182.1, 28S ribosomal protein S15,Camelus bactrianus,8.08626e-108,825.0
XP_003500914.1, 28S ribosomal protein S15,Cricetulus griseus,1.2688700000000001e-107,822.0
XP_005084429.1, 28S ribosomal protein S15,Mesocricetus auratus,1.4788400000000002e-107,822.0
XP_036205413.1, 28S ribosomal protein S15,Myotis myotis,2.4846000000000002e-107,820.0
XP_036732449.1, 28S ribosomal protein S15,Manis pentadactyla,3.4821200000000005e-107,819.0
XP_051044715.1, 28S ribosomal protein S15,Phodopus roborovskii,5.52247e-106,811.0
XP_031234496.1, 28S ribosomal protein S15,Mastomys coucha,6.29693e-106,811.0
XP_006094203.1, 28S ribosomal protein S15,Myotis lucifugus,1.02406e-105,809.0
XP_045155120.1, 28S ribosomal protein S15,Echinops telfairi,2.295e-105,807.0
XP_012789433.1, PREDICTED: 28S ribosomal protein S15,Sorex araneus,3.12466e-105,806.0
XP_032754088.1, 28S ribosomal protein S15,Rattus rattus,7.37449e-105,804.0
XP_028741280.1, 28S ribosomal protein S15,Peromyscus leucopus,7.78892e-105,804.0
XP_006980122.2, 28S ribosomal protein S15,Peromyscus maniculatus bairdii,1.33233e-104,801.0
XP_008149535.1, 28S ribosomal protein S15,Eptesicus fuscus,1.46046e-104,801.0
XP_036033044.1, 28S ribosomal protein S15,Onychomys torridus,2.29949e-104,801.0
XP_006777348.1, PREDICTED: 28S ribosomal protein S15,Myotis davidii,3.40602e-103,792.0
NP_001007654.1, 28S ribosomal protein S15,Rattus norvegicus,3.99058e-103,792.0
XP_034359858.1, 28S ribosomal protein S15,Arvicanthis niloticus,4.85223e-103,792.0
XP_049630963.1, 28S ribosomal protein S15,Suncus etruscus,5.92292e-103,791.0
XP_036303336.1, 28S ribosomal protein S15,Pipistrellus kuhlii,1.91666e-102,788.0
XP_028645949.1, 28S ribosomal protein S15,Grammomys surdaster,1.22234e-101,783.0
XP_005353314.1, 28S ribosomal protein S15,Microtus ochrogaster,1.35095e-101,783.0
XP_048206868.1, 28S ribosomal protein S15,Perognathus longimembris pacificus,1.07056e-100,775.0
XP_041508207.1, 28S ribosomal protein S15,Microtus oregoni,2.08784e-100,775.0
XP_044246482.1, 28S ribosomal protein S15,Ursus arctos,8.07167e-100,769.0
XP_005868668.1, PREDICTED: 28S ribosomal protein S15,Myotis brandtii,8.16051e-100,768.0
XP_050007618.1, 28S ribosomal protein S15,Microtus fortis,4.72554e-99,767.0
XP_042534435.1, 28S ribosomal protein S15,Dipodomys spectabilis,3.15278e-98,759.0
XP_011356370.1, 28S ribosomal protein S15,Pteropus vampyrus,6.34554e-98,755.0
XP_051027842.1, 28S ribosomal protein S15,Acomys russatus,1.1097000000000001e-97,756.0
NP_079820.2, 28S ribosomal protein S15,Mus musculus,3.35614e-97,754.0
XP_021056318.1, 28S ribosomal protein S15,Mus pahari,1.15366e-96,750.0
XP_048290402.1, 28S ribosomal protein S15,Myodes glareolus,2.0759700000000002e-96,749.0
XP_023556812.1, 28S ribosomal protein S15,Octodon degus,4.51712e-96,740.0
XP_021016121.1, 28S ribosomal protein S15,Mus caroli,1.69573e-95,742.0
XP_038191069.1, 28S ribosomal protein S15,Arvicola amphibius,3.63123e-95,741.0
XP_007534540.1, PREDICTED: 28S ribosomal protein S15,Erinaceus europaeus,2.41485e-93,728.0
XP_025848031.1, 28S ribosomal protein S15,Vulpes vulpes,1.39621e-91,716.0
XP_012393608.2, 28S ribosomal protein S15,Orcinus orca,5.596e-91,707.0
XP_043846813.1, 28S ribosomal protein S15,Dromiciops gliroides,7.83625e-88,690.0
XP_027720164.1, 28S ribosomal protein S15,Vombatus ursinus,4.9273600000000004e-85,672.0
XP_028937373.1, 28S ribosomal protein S15,Ornithorhynchus anatinus,1.42065e-84,667.0
XP_012401338.1, 28S ribosomal protein S15,Sarcophilus harrisii,6.0013300000000005e-84,665.0
XP_020839303.1, 28S ribosomal protein S15,Phascolarctos cinereus,2.56132e-83,661.0
XP_036603809.1, 28S ribosomal protein S15,Trichosurus vulpecula,3.55333e-82,653.0
XP_044527430.1, 28S ribosomal protein S15,Gracilinanus agilis,9.88888e-80,637.0
XP_038614562.1, 28S ribosomal protein S15,Tachyglossus aculeatus,6.09132e-79,630.0
XP_007492875.1, PREDICTED: 28S ribosomal protein S15,Monodelphis domestica,5.11401e-77,619.0
XP_015101991.1, 28S ribosomal protein S15,Vicugna pacos,4.49335e-74,595.0
XP_005988834.1, PREDICTED: 28S ribosomal protein S15,Latimeria chalumnae,5.2444e-62,522.0
XP_048681685.1, 28S ribosomal protein S15,Caretta caretta,4.8163299999999995e-59,501.0
XP_034610017.1, 28S ribosomal protein S15,Trachemys scripta elegans,1.02909e-58,499.0
NP_001017066.1, 28S ribosomal protein S15,Xenopus tropicalis,1.11088e-58,496.0
XP_030074349.1, 28S ribosomal protein S15,Microcaecilia unicolor,2.00783e-58,497.0
XP_048414096.1, 28S ribosomal protein S15,Stegostoma fasciatum,3.82404e-58,494.0
XP_010074599.1, PREDICTED: 28S ribosomal protein S15,Pterocles gutturalis,5.90024e-58,492.0
XP_038233963.1, 28S ribosomal protein S15,Dermochelys coriacea,6.5968e-58,494.0
XP_018102222.1, 28S ribosomal protein S15,Xenopus laevis,6.66467e-58,493.0
XP_037737842.1, 28S ribosomal protein S15,Chelonia mydas,7.73428e-58,493.0
XP_050765819.1, 28S ribosomal protein S15,Gymnogyps californianus,1.0465599999999999e-57,492.0
XP_029426935.1, 28S ribosomal protein S15,Rhinatrema bivittatum,1.70261e-57,492.0
XP_030320396.1, 28S ribosomal protein S15,Calypte anna,2.73013e-57,489.0
XP_026512922.1, 28S ribosomal protein S15,Terrapene carolina triunguis,3.06452e-57,489.0
XP_038658085.1, 28S ribosomal protein S15,Scyliorhinus canicula,3.07953e-57,489.0
XP_033497165.1, 28S ribosomal protein S15,Epinephelus lanceolatus,3.38091e-57,489.0
XP_028595046.1, 28S ribosomal protein S15,Podarcis muralis,3.72053e-57,488.0
XP_050788104.1, 28S ribosomal protein S15,Gopherus flavomarginatus,3.89459e-57,488.0
XP_049438989.1, 28S ribosomal protein S15,Epinephelus fuscoguttatus,5.0485699999999996e-57,488.0
XP_009502494.1, PREDICTED: 28S ribosomal protein S15,Phalacrocorax carbo,7.275219999999999e-57,483.0
XP_032901309.1, 28S ribosomal protein S15,Amblyraja radiata,7.30884e-57,485.0
XP_049902651.1, 28S ribosomal protein S15,Epinephelus moara,7.9583e-57,487.0
XP_034410296.1, 28S ribosomal protein S15,Cyclopterus lumpus,8.53139e-57,486.0
XP_037641600.1, 28S ribosomal protein S15,Sebastes umbrosus,9.036100000000001e-57,486.0
XP_043573070.1, 28S ribosomal protein S15,Chiloscyllium plagiosum,1.16323e-56,482.0
XP_041068036.1, 28S ribosomal protein S15,Carcharodon carcharias,1.2036400000000002e-56,484.0
XP_020383108.2, 28S ribosomal protein S15,Rhincodon typus,1.3385800000000002e-56,486.0
XP_042649817.1, 28S ribosomal protein S15,Tyto alba,1.40643e-56,484.0
XP_031709107.1, 28S ribosomal protein S15,Anarrhichthys ocellatus,1.66635e-56,484.0
XP_035418043.1, 28S ribosomal protein S15,Cygnus atratus,1.7903800000000001e-56,483.0
XP_030015127.1, 28S ribosomal protein S15,Sphaeramia orbicularis,1.8509100000000001e-56,484.0
XP_033013398.1, 28S ribosomal protein S15,Lacerta agilis,1.8570900000000001e-56,484.0
XP_019403440.1, PREDICTED: 28S ribosomal protein S15,Crocodylus porosus,2.38658e-56,483.0
XP_016853345.1, PREDICTED: 28S ribosomal protein S15,Anolis carolinensis,2.57103e-56,484.0
XP_020364833.1, 28S ribosomal protein S15,Oncorhynchus kisutch,2.7093e-56,484.0
XP_032622688.1, 28S ribosomal protein S15,Chelonoidis abingdonii,3.19021e-56,482.0
XP_034976852.1, 28S ribosomal protein S15,Zootoca vivipara,3.89022e-56,482.0
XP_032058104.1, 28S ribosomal protein S15,Aythya fuligula,3.9086700000000003e-56,481.0
XP_040020397.1, 28S ribosomal protein S15,Gasterosteus aculeatus aculeatus,4.2075100000000005e-56,481.0
XP_039585192.1, 28S ribosomal protein S15,Passer montanus,4.5781e-56,481.0
XP_044853382.1, 28S ribosomal protein S15,Mauremys mutica,4.665040000000001e-56,481.0
XP_009477758.1, PREDICTED: 28S ribosomal protein S15,Pelecanus crispus,4.94563e-56,478.0
XP_010145942.1, PREDICTED: 28S ribosomal protein S15,Eurypyga helias,5.0695500000000005e-56,477.0
XP_030089408.1, 28S ribosomal protein S15,Serinus canaria,8.82728e-56,479.0
XP_020489207.1, 28S ribosomal protein S15,Labrus bergylta,1.1308200000000001e-55,479.0
XP_030394989.1, 28S ribosomal protein S15,Gopherus evgoodei,1.63872e-55,477.0
XP_034468135.1, 28S ribosomal protein S15,Hippoglossus hippoglossus,1.74472e-55,478.0
XP_024270683.1, 28S ribosomal protein S15,Oncorhynchus tshawytscha,2.49169e-55,478.0
XP_034554615.1, 28S ribosomal protein S15,Notolabrus celidotus,2.56971e-55,477.0
XP_014802081.1, PREDICTED: 28S ribosomal protein S15,Calidris pugnax,2.5938300000000003e-55,476.0
XP_035201554.1, 28S ribosomal protein S15,Oxyura jamaicensis,2.71107e-55,475.0
XP_039367886.1, 28S ribosomal protein S15,Mauremys reevesii,2.9408900000000002e-55,474.0
XP_044275411.1, 28S ribosomal protein S15,Varanus komodoensis,3.0025800000000002e-55,478.0
XP_046895208.1, 28S ribosomal protein S15,Hypomesus transpacificus,3.73359e-55,475.0
XP_035240668.1, 28S ribosomal protein S15,Anguilla anguilla,4.37821e-55,476.0
XP_010121041.1, PREDICTED: 28S ribosomal protein S15,Chlamydotis macqueenii,4.6949e-55,471.0
XP_009805494.1, PREDICTED: 28S ribosomal protein S15,Gavia stellata,4.99907e-55,479.0
XP_030248354.1, 28S ribosomal protein S15,Sparus aurata,5.0840000000000005e-55,475.0
XP_036931893.1, 28S ribosomal protein S15,Acanthopagrus latus,5.35324e-55,474.0
XP_009570871.1, PREDICTED: 28S ribosomal protein S15,Fulmarus glacialis,5.49585e-55,472.0
XP_048356592.1, 28S ribosomal protein S15,Sphaerodactylus townsendi,5.49753e-55,473.0
XP_015204145.1, PREDICTED: 28S ribosomal protein S15,Lepisosteus oculatus,6.14304e-55,475.0
XP_026782582.1, 28S ribosomal protein S15,Pangasianodon hypophthalmus,6.1478e-55,475.0
XP_038023238.1, 28S ribosomal protein S15,Anas platyrhynchos,6.33883e-55,473.0
XP_017330993.1, 28S ribosomal protein S15,Ictalurus punctatus,6.44724e-55,474.0
XP_038833018.1, 28S ribosomal protein S15,Salvelinus namaycush,7.76081e-55,475.0
XP_049676022.1, 28S ribosomal protein S15,Accipiter gentilis,8.053220000000001e-55,472.0
XP_009566124.1, PREDICTED: 28S ribosomal protein S15,Cuculus canorus,8.53462e-55,470.0
XP_029958568.1, 28S ribosomal protein S15,Salarias fasciatus,9.07657e-55,472.0
XP_035606605.1, 28S ribosomal protein S15,Oncorhynchus keta,9.7404e-55,474.0
XP_013039484.1, 28S ribosomal protein S15,Anser cygnoides,1.02464e-54,468.0
XP_009681335.1, PREDICTED: 28S ribosomal protein S15,Struthio camelus australis,1.0935100000000001e-54,474.0
XP_029593661.1, 28S ribosomal protein S15,Salmo trutta,1.24922e-54,473.0
XP_010574605.1, PREDICTED: 28S ribosomal protein S15,Haliaeetus leucocephalus,1.4614e-54,471.0
XP_021451206.1, 28S ribosomal protein S15,Oncorhynchus mykiss,1.4693e-54,473.0
XP_029929016.1, 28S ribosomal protein S15,Myripristis murdjan,1.61577e-54,472.0
XP_033811187.1, 28S ribosomal protein S15,Geotrypetes seraphini,1.71976e-54,471.0
XP_014022543.1, 28S ribosomal protein S15,Salmo salar,2.33947e-54,471.0
XP_034088892.1, 28S ribosomal protein S15,Gymnodraco acuticeps,2.4625400000000002e-54,469.0
XP_009326514.1, PREDICTED: 28S ribosomal protein S15,Pygoscelis adeliae,2.57059e-54,481.0
XP_035018989.2, 28S ribosomal protein S15,Hippoglossus stenolepis,2.58724e-54,470.0
XP_023835965.1, 28S ribosomal protein S15,Salvelinus alpinus,2.75158e-54,471.0
XP_036253168.1, 28S ribosomal protein S15,Molothrus ater,3.08605e-54,469.0
XP_026173494.1, 28S ribosomal protein S15,Mastacembelus armatus,3.38162e-54,469.0
XP_021231144.1, 28S ribosomal protein S15,Numida meleagris,3.92408e-54,467.0
XP_010300993.1, PREDICTED: 28S ribosomal protein S15,Balearica regulorum gibbericeps,3.9403600000000003e-54,465.0
XP_032373377.1, 28S ribosomal protein S15,Etheostoma spectabile,4.33261e-54,469.0
XP_042281189.1, 28S ribosomal protein S15,Thunnus maccoyii,4.75321e-54,468.0
XP_022620057.1, 28S ribosomal protein S15,Seriola dumerili,4.99669e-54,468.0
XP_033958612.1, 28S ribosomal protein S15,Pseudochaenichthys georgianus,5.3149e-54,467.0
XP_023270994.1, 28S ribosomal protein S15,Seriola lalandi dorsalis,6.00651e-54,467.0
XP_029483696.1, 28S ribosomal protein S15,Oncorhynchus nerka,6.23846e-54,469.0
XP_038017068.1, 28S ribosomal protein S15,Motacilla alba alba,7.02945e-54,466.0
XP_009981920.1, PREDICTED: 28S ribosomal protein S15,Tauraco erythrolophus,7.10421e-54,463.0
XP_009705579.1, PREDICTED: 28S ribosomal protein S15,Cariama cristata,7.31418e-54,463.0
XP_034729814.1, 28S ribosomal protein S15,Etheostoma cragini,7.59306e-54,467.0
XP_038566947.1, 28S ribosomal protein S15,Micropterus salmoides,7.60577e-54,467.0
XP_009911616.1, PREDICTED: 28S ribosomal protein S15,Haliaeetus albicilla,8.271640000000001e-54,463.0
XP_019896752.2, 28S ribosomal protein S15,Esox lucius,8.29225e-54,468.0
XP_017563746.1, 28S ribosomal protein S15,Pygocentrus nattereri,9.44352e-54,467.0
XP_010289378.1, PREDICTED: 28S ribosomal protein S15,Phaethon lepturus,9.48997e-54,462.0
XP_005736163.1, PREDICTED: 28S ribosomal protein S15,Pundamilia nyererei,1.1386e-53,466.0
XP_040391355.1, 28S ribosomal protein S15,Cygnus olor,1.24682e-53,462.0
XP_044215758.1, 28S ribosomal protein S15,Thunnus albacares,1.333e-53,465.0
XP_036442608.1, 28S ribosomal protein S15,Colossoma macropomum,1.33509e-53,466.0
XP_030820299.1, 28S ribosomal protein S15,Camarhynchus parvulus,1.4841e-53,464.0
XP_014736755.1, PREDICTED: 28S ribosomal protein S15,Sturnus vulgaris,1.69648e-53,464.0
XP_046704109.1, 28S ribosomal protein S15,Silurus meridionalis,1.77264e-53,465.0
XP_040193275.1, 28S ribosomal protein S15,Rana temporaria,2.04265e-53,463.0
XP_031145518.1, 28S ribosomal protein S15,Sander lucioperca,2.0550599999999998e-53,464.0
XP_039662934.1, 28S ribosomal protein S15,Perca fluviatilis,2.06134e-53,464.0
XP_045897974.1, 28S ribosomal protein S15,Micropterus dolomieu,2.26858e-53,464.0
XP_018432089.1, PREDICTED: 28S ribosomal protein S15,Nanorana parkeri,2.4422999999999997e-53,463.0
XP_028436356.1, 28S ribosomal protein S15,Perca flavescens,2.45102e-53,463.0
XP_042346159.1, 28S ribosomal protein S15,Plectropomus leopardus,2.5005900000000002e-53,464.0
XP_029893984.1, 28S ribosomal protein S15,Aquila chrysaetos chrysaetos,3.12261e-53,462.0
XP_044064400.1, 28S ribosomal protein S15,Siniperca chuatsi,3.20705e-53,463.0
XP_010721652.1, 28S ribosomal protein S15,Meleagris gallopavo,3.65584e-53,461.0
XP_027742524.1, 28S ribosomal protein S15,Empidonax traillii,3.81631e-53,462.0
XP_027524478.1, 28S ribosomal protein S15,Corapipo altera,4.40219e-53,461.0
XP_042297226.1, 28S ribosomal protein S15,Sceloporus undulatus,5.11406e-53,460.0
XP_047213689.1, 28S ribosomal protein S15,Girardinichthys multiradiatus,5.17139e-53,461.0
XP_026866879.2, 28S ribosomal protein S15,Electrophorus electricus,5.1912500000000015e-53,462.0
