query_id,protein_name,organism,e-value,score
XP_037386281.1, 28S ribosomal protein S18c,Talpa occidentalis,4.79088e-85,650.0
XP_010616094.1, 28S ribosomal protein S18c,Fukomys damarensis,5.16543e-85,649.0
XP_024595524.1, 28S ribosomal protein S18c,Neophocaena asiaeorientalis asiaeorientalis,5.6042e-85,650.0
XP_045749963.1, 28S ribosomal protein S18c,Mirounga angustirostris,5.77322e-85,649.0
XP_008265846.1, 28S ribosomal protein S18c,Oryctolagus cuniculus,6.30776e-85,649.0
XP_027453645.1, 28S ribosomal protein S18c,Zalophus californianus,7.43035e-85,648.0
XP_029066133.1, 28S ribosomal protein S18c,Monodon monoceros,7.43612e-85,649.0
XP_002912508.1, 28S ribosomal protein S18c,Ailuropoda melanoleuca,9.88313e-85,648.0
XP_007945024.1, 28S ribosomal protein S18c,Orycteropus afer afer,1.02217e-84,648.0
XP_020014676.1, 28S ribosomal protein S18c,Castor canadensis,1.27297e-84,647.0
XP_007447588.1, PREDICTED: 28S ribosomal protein S18c,Lipotes vexillifer,1.82693e-84,646.0
XP_004282205.1, 28S ribosomal protein S18c,Orcinus orca,2.65292e-84,645.0
XP_036891494.1, 28S ribosomal protein S18c,Sturnira hondurensis,4.20574e-84,643.0
XP_008061058.1, 28S ribosomal protein S18c,Carlito syrichta,4.64221e-84,643.0
XP_004391616.1, PREDICTED: 28S ribosomal protein S18c,Odobenus rosmarus divergens,5.4129e-84,643.0
XP_027980028.1, 28S ribosomal protein S18c,Eumetopias jubatus,5.90945e-84,643.0
XP_036117292.1, 28S ribosomal protein S18c,Molossus molossus,6.10274e-84,642.0
XP_034806313.1, 28S ribosomal protein S18c,Pan paniscus,6.23368e-84,642.0
XP_004681215.1, PREDICTED: 28S ribosomal protein S18c,Condylura cristata,6.24267e-84,642.0
XP_023578350.1, 28S ribosomal protein S18c,Octodon degus,8.49376e-84,642.0
XP_037008466.1, 28S ribosomal protein S18c,Artibeus jamaicensis,9.781570000000001e-84,641.0
XP_016011665.2, 28S ribosomal protein S18c,Rousettus aegyptiacus,1.3603800000000001e-83,640.0
XP_006151454.1, 28S ribosomal protein S18c,Tupaia chinensis,1.53598e-83,640.0
XP_008567016.1, PREDICTED: 28S ribosomal protein S18c,Galeopterus variegatus,1.7140800000000002e-83,640.0
XP_003364714.3, 28S ribosomal protein S18c,Equus caballus,1.73509e-83,642.0
XP_003129404.4, 28S ribosomal protein S18c,Sus scrofa,2.10981e-83,639.0
XP_026267727.1, 28S ribosomal protein S18c,Urocitellus parryii,2.25336e-83,639.0
XP_019507737.1, PREDICTED: 28S ribosomal protein S18c,Hipposideros armiger,2.30335e-83,639.0
XP_032466619.1, 28S ribosomal protein S18c,Phocoena sinus,2.4872e-83,638.0
XP_005339363.1, 28S ribosomal protein S18c,Ictidomys tridecemlineatus,3.77367e-83,637.0
XP_014720668.1, 28S ribosomal protein S18c,Equus asinus,7.87864e-83,638.0
XP_025853953.1, 28S ribosomal protein S18c,Vulpes vulpes,8.97755e-83,635.0
XP_047422879.1, 28S ribosomal protein S18c,Sciurus carolinensis,9.09581e-83,635.0
XP_040823417.1, 28S ribosomal protein S18c,Ochotona curzoniae,9.9985e-83,634.0
XP_039701564.1, 28S ribosomal protein S18c,Pteropus giganteus,1.14281e-82,634.0
XP_011769796.1, 28S ribosomal protein S18c,Macaca nemestrina,1.1436e-82,634.0
XP_046512834.1, 28S ribosomal protein S18c,Equus quagga,1.3171e-82,634.0
XP_046313582.1, 28S ribosomal protein S18c,Marmota monax,1.40766e-82,633.0
XP_015354699.1, 28S ribosomal protein S18c,Marmota marmota marmota,2.02173e-82,632.0
XP_010981991.1, 28S ribosomal protein S18c,Camelus dromedarius,2.02173e-82,632.0
XP_032961863.1, 28S ribosomal protein S18c,Rhinolophus ferrumequinum,2.25615e-82,632.0
XP_004590645.1, 28S ribosomal protein S18c,Ochotona princeps,2.43148e-82,632.0
XP_019321139.1, PREDICTED: 28S ribosomal protein S18c,Panthera pardus,2.5736e-82,632.0
XP_006907646.1, 28S ribosomal protein S18c,Pteropus alecto,2.5736e-82,632.0
XP_006198254.1, 28S ribosomal protein S18c,Vicugna pacos,2.7187e-82,632.0
XP_011280050.1, 28S ribosomal protein S18c,Felis catus,3.69627e-82,631.0
XP_011354636.1, 28S ribosomal protein S18c,Pteropus vampyrus,4.17034e-82,630.0
XP_038299944.1, 28S ribosomal protein S18c,Canis lupus familiaris,4.17034e-82,630.0
XP_011931072.1, PREDICTED: 28S ribosomal protein S18c,Cercocebus atys,5.99349e-82,629.0
XP_028723108.1, 28S ribosomal protein S18c,Peromyscus leucopus,6.67545e-82,629.0
XP_040093188.1, 28S ribosomal protein S18c,Oryx dammah,6.68399e-82,629.0
XP_003515911.1, 28S ribosomal protein S18c,Cricetulus griseus,9.27712e-82,628.0
XP_017510931.2, 28S ribosomal protein S18c,Manis javanica,1.08309e-81,628.0
XP_025281571.1, 28S ribosomal protein S18c,Canis lupus dingo,1.1071099999999999e-81,628.0
XP_045329450.1, 28S ribosomal protein S18c,Leopardus geoffroyi,1.13167e-81,628.0
XP_025777706.1, 28S ribosomal protein S18c,Puma concolor,1.47252e-81,627.0
XP_006190522.2, 28S ribosomal protein S18c,Camelus ferus,1.7744e-81,626.0
XP_015397506.1, 28S ribosomal protein S18c,Panthera tigris,1.87445e-81,626.0
XP_004472735.1, 28S ribosomal protein S18c,Dasypus novemcinctus,2.26017e-81,626.0
XP_040603452.1, 28S ribosomal protein S18c,Mesocricetus auratus,2.54528e-81,625.0
XP_042089714.1, 28S ribosomal protein S18c,Ovis aries,2.56049e-81,627.0
XP_019586879.1, PREDICTED: 28S ribosomal protein S18c,Rhinolophus sinicus,2.72179e-81,625.0
XP_046946464.1, 28S ribosomal protein S18c,Lynx rufus,3.03736e-81,625.0
XP_036056133.1, 28S ribosomal protein S18c,Onychomys torridus,4.45364e-81,623.0
XP_039109903.1, 28S ribosomal protein S18c,Hyaena hyaena,5.61419e-81,623.0
XP_011836865.1, PREDICTED: 28S ribosomal protein S18c,Mandrillus leucophaeus,1.06137e-80,621.0
XP_008141819.1, 28S ribosomal protein S18c,Eptesicus fuscus,1.1837e-80,621.0
XP_012875686.1, PREDICTED: 28S ribosomal protein S18c,Dipodomys ordii,1.71777e-80,620.0
XP_043303636.1, 28S ribosomal protein S18c,Cervus canadensis,1.71878e-80,620.0
XP_048282971.1, 28S ribosomal protein S18c,Myodes glareolus,1.95832e-80,619.0
XP_010844256.1, PREDICTED: 28S ribosomal protein S18c,Bison bison bison,2.87823e-80,618.0
XP_005359621.1, 28S ribosomal protein S18c,Microtus ochrogaster,6.2644e-80,616.0
XP_006975461.1, 28S ribosomal protein S18c,Peromyscus maniculatus bairdii,6.40335e-80,616.0
XP_044998967.1, 28S ribosomal protein S18c,Jaculus jaculus,7.47882e-80,616.0
NP_001039973.1, 28S ribosomal protein S18c,Bos taurus,1.03872e-79,615.0
XP_036762261.1, 28S ribosomal protein S18c,Manis pentadactyla,1.12162e-79,614.0
XP_050011707.1, 28S ribosomal protein S18c,Microtus fortis,1.1452499999999999e-79,614.0
XP_006072482.1, 28S ribosomal protein S18c,Bubalus bubalis,1.38153e-79,614.0
XP_033699406.1, 28S ribosomal protein S18c,Tursiops truncatus,1.91987e-79,613.0
XP_042524325.1, 28S ribosomal protein S18c,Dipodomys spectabilis,2.72571e-79,612.0
XP_041498063.1, 28S ribosomal protein S18c,Microtus oregoni,3.99935e-79,611.0
XP_020748543.1, 28S ribosomal protein S18c,Odocoileus virginianus texanus,5.749689999999999e-79,610.0
XP_038199000.1, 28S ribosomal protein S18c,Arvicola amphibius,1.6283899999999998e-78,607.0
XP_021501784.1, 28S ribosomal protein S18c,Meriones unguiculatus,2.18967e-78,606.0
XP_007537557.1, PREDICTED: 28S ribosomal protein S18c,Erinaceus europaeus,2.52772e-78,606.0
XP_006867788.1, PREDICTED: 28S ribosomal protein S18c,Chrysochloris asiatica,3.79485e-78,605.0
XP_006084627.1, 28S ribosomal protein S18c,Myotis lucifugus,4.14083e-78,604.0
XP_006768736.1, PREDICTED: 28S ribosomal protein S18c,Myotis davidii,6.70933e-78,603.0
XP_051054288.1, 28S ribosomal protein S18c,Phodopus roborovskii,8.81784e-78,602.0
XP_005857442.1, PREDICTED: 28S ribosomal protein S18c,Myotis brandtii,9.84915e-78,602.0
XP_029799742.1, 28S ribosomal protein S18c,Suricata suricatta,1.78082e-77,600.0
XP_048219803.1, 28S ribosomal protein S18c,Perognathus longimembris pacificus,2.73267e-77,599.0
XP_036194296.1, 28S ribosomal protein S18c,Myotis myotis,2.76155e-77,599.0
XP_049646257.1, 28S ribosomal protein S18c,Suncus etruscus,4.28049e-77,597.0
XP_031192852.1, 28S ribosomal protein S18c,Mastomys coucha,5.27454e-77,597.0
XP_051026682.1, 28S ribosomal protein S18c,Acomys russatus,5.62851e-77,597.0
XP_027413625.1, 28S ribosomal protein S18c,Bos indicus x Bos taurus,1.28288e-76,594.0
XP_021066855.1, 28S ribosomal protein S18c,Mus pahari,1.43098e-76,594.0
XP_005905777.1, PREDICTED: 28S ribosomal protein S18c,Bos mutus,3.2932700000000004e-76,592.0
XP_032732188.1, 28S ribosomal protein S18c,Lontra canadensis,4.8343e-76,591.0
XP_022362069.1, 28S ribosomal protein S18c,Enhydra lutris kenyoni,6.500310000000001e-76,590.0
XP_021018351.1, 28S ribosomal protein S18c,Mus caroli,8.09455e-76,589.0
XP_036268360.1, 28S ribosomal protein S18c,Pipistrellus kuhlii,1.25301e-75,587.0
XP_034347650.1, 28S ribosomal protein S18c,Arvicanthis niloticus,2.14828e-75,586.0
XP_047575709.1, 28S ribosomal protein S18c,Lutra lutra,2.22013e-75,586.0
NP_081102.1, 28S ribosomal protein S18c,Mus musculus,3.2234000000000003e-75,585.0
XP_028629498.1, 28S ribosomal protein S18c,Grammomys surdaster,4.94213e-75,584.0
XP_006893224.1, PREDICTED: 28S ribosomal protein S18c,Elephantulus edwardii,9.03981e-75,582.0
XP_045852598.1, 28S ribosomal protein S18c,Meles meles,2.35132e-74,591.0
XP_032190718.1, 28S ribosomal protein S18c,Mustela erminea,5.28188e-74,577.0
XP_033046688.1, 28S ribosomal protein S18c,Trachypithecus francoisi,1.25575e-73,575.0
XP_008849994.1, 28S ribosomal protein S18c,Nannospalax galili,1.51232e-73,574.0
XP_044080361.1, 28S ribosomal protein S18c,Neogale vison,4.48179e-73,571.0
XP_044934449.1, 28S ribosomal protein S18c,Mustela putorius furo,3.71991e-71,559.0
XP_032771951.1, 28S ribosomal protein S18c,Rattus rattus,3.71991e-71,559.0
NP_001099466.1, 28S ribosomal protein S18c,Rattus norvegicus,2.79683e-70,553.0
XP_044536812.1, 28S ribosomal protein S18c,Gracilinanus agilis,5.109810000000001e-69,545.0
XP_011797168.1, PREDICTED: 28S ribosomal protein S18c,Colobus angolensis palliatus,6.823360000000001e-69,541.0
XP_020844005.1, 28S ribosomal protein S18c,Phascolarctos cinereus,2.79488e-68,539.0
XP_043826692.1, 28S ribosomal protein S18c,Dromiciops gliroides,1.22701e-66,529.0
XP_007496015.1, PREDICTED: 28S ribosomal protein S18c,Monodelphis domestica,4.93525e-66,525.0
XP_036619089.1, 28S ribosomal protein S18c,Trichosurus vulpecula,6.216299999999999e-66,524.0
XP_003773014.2, 28S ribosomal protein S18c,Sarcophilus harrisii,7.00179e-65,517.0
XP_027731285.1, 28S ribosomal protein S18c,Vombatus ursinus,1.50863e-64,515.0
XP_027795572.2, 28S ribosomal protein S18c,Marmota flaviventris,1.10786e-63,510.0
XP_038615326.1, 28S ribosomal protein S18c,Tachyglossus aculeatus,7.21556e-62,497.0
XP_048703813.1, 28S ribosomal protein S18c,Caretta caretta,4.00315e-58,473.0
XP_050801196.1, 28S ribosomal protein S18c,Gopherus flavomarginatus,5.79512e-57,465.0
XP_030420856.1, 28S ribosomal protein S18c,Gopherus evgoodei,2.15689e-56,462.0
XP_015273409.1, PREDICTED: 28S ribosomal protein S18c,Gekko japonicus,2.45018e-56,462.0
XP_027683769.2, 28S ribosomal protein S18c,Chelonia mydas,2.86741e-56,461.0
XP_043748477.1, 28S ribosomal protein S18c,Cervus elaphus,5.24406e-56,457.0
XP_044873287.1, 28S ribosomal protein S18c,Mauremys mutica,9.25524e-56,457.0
XP_039396704.1, 28S ribosomal protein S18c,Mauremys reevesii,1.34304e-55,456.0
XP_028929045.1, 28S ribosomal protein S18c,Ornithorhynchus anatinus,1.97133e-55,456.0
XP_038254665.1, 28S ribosomal protein S18c,Dermochelys coriacea,2.12731e-55,455.0
XP_026915693.1, 28S ribosomal protein S18c,Acinonyx jubatus,3.77464e-55,451.0
XP_032656323.1, 28S ribosomal protein S18c,Chelonoidis abingdonii,3.43324e-54,447.0
XP_034627492.1, 28S ribosomal protein S18c,Trachemys scripta elegans,5.84077e-54,445.0
XP_008163865.1, 28S ribosomal protein S18c,Chrysemys picta bellii,7.36673e-54,445.0
XP_024069611.2, 28S ribosomal protein S18c,Terrapene carolina triunguis,6.032899999999999e-53,439.0
XP_030046423.1, 28S ribosomal protein S18c,Microcaecilia unicolor,9.56192e-53,437.0
XP_021252924.1, 28S ribosomal protein S18c,Numida meleagris,1.42609e-52,435.0
XP_033816383.1, 28S ribosomal protein S18c,Geotrypetes seraphini,2.81257e-52,440.0
NP_001239240.1, 28S ribosomal protein S18c,Gallus gallus,3.79456e-52,434.0
XP_019408293.1, PREDICTED: 28S ribosomal protein S18c,Crocodylus porosus,7.397099999999999e-52,434.0
XP_006038994.1, 28S ribosomal protein S18c,Alligator sinensis,1.08331e-51,430.0
XP_015717112.1, 28S ribosomal protein S18c,Coturnix japonica,1.23344e-51,429.0
XP_030347600.1, 28S ribosomal protein S18c,Strigops habroptila,1.48405e-51,429.0
XP_010190139.1, PREDICTED: 28S ribosomal protein S18c,Mesitornis unicolor,1.7539e-51,427.0
XP_006273622.1, PREDICTED: 28S ribosomal protein S18c,Alligator mississippiensis,2.11242e-51,428.0
XP_009674887.1, PREDICTED: 28S ribosomal protein S18c,Struthio camelus australis,2.30849e-51,428.0
XP_013810618.1, PREDICTED: 28S ribosomal protein S18c,Apteryx mantelli mantelli,2.72049e-51,427.0
XP_025931131.1, 28S ribosomal protein S18c,Apteryx rowi,3.3864099999999995e-51,427.0
XP_005512464.1, 28S ribosomal protein S18c,Columba livia,3.92797e-51,426.0
XP_005999428.1, PREDICTED: 28S ribosomal protein S18c,Latimeria chalumnae,4.11389e-51,426.0
XP_044284860.1, 28S ribosomal protein S18c,Varanus komodoensis,5.507849999999999e-51,427.0
XP_049671445.1, 28S ribosomal protein S18c,Accipiter gentilis,1.11151e-50,423.0
XP_010581575.1, PREDICTED: 28S ribosomal protein S18c,Haliaeetus leucocephalus,1.25377e-50,423.0
XP_050752050.1, 28S ribosomal protein S18c,Gymnogyps californianus,1.49382e-50,422.0
XP_028599548.1, 28S ribosomal protein S18c,Podarcis muralis,1.56942e-50,423.0
XP_029455326.1, 28S ribosomal protein S18c,Rhinatrema bivittatum,2.04686e-50,421.0
XP_020389535.1, 28S ribosomal protein S18c,Rhincodon typus,2.04825e-50,421.0
XP_051476073.1, 28S ribosomal protein S18c,Apus apus,2.21552e-50,421.0
XP_025967931.1, 28S ribosomal protein S18c,Dromaius novaehollandiae,2.22575e-50,421.0
XP_010158682.1, PREDICTED: 28S ribosomal protein S18c,Eurypyga helias,2.47151e-50,419.0
XP_029852872.1, 28S ribosomal protein S18c,Aquila chrysaetos chrysaetos,2.81892e-50,420.0
XP_042324936.1, 28S ribosomal protein S18c,Sceloporus undulatus,5.17325e-50,420.0
XP_008109215.1, PREDICTED: 28S ribosomal protein S18c,Anolis carolinensis,5.20945e-50,420.0
XP_041090386.1, 28S ribosomal protein S18c,Polyodon spathula,5.51427e-50,419.0
XP_037252125.1, 28S ribosomal protein S18c,Falco rusticolus,6.26871e-50,418.0
XP_034967747.1, 28S ribosomal protein S18c,Zootoca vivipara,6.80097e-50,419.0
XP_048797436.1, 28S ribosomal protein S18c,Lagopus muta,7.07029e-50,424.0
XP_015195359.1, PREDICTED: 28S ribosomal protein S18c,Lepisosteus oculatus,7.5842e-50,418.0
XP_034779670.1, 28S ribosomal protein S18c,Acipenser ruthenus,9.22369e-50,417.0
XP_019381497.1, PREDICTED: 28S ribosomal protein S18c,Gavialis gangeticus,1.21752e-49,419.0
XP_040438609.1, 28S ribosomal protein S18c,Falco naumanni,1.22237e-49,416.0
XP_010015789.1, PREDICTED: 28S ribosomal protein S18c,Nestor notabilis,1.23474e-49,414.0
XP_032542514.1, 28S ribosomal protein S18c,Chiroxiphia lanceolata,1.3271599999999998e-49,416.0
XP_005146671.2, 28S ribosomal protein S18c,Melopsittacus undulatus,1.36563e-49,416.0
XP_010073566.1, PREDICTED: 28S ribosomal protein S18c,Pterocles gutturalis,1.40737e-49,412.0
XP_010708004.1, 28S ribosomal protein S18c,Meleagris gallopavo,1.7497699999999997e-49,421.0
XP_043530235.1, 28S ribosomal protein S18c,Chiloscyllium plagiosum,1.81043e-49,414.0
XP_010195574.1, PREDICTED: 28S ribosomal protein S18c,Colius striatus,2.25461e-49,411.0
XP_041267934.1, 28S ribosomal protein S18c,Onychostruthus taczanowskii,3.40198e-49,413.0
XP_039552049.1, 28S ribosomal protein S18c,Passer montanus,3.97077e-49,413.0
XP_009325782.1, PREDICTED: 28S ribosomal protein S18c,Pygoscelis adeliae,4.01154e-49,410.0
XP_009278510.1, PREDICTED: 28S ribosomal protein S18c,Aptenodytes forsteri,4.73077e-49,412.0
XP_010410319.1, 28S ribosomal protein S18c,Corvus cornix cornix,5.4769e-49,412.0
XP_009069013.1, PREDICTED: 28S ribosomal protein S18c,Acanthisitta chloris,6.92604e-49,410.0
XP_027580916.1, 28S ribosomal protein S18c,Pipra filicauda,7.160759999999999e-49,411.0
XP_017675656.1, PREDICTED: 28S ribosomal protein S18c,Lepidothrix coronata,7.399779999999999e-49,411.0
XP_010130568.1, PREDICTED: 28S ribosomal protein S18c,Buceros rhinoceros silvestris,7.60964e-49,407.0
XP_041336099.1, 28S ribosomal protein S18c,Pyrgilauda ruficollis,7.816009999999999e-49,411.0
XP_051646714.1, 28S ribosomal protein S18c,Manacus candei,8.438349999999999e-49,411.0
XP_050183285.1, 28S ribosomal protein S18c,Myiozetetes cayanensis,9.62268e-49,411.0
XP_005485430.1, 28S ribosomal protein S18c,Zonotrichia albicollis,1.15293e-48,410.0
XP_010171974.1, 28S ribosomal protein S18c,Antrostomus carolinensis,1.15402e-48,406.0
XP_032877610.1, 28S ribosomal protein S18c,Amblyraja radiata,1.36776e-48,409.0
XP_009580028.1, PREDICTED: 28S ribosomal protein S18c,Fulmarus glacialis,1.39034e-48,406.0
XP_026703922.1, 28S ribosomal protein S18c,Athene cunicularia,1.41946e-48,409.0
XP_027508689.1, 28S ribosomal protein S18c,Corapipo altera,1.45852e-48,409.0
XP_009983687.1, PREDICTED: 28S ribosomal protein S18c,Tauraco erythrolophus,1.55136e-48,405.0
XP_027740211.1, 28S ribosomal protein S18c,Empidonax traillii,1.55751e-48,409.0
XP_009478792.1, PREDICTED: 28S ribosomal protein S18c,Pelecanus crispus,1.7501e-48,405.0
XP_036237648.1, 28S ribosomal protein S18c,Molothrus ater,2.1282e-48,408.0
XP_010128444.1, PREDICTED: 28S ribosomal protein S18c,Chlamydotis macqueenii,2.20294e-48,404.0
XP_009946974.1, PREDICTED: 28S ribosomal protein S18c,Leptosomus discolor,2.65403e-48,404.0
NP_001017092.2, 28S ribosomal protein S18c,Xenopus tropicalis,3.59376e-48,406.0
XP_009937644.1, PREDICTED: 28S ribosomal protein S18c,Opisthocomus hoazin,4.52629e-48,404.0
XP_027548567.1, 28S ribosomal protein S18c,Neopelma chrysocephalum,4.9686e-48,406.0
XP_035751439.1, 28S ribosomal protein S18c,Egretta garzetta,5.12818e-48,403.0
XP_040412475.1, 28S ribosomal protein S18c,Cygnus olor,5.35294e-48,405.0
XP_048160995.1, 28S ribosomal protein S18c,Corvus hawaiiensis,5.57598e-48,405.0
XP_035181063.1, 28S ribosomal protein S18c,Oxyura jamaicensis,6.10432e-48,405.0
XP_009702372.1, PREDICTED: 28S ribosomal protein S18c,Cariama cristata,6.49643e-48,404.0
XP_031452568.1, 28S ribosomal protein S18c,Phasianus colchicus,8.28112e-48,404.0
XP_048383869.1, 28S ribosomal protein S18c,Stegostoma fasciatum,8.6623e-48,403.0
XP_033016630.1, 28S ribosomal protein S18c,Lacerta agilis,8.94837e-48,405.0
XP_009498729.1, PREDICTED: 28S ribosomal protein S18c,Phalacrocorax carbo,1.06389e-47,400.0
XP_039920305.1, 28S ribosomal protein S18c,Hirundo rustica,1.10617e-47,403.0
XP_010007311.1, PREDICTED: 28S ribosomal protein S18c,Chaetura pelagica,1.23779e-47,400.0
XP_009923018.1, PREDICTED: 28S ribosomal protein S18c,Haliaeetus albicilla,1.24029e-47,399.0
XP_035402764.1, 28S ribosomal protein S18c,Cygnus atratus,1.34244e-47,402.0
XP_018782486.2, 28S ribosomal protein S18c,Serinus canaria,1.5753e-47,403.0
XP_030803301.1, 28S ribosomal protein S18c,Camarhynchus parvulus,1.85855e-47,402.0
XP_041056982.1, 28S ribosomal protein S18c,Carcharodon carcharias,2.69634e-47,401.0
XP_038648563.1, 28S ribosomal protein S18c,Scyliorhinus canicula,2.75216e-47,402.0
XP_032917119.1, 28S ribosomal protein S18c,Catharus ustulatus,3.52298e-47,400.0
XP_009819104.1, PREDICTED: 28S ribosomal protein S18c,Gavia stellata,3.62988e-47,396.0
XP_030127819.3, 28S ribosomal protein S18c,Taeniopygia guttata,3.93034e-47,400.0
XP_013151591.1, 28S ribosomal protein S18c,Falco peregrinus,4.37312e-47,396.0
XP_021382146.1, 28S ribosomal protein S18c,Lonchura striata domestica,4.78594e-47,399.0
XP_016153339.1, PREDICTED: 28S ribosomal protein S18c,Ficedula albicollis,4.95336e-47,399.0
XP_023782205.1, 28S ribosomal protein S18c,Cyanistes caeruleus,4.9671e-47,401.0
XP_038034962.1, 28S ribosomal protein S18c,Anas platyrhynchos,5.54701e-47,402.0
XP_018421497.1, PREDICTED: 28S ribosomal protein S18c,Nanorana parkeri,5.79125e-47,399.0
XP_030306682.1, 28S ribosomal protein S18c,Calypte anna,5.91963e-47,398.0
XP_010300039.1, PREDICTED: 28S ribosomal protein S18c,Balearica regulorum gibbericeps,6.0274e-47,395.0
XP_009465864.1, PREDICTED: 28S ribosomal protein S18c,Nipponia nippon,6.07508e-47,395.0
XP_042668396.1, 28S ribosomal protein S18c,Centrocercus urophasianus,6.28946e-47,405.0
XP_010295772.1, PREDICTED: 28S ribosomal protein S18c,Phaethon lepturus,7.18229e-47,394.0
XP_018097786.1, 28S ribosomal protein S18c,Xenopus laevis,7.20839e-47,398.0
XP_032042201.1, 28S ribosomal protein S18c,Aythya fuligula,7.96363e-47,399.0
XP_042726531.1, 28S ribosomal protein S18c,Lagopus leucura,8.39268e-47,404.0
XP_037991970.1, 28S ribosomal protein S18c,Motacilla alba alba,1.01357e-46,397.0
XP_048876234.1, 28S ribosomal protein S18c,Brienomyrus brachyistius,1.20723e-46,397.0
XP_009870874.1, PREDICTED: 28S ribosomal protein S18c,Apaloderma vittatum,1.54181e-46,392.0
XP_014110316.1, PREDICTED: 28S ribosomal protein S18c,Pseudopodoces humilis,1.65848e-46,395.0
XP_026542929.1, 28S ribosomal protein S18c,Notechis scutatus,1.74434e-46,397.0
XP_015480672.2, 28S ribosomal protein S18c,Parus major,2.01954e-46,395.0
XP_014805561.1, PREDICTED: 28S ribosomal protein S18c,Calidris pugnax,2.07256e-46,391.0
