query_id,protein_name,organism,e-value,score
XP_027833828.2, 28S ribosomal protein S6,Ovis aries,3.20883e-75,589.0
XP_036736177.1, 28S ribosomal protein S6,Manis pentadactyla,3.26005e-75,595.0
XP_024415431.1, 28S ribosomal protein S6,Desmodus rotundus,5.37026e-75,580.0
XP_039084930.1, 28S ribosomal protein S6,Hyaena hyaena,7.88507e-75,579.0
XP_028348430.1, 28S ribosomal protein S6,Physeter catodon,8.48081e-75,584.0
XP_028612162.1, 28S ribosomal protein S6,Grammomys surdaster,1.1965e-74,578.0
XP_046504205.1, 28S ribosomal protein S6,Equus quagga,1.59157e-74,577.0
XP_044247528.1, 28S ribosomal protein S6,Ursus arctos,1.69989e-74,577.0
XP_041591159.1, 28S ribosomal protein S6,Vulpes lagopus,1.89706e-74,576.0
XP_021040251.1, 28S ribosomal protein S6,Mus caroli,2.38545e-74,586.0
NP_001035674.1, 28S ribosomal protein S6,Bos taurus,2.46867e-74,576.0
XP_032991165.1, 28S ribosomal protein S6,Rhinolophus ferrumequinum,2.52345e-74,576.0
XP_026249343.1, 28S ribosomal protein S6,Urocitellus parryii,3.04099e-74,575.0
XP_044940488.1, LOW QUALITY PROTEIN: 28S ribosomal protein S6,Mustela putorius furo,3.40406e-74,595.0
XP_034370927.1, 28S ribosomal protein S6,Arvicanthis niloticus,4.00084e-74,574.0
XP_003797101.1, 28S ribosomal protein S6,Otolemur garnettii,4.87468e-74,574.0
XP_007446552.1, PREDICTED: 28S ribosomal protein S6,Lipotes vexillifer,8.34587e-74,572.0
XP_036896484.1, 28S ribosomal protein S6,Sturnira hondurensis,9.41663e-74,572.0
XP_031216453.1, 28S ribosomal protein S6,Mastomys coucha,9.87102e-74,585.0
XP_045708600.1, 28S ribosomal protein S6,Phyllostomus hastatus,1.02807e-73,572.0
XP_043304990.1, 28S ribosomal protein S6,Cervus canadensis,1.10171e-73,580.0
XP_023373214.1, 28S ribosomal protein S6,Otolemur garnettii,1.69927e-73,574.0
XP_025840967.1, 28S ribosomal protein S6,Vulpes vulpes,1.94904e-73,578.0
XP_035873170.1, 28S ribosomal protein S6,Phyllostomus discolor,1.98594e-73,570.0
XP_026939526.1, 28S ribosomal protein S6,Lagenorhynchus obliquidens,2.01558e-73,591.0
XP_036286165.1, 28S ribosomal protein S6,Pipistrellus kuhlii,2.42214e-73,583.0
XP_032755560.1, 28S ribosomal protein S6,Rattus rattus,2.7881e-73,581.0
XP_047555622.1, LOW QUALITY PROTEIN: translation initiation factor IF-2-like [Lutra lutra],Lutra lutra,2.91084e-73,592.0
XP_033711136.1, 28S ribosomal protein S6,Tursiops truncatus,3.82831e-73,591.0
XP_032485346.1, 28S ribosomal protein S6,Phocoena sinus,4.54414e-73,595.0
XP_024614184.1, 28S ribosomal protein S6,Neophocaena asiaeorientalis asiaeorientalis,4.6435e-73,595.0
XP_048202220.1, 28S ribosomal protein S6,Perognathus longimembris pacificus,7.16999e-73,566.0
XP_047609379.1, uncharacterized protein LOC125111471 [Phacochoerus africanus],Phacochoerus africanus,7.33642e-73,588.0
XP_040836714.1, 28S ribosomal protein S6,Ochotona curzoniae,9.22838e-73,565.0
XP_023561315.1, 28S ribosomal protein S6,Octodon degus,9.22911e-73,565.0
XP_012926766.1, 28S ribosomal protein S6,Heterocephalus glaber,9.53798e-73,565.0
XP_020925505.1, 28S ribosomal protein S6,Sus scrofa,1.23436e-72,587.0
XP_044606870.1, 28S ribosomal protein S6,Equus asinus,1.30665e-72,575.0
XP_047421297.1, 28S ribosomal protein S6,Sciurus carolinensis,2.14837e-72,563.0
XP_050020714.1, 28S ribosomal protein S6,Microtus fortis,2.31967e-72,563.0
XP_012784958.1, 28S ribosomal protein S6,Ochotona princeps,3.40577e-72,562.0
XP_008834158.1, 28S ribosomal protein S6,Nannospalax galili,3.67767e-72,561.0
XP_013208185.1, 28S ribosomal protein S6,Microtus ochrogaster,3.67767e-72,561.0
XP_012882883.1, PREDICTED: 28S ribosomal protein S6,Dipodomys ordii,4.53711e-72,570.0
XP_036983094.1, 28S ribosomal protein S6,Artibeus jamaicensis,4.839e-72,561.0
XP_036099723.1, 28S ribosomal protein S6,Molossus molossus,6.29689e-72,560.0
XP_004633445.1, 28S ribosomal protein S6,Octodon degus,2.65089e-71,556.0
XP_032328256.1, 28S ribosomal protein S6,Camelus ferus,4.06666e-71,555.0
XP_036286165.2, 28S ribosomal protein S6,Pipistrellus kuhlii,4.59497e-71,589.0
XP_041911822.1, 28S ribosomal protein S6,Arvicola amphibius,5.65103e-71,554.0
XP_023485654.1, 28S ribosomal protein S6,Equus caballus,6.49176e-71,581.0
XP_017206314.1, PREDICTED: 28S ribosomal protein S6,Oryctolagus cuniculus,6.9609e-71,553.0
XP_045140693.1, 28S ribosomal protein S6,Echinops telfairi,7.43578e-71,553.0
XP_032031704.1, 28S ribosomal protein S6,Hylobates moloch,9.56282e-71,553.0
XP_037380889.1, 28S ribosomal protein S6,Talpa occidentalis,1.23176e-70,551.0
XP_028732883.1, 28S ribosomal protein S6,Peromyscus leucopus,1.82782e-70,568.0
XP_012512784.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S6,Propithecus coquereli,1.87093e-70,573.0
XP_006862612.1, PREDICTED: 28S ribosomal protein S6,Chrysochloris asiatica,1.88925e-70,550.0
XP_031305949.1, 28S ribosomal protein S6,Camelus dromedarius,2.73819e-70,557.0
XP_004474519.2, 28S ribosomal protein S6,Dasypus novemcinctus,4.37187e-70,567.0
XP_037687977.1, 28S ribosomal protein S6,Choloepus didactylus,2.54436e-69,543.0
XP_021484447.1, 28S ribosomal protein S6,Meriones unguiculatus,4.35565e-69,541.0
XP_011854538.1, PREDICTED: 28S ribosomal protein S6,Mandrillus leucophaeus,4.65005e-69,541.0
XP_019498927.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S6,Hipposideros armiger,6.98306e-69,540.0
XP_017739360.1, PREDICTED: 28S ribosomal protein S6,Rhinopithecus bieti,1.26814e-68,552.0
XP_008984873.1, 28S ribosomal protein S6,Callithrix jacchus,1.78832e-67,529.0
XP_032132857.1, 28S ribosomal protein S6,Sapajus apella,1.84817e-67,529.0
XP_014390672.1, PREDICTED: 28S ribosomal protein S6,Myotis brandtii,2.20577e-67,531.0
XP_010336599.1, 28S ribosomal protein S6,Saimiri boliviensis boliviensis,4.29925e-67,527.0
XP_040606288.1, 28S ribosomal protein S6,Mesocricetus auratus,8.11682e-67,550.0
XP_051006221.1, 28S ribosomal protein S6,Acomys russatus,8.52666e-67,526.0
XP_006886850.1, PREDICTED: uncharacterized protein LOC102846900 [Elephantulus edwardii],Elephantulus edwardii,8.59665e-67,541.0
XP_044526171.1, 28S ribosomal protein S6,Gracilinanus agilis,1.09818e-66,525.0
XP_021562334.1, 28S ribosomal protein S6,Carlito syrichta,1.20611e-66,527.0
XP_011724474.2, 28S ribosomal protein S6,Macaca nemestrina,1.74877e-66,527.0
XP_036600378.1, 28S ribosomal protein S6,Trichosurus vulpecula,2.05317e-66,524.0
XP_049714447.1, 28S ribosomal protein S6,Elephas maximus indicus,5.74325e-66,528.0
XP_010588728.1, 28S ribosomal protein S6,Loxodonta africana,5.87033e-66,528.0
XP_012602502.1, 28S ribosomal protein S6,Microcebus murinus,8.10407e-66,523.0
XP_025769245.1, 28S ribosomal protein S6,Puma concolor,8.12122e-66,519.0
XP_004406325.2, PREDICTED: 28S ribosomal protein S6,Odobenus rosmarus divergens,1.60342e-65,517.0
XP_016073779.1, PREDICTED: 28S ribosomal protein S6,Miniopterus natalensis,1.72313e-65,518.0
XP_015415825.1, PREDICTED: 28S ribosomal protein S6,Myotis davidii,1.882e-65,517.0
XP_036074780.1, 28S ribosomal protein S6,Rousettus aegyptiacus,1.92776e-65,533.0
XP_020851555.1, 28S ribosomal protein S6,Phascolarctos cinereus,2.03315e-65,517.0
XP_028007475.1, 28S ribosomal protein S6,Eptesicus fuscus,3.03867e-65,526.0
XP_019482504.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S6,Hipposideros armiger,3.43913e-65,516.0
XP_016288638.1, PREDICTED: 28S ribosomal protein S6,Monodelphis domestica,4.01374e-65,515.0
XP_006743836.1, 28S ribosomal protein S6,Leptonychotes weddellii,4.07439e-65,514.0
XP_045005140.1, 28S ribosomal protein S6,Jaculus jaculus,4.33388e-65,537.0
XP_003763468.1, 28S ribosomal protein S6,Sarcophilus harrisii,4.43023e-65,515.0
XP_014390670.1, PREDICTED: 28S ribosomal protein S6,Myotis brandtii,7.7835e-65,515.0
XP_034370926.1, 28S ribosomal protein S6,Arvicanthis niloticus,8.16388e-65,514.0
XP_024895087.1, 28S ribosomal protein S6,Pteropus alecto,1.54636e-64,511.0
XP_019275805.1, PREDICTED: 28S ribosomal protein S6,Panthera pardus,1.56341e-64,511.0
XP_032721275.1, 28S ribosomal protein S6,Lontra canadensis,1.65857e-64,513.0
XP_034511843.1, 28S ribosomal protein S6,Ailuropoda melanoleuca,1.87019e-64,513.0
XP_036706367.1, 28S ribosomal protein S6,Balaenoptera musculus,2.53297e-64,513.0
XP_014390671.1, PREDICTED: 28S ribosomal protein S6,Myotis brandtii,2.64719e-64,513.0
XP_035936324.1, 28S ribosomal protein S6,Halichoerus grypus,5.10142e-64,507.0
XP_028937804.1, 28S ribosomal protein S6,Ornithorhynchus anatinus,6.09564e-64,507.0
XP_029794871.1, 28S ribosomal protein S6,Suricata suricatta,8.1966e-64,513.0
XP_007939493.2, 28S ribosomal protein S6,Orycteropus afer afer,8.31261e-64,506.0
XP_032991155.1, 28S ribosomal protein S6,Rhinolophus ferrumequinum,9.06796e-64,508.0
XP_008569146.1, PREDICTED: 28S ribosomal protein S6,Galeopterus variegatus,9.99933e-64,508.0
XP_032991176.1, 28S ribosomal protein S6,Rhinolophus ferrumequinum,1.29862e-63,505.0
XP_017508970.2, 28S ribosomal protein S6,Manis javanica,2.22338e-63,514.0
XP_043449603.1, 28S ribosomal protein S6,Prionailurus bengalensis,2.25989e-63,511.0
XP_013213288.2, 28S ribosomal protein S6,Ictidomys tridecemlineatus,3.95276e-63,501.0
XP_027731266.1, 28S ribosomal protein S6,Vombatus ursinus,4.0311e-63,520.0
XP_044795326.1, 28S ribosomal protein S6,Bubalus bubalis,6.00681e-63,500.0
XP_024847814.1, 28S ribosomal protein S6,Bos taurus,6.7212e-63,499.0
XP_027784865.1, 28S ribosomal protein S6,Marmota flaviventris,7.93351e-63,500.0
XP_010860557.1, PREDICTED: 28S ribosomal protein S6,Bison bison bison,8.12586e-63,502.0
XP_008515594.1, PREDICTED: 28S ribosomal protein S6,Equus przewalskii,1.09021e-62,508.0
XP_038622027.1, 28S ribosomal protein S6,Tachyglossus aculeatus,1.14004e-62,499.0
XP_023601373.1, 28S ribosomal protein S6,Myotis lucifugus,1.32613e-62,517.0
XP_024847809.1, 28S ribosomal protein S6,Bos taurus,1.61925e-62,500.0
XP_045708601.1, 28S ribosomal protein S6,Phyllostomus hastatus,1.85491e-62,497.0
XP_042115491.1, 28S ribosomal protein S6,Peromyscus maniculatus bairdii,2.81516e-62,497.0
XP_049565821.1, 28S ribosomal protein S6,Orcinus orca,4.72744e-62,518.0
XP_030736779.1, 28S ribosomal protein S6,Globicephala melas,4.84072e-62,518.0
XP_037601728.1, 28S ribosomal protein S6,Cebus imitator,1.00926e-61,493.0
XP_049632245.1, 28S ribosomal protein S6,Suncus etruscus,1.68989e-61,492.0
XP_040836713.1, 28S ribosomal protein S6,Ochotona curzoniae,2.00189e-61,492.0
XP_033611832.1, 28S ribosomal protein S6,Fukomys damarensis,2.19213e-61,493.0
XP_047421296.1, 28S ribosomal protein S6,Sciurus carolinensis,2.98352e-61,490.0
XP_048278680.1, 28S ribosomal protein S6,Myodes glareolus,3.31207e-61,496.0
XP_050020713.1, 28S ribosomal protein S6,Microtus fortis,5.58316e-61,492.0
XP_007183787.1, 28S ribosomal protein S6,Balaenoptera acutorostrata scammoni,8.88949e-61,490.0
XP_044606869.1, 28S ribosomal protein S6,Equus asinus,9.10277e-61,502.0
XP_031544938.1, 28S ribosomal protein S6,Vicugna pacos,2.54469e-60,487.0
XP_015095382.1, 28S ribosomal protein S6,Vicugna pacos,2.57966e-60,485.0
XP_041911821.1, 28S ribosomal protein S6,Arvicola amphibius,2.64758e-60,487.0
XP_017715385.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S6,Rhinopithecus bieti,3.16986e-60,488.0
XP_044526260.1, 28S ribosomal protein S6,Gracilinanus agilis,5.59449e-60,481.0
XP_011805428.1, PREDICTED: 28S ribosomal protein S6,Colobus angolensis palliatus,7.02958e-60,478.0
XP_012587820.1, PREDICTED: 28S ribosomal protein S6,Condylura cristata,1.1674e-59,482.0
XP_012997268.1, 28S ribosomal protein S6,Cavia porcellus,1.3066e-59,499.0
XP_010954841.1, 28S ribosomal protein S6,Camelus bactrianus,1.57465e-59,479.0
XP_012587823.1, PREDICTED: 28S ribosomal protein S6,Condylura cristata,1.83354e-59,479.0
XP_045140690.1, 28S ribosomal protein S6,Echinops telfairi,1.96829e-59,477.0
XP_045140694.1, 28S ribosomal protein S6,Echinops telfairi,2.11097e-59,476.0
XP_023597095.1, 28S ribosomal protein S6,Trichechus manatus latirostris,2.48387e-59,477.0
XP_037687961.1, 28S ribosomal protein S6,Choloepus didactylus,2.7995e-59,479.0
XP_037380890.1, 28S ribosomal protein S6,Talpa occidentalis,4.78076e-59,475.0
XP_027629748.1, 28S ribosomal protein S6,Tupaia chinensis,1.27699e-58,493.0
XP_005375756.1, PREDICTED: sodium/myo-inositol cotransporter [Chinchilla lanigera],Chinchilla lanigera,8.61161e-58,510.0
XP_038944711.1, 28S ribosomal protein S6,Rattus norvegicus,1.03661e-56,458.0
XP_036059023.1, sodium/myo-inositol cotransporter [Onychomys torridus] >ref,Onychomys torridus,1.50714e-56,502.0
XP_043847597.1, LOW QUALITY PROTEIN: 28S ribosomal protein S6,Dromiciops gliroides,1.57004e-56,459.0
XP_014635639.1, PREDICTED: 28S ribosomal protein S6,Ceratotherium simum simum,5.50207e-56,455.0
XP_042543285.1, sodium/myo-inositol cotransporter-like [Dipodomys spectabilis],Dipodomys spectabilis,6.40263e-56,497.0
XP_026507876.1, 28S ribosomal protein S6,Terrapene carolina triunguis,7.53783e-56,454.0
XP_032721277.1, 28S ribosomal protein S6,Lontra canadensis,1.42937e-55,450.0
XP_023958519.1, 28S ribosomal protein S6,Chrysemys picta bellii,1.52047e-55,452.0
XP_032210176.1, 28S ribosomal protein S6,Mustela erminea,2.19256e-55,449.0
XP_034608241.1, 28S ribosomal protein S6,Trachemys scripta elegans,3.31156e-55,450.0
XP_004620390.1, PREDICTED: 28S ribosomal protein S6,Sorex araneus,3.91638e-55,449.0
XP_038244654.1, 28S ribosomal protein S6,Dermochelys coriacea,4.2613e-55,449.0
XP_044858326.1, 28S ribosomal protein S6,Mauremys mutica,1.1556e-54,446.0
XP_025964324.1, 28S ribosomal protein S6,Dromaius novaehollandiae,1.26152e-54,446.0
XP_035401756.1, 28S ribosomal protein S6,Cygnus atratus,2.40876e-54,444.0
XP_040401296.1, 28S ribosomal protein S6,Cygnus olor,3.49675e-54,443.0
XP_028582942.1, 28S ribosomal protein S6,Podarcis muralis,3.77564e-54,443.0
XP_043394200.1, 28S ribosomal protein S6,Chelonia mydas,4.75301e-54,442.0
XP_008105755.1, PREDICTED: 28S ribosomal protein S6,Anolis carolinensis,5.41506e-54,442.0
XP_025933433.1, 28S ribosomal protein S6,Apteryx rowi,5.85361e-54,442.0
XP_032037847.1, 28S ribosomal protein S6,Aythya fuligula,6.18341e-54,442.0
XP_014332935.1, PREDICTED: 28S ribosomal protein S6,Bos mutus,7.33579e-54,439.0
XP_048723543.1, 28S ribosomal protein S6,Caretta caretta,7.36886e-54,441.0
XP_031815181.1, 28S ribosomal protein S6,Sarcophilus harrisii,1.07006e-53,439.0
XP_031815183.1, 28S ribosomal protein S6,Sarcophilus harrisii,1.16201e-53,439.0
XP_034970800.1, 28S ribosomal protein S6,Zootoca vivipara,1.75184e-53,439.0
XP_039910776.1, 28S ribosomal protein S6,Hirundo rustica,4.85537e-53,436.0
2325401332,ref,Manacus candei,5.53793e-53,435.0
XP_028937803.1, 28S ribosomal protein S6,Ornithorhynchus anatinus,6.29127e-53,437.0
XP_032536069.1, 28S ribosomal protein S6,Chiroxiphia lanceolata,9.58e-53,434.0
XP_039376808.1, 28S ribosomal protein S6,Mauremys reevesii,1.05732e-52,433.0
XP_014111163.1, PREDICTED: 28S ribosomal protein S6,Pseudopodoces humilis,1.1292e-52,433.0
XP_029875374.1, 28S ribosomal protein S6,Aquila chrysaetos chrysaetos,1.19281e-52,433.0
XP_027291781.1, 28S ribosomal protein S6,Cricetulus griseus,1.33938e-52,431.0
XP_050785727.1, 28S ribosomal protein S6,Gopherus flavomarginatus,1.67548e-52,432.0
XP_030806754.1, 28S ribosomal protein S6,Camarhynchus parvulus,1.80684e-52,432.0
XP_027490282.1, 28S ribosomal protein S6,Corapipo altera,2.68427e-52,431.0
XP_014454585.1, PREDICTED: 28S ribosomal protein S6,Alligator mississippiensis,2.80814e-52,431.0
XP_050771279.1, 28S ribosomal protein S6,Gymnogyps californianus,3.2697e-52,430.0
XP_032907288.1, 28S ribosomal protein S6,Catharus ustulatus,3.30573e-52,430.0
XP_010578678.1, PREDICTED: 28S ribosomal protein S6,Haliaeetus leucocephalus,3.41624e-52,430.0
XP_017688595.1, PREDICTED: 28S ribosomal protein S6,Lepidothrix coronata,3.49195e-52,430.0
XP_032867173.2, 28S ribosomal protein S6,Tyto alba,4.0267e-52,430.0
2323504508,ref,Apus apus,4.39571e-52,429.0
XP_008638893.1, PREDICTED: 28S ribosomal protein S6,Corvus brachyrhynchos,4.49313e-52,429.0
XP_018104386.1, 28S ribosomal protein S6,Xenopus laevis,4.58687e-52,429.0
XP_030326460.1, 28S ribosomal protein S6,Strigops habroptila,5.84507e-52,429.0
XP_039565469.1, 28S ribosomal protein S6,Passer montanus,6.24237e-52,428.0
NP_001026657.3, 28S ribosomal protein S6,Gallus gallus,6.74014e-52,428.0
XP_031468468.1, 28S ribosomal protein S6,Phasianus colchicus,7.85793e-52,428.0
XP_005511431.1, 28S ribosomal protein S6,Columba livia,1.02222e-51,427.0
XP_016153526.1, PREDICTED: 28S ribosomal protein S6,Ficedula albicollis,1.19175e-51,427.0
XP_007519805.1, PREDICTED: 28S ribosomal protein S6,Erinaceus europaeus,1.29886e-51,427.0
XP_019384433.1, PREDICTED: 28S ribosomal protein S6,Crocodylus porosus,1.45357e-51,426.0
XP_030434341.1, 28S ribosomal protein S6,Gopherus evgoodei,1.48382e-51,426.0
XP_015737470.1, 28S ribosomal protein S6,Coturnix japonica,1.93026e-51,425.0
XP_030907299.1, 28S ribosomal protein S6,Melopsittacus undulatus,2.54209e-51,424.0
XP_036245217.1, 28S ribosomal protein S6,Molothrus ater,2.92352e-51,424.0
XP_020651939.1, 28S ribosomal protein S6,Pogona vitticeps,3.39935e-51,424.0
XP_033002865.1, 28S ribosomal protein S6,Lacerta agilis,3.63038e-51,424.0
XP_030324550.1, 28S ribosomal protein S6,Calypte anna,3.93546e-51,423.0
XP_021254908.1, 28S ribosomal protein S6,Numida meleagris,4.67032e-51,442.0
XP_014129256.1, 28S ribosomal protein S6,Zonotrichia albicollis,4.83997e-51,423.0
XP_019380037.1, PREDICTED: 28S ribosomal protein S6,Gavialis gangeticus,5.07058e-51,422.0
XP_037232317.1, 28S ribosomal protein S6,Falco rusticolus,6.3828e-51,422.0
XP_021402017.1, 28S ribosomal protein S6,Lonchura striata domestica,6.58711e-51,422.0
XP_041258039.1, 28S ribosomal protein S6,Onychostruthus taczanowskii,8.11196e-51,421.0
XP_018410668.1, PREDICTED: 28S ribosomal protein S6,Nanorana parkeri,1.36525e-50,420.0
NP_001232038.1, 28S ribosomal protein S6,Taeniopygia guttata,1.38783e-50,420.0
XP_037992711.1, 28S ribosomal protein S6,Motacilla alba alba,1.49849e-50,419.0
XP_008270231.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S6,Oryctolagus cuniculus,4.36141e-50,417.0
XP_042312454.1, 28S ribosomal protein S6,Sceloporus undulatus,7.18157e-50,415.0
XP_048350030.1, 28S ribosomal protein S6,Sphaerodactylus townsendi,1.22723e-49,431.0
XP_018780452.2, 28S ribosomal protein S6,Serinus canaria,2.03385e-49,412.0
NP_001090858.1, 28S ribosomal protein S6,Xenopus tropicalis,2.79049e-49,411.0
XP_030058033.1, 28S ribosomal protein S6,Microcaecilia unicolor,8.07708e-49,408.0
XP_040279073.1, 28S ribosomal protein S6,Bufo bufo,1.02325e-48,408.0
XP_048815929.1, 28S ribosomal protein S6,Lagopus muta,1.90734e-48,405.0
XP_042666289.1, 28S ribosomal protein S6,Centrocercus urophasianus,1.97108e-48,405.0
XP_026556343.1, 28S ribosomal protein S6,Pseudonaja textilis,4.14568e-48,403.0
XP_040194873.1, 28S ribosomal protein S6,Rana temporaria,7.19171e-48,402.0
XP_044297401.1, 28S ribosomal protein S6,Varanus komodoensis,1.07538e-47,400.0
XP_007420232.1, 28S ribosomal protein S6,Python bivittatus,1.19989e-47,400.0
XP_039599762.1, 28S ribosomal protein S6,Polypterus senegalus,1.52445e-47,400.0
XP_039174684.1, 28S ribosomal protein S6,Crotalus tigris,1.79966e-47,399.0
XP_032304708.1, 28S ribosomal protein S6,Coturnix japonica,2.23241e-47,400.0
XP_029459393.1, 28S ribosomal protein S6,Rhinatrema bivittatum,4.12432e-47,397.0
XP_028656540.1, 28S ribosomal protein S6,Erpetoichthys calabaricus,4.36374e-47,397.0
XP_026519988.1, 28S ribosomal protein S6,Notechis scutatus,1.13371e-46,394.0
XP_034293764.1, 28S ribosomal protein S6,Pantherophis guttatus,2.90834e-46,391.0
XP_033803382.1, 28S ribosomal protein S6,Geotrypetes seraphini,6.97361e-46,389.0
XP_015678567.1, 28S ribosomal protein S6,Protobothrops mucrosquamatus,1.03629e-45,387.0
XP_013923698.1, PREDICTED: 28S ribosomal protein S6,Thamnophis sirtalis,1.0827e-45,387.0
XP_009570669.1, PREDICTED: 28S ribosomal protein S6,Fulmarus glacialis,3.05942e-45,387.0
XP_032621646.1, 28S ribosomal protein S6,Chelonoidis abingdonii,4.1614e-45,383.0
XP_008700075.2, 28S ribosomal protein S6,Ursus maritimus,4.53928e-45,385.0
XP_025896148.1, 28S ribosomal protein S6,Nothoprocta perdicaria,1.72914e-44,378.0
XP_007904151.1, 28S ribosomal protein S6,Callorhinchus milii,1.09654e-43,374.0
XP_009476325.1, PREDICTED: 28S ribosomal protein S6,Pelecanus crispus,1.71616e-43,373.0
XP_029927291.1, 28S ribosomal protein S6,Myripristis murdjan,2.03497e-43,372.0
XP_022048062.1, 28S ribosomal protein S6,Acanthochromis polyacanthus,3.2509e-43,370.0
XP_015263357.1, PREDICTED: 28S ribosomal protein S6,Gekko japonicus,3.54924e-43,371.0
XP_047207529.1, 28S ribosomal protein S6,Girardinichthys multiradiatus,3.79791e-43,370.0
XP_035401757.1, 28S ribosomal protein S6,Cygnus atratus,4.20061e-43,369.0
XP_044858325.1, 28S ribosomal protein S6,Mauremys mutica,4.58862e-43,373.0
XP_040905701.1, 28S ribosomal protein S6,Toxotes jaculatrix,6.20414e-43,368.0
XP_013810688.1, PREDICTED: 28S ribosomal protein S6,Apteryx mantelli mantelli,6.83946e-43,369.0
XP_009816115.1, PREDICTED: 28S ribosomal protein S6,Gavia stellata,7.34424e-43,368.0
XP_034041366.1, 28S ribosomal protein S6,Thalassophryne amazonica,7.63954e-43,368.0
XP_040401297.1, 28S ribosomal protein S6,Cygnus olor,7.6732e-43,368.0
XP_033867455.1, 28S ribosomal protein S6,Acipenser ruthenus,9.68937e-43,368.0
XP_009665937.1, PREDICTED: 28S ribosomal protein S6,Struthio camelus australis,1.04251e-42,372.0
XP_009073971.1, PREDICTED: 28S ribosomal protein S6,Acanthisitta chloris,1.10581e-42,368.0
XP_035401755.1, 28S ribosomal protein S6,Cygnus atratus,1.14123e-42,369.0
XP_039376809.1, 28S ribosomal protein S6,Mauremys reevesii,1.17886e-42,367.0
