query_id,protein_name,organism,e-value,score
XP_031241794.1, 28S ribosomal protein S12,Mastomys coucha,1.5092e-76,593.0
XP_024433405.1, 28S ribosomal protein S12,Desmodus rotundus,1.66579e-76,593.0
XP_032246504.1, 28S ribosomal protein S12,Phoca vitulina,5.62862e-76,589.0
XP_006911757.1, 28S ribosomal protein S12,Pteropus alecto,6.28115e-76,589.0
XP_037372422.1, 28S ribosomal protein S12,Talpa occidentalis,1.6133e-75,586.0
XP_020034196.1, 28S ribosomal protein S12,Castor canadensis,1.72305e-75,586.0
XP_036750603.1, 28S ribosomal protein S12,Manis pentadactyla,1.86056e-75,586.0
NP_001070569.1, 28S ribosomal protein S12,Bos taurus,3.43878e-75,584.0
XP_016020745.1, 28S ribosomal protein S12,Rousettus aegyptiacus,5.33268e-75,583.0
XP_016044001.1, PREDICTED: 28S ribosomal protein S12,Erinaceus europaeus,6.36182e-74,576.0
XP_004481496.1, 28S ribosomal protein S12,Dasypus novemcinctus,3.11985e-73,571.0
XP_034879308.1, 28S ribosomal protein S12,Mirounga leonina,3.29571e-73,571.0
XP_021499640.1, 28S ribosomal protein S12,Meriones unguiculatus,6.15804e-73,569.0
XP_003420877.1, 28S ribosomal protein S12,Loxodonta africana,4.78677e-72,564.0
XP_003997869.1, 28S ribosomal protein S12,Felis catus,1.4497e-70,554.0
XP_001497661.1, 28S ribosomal protein S12,Equus caballus,7.93295e-70,549.0
XP_008852163.1, 28S ribosomal protein S12,Nannospalax galili,1.78586e-68,540.0
XP_027711076.1, 28S ribosomal protein S12,Vombatus ursinus,1.39803e-62,502.0
XP_020833977.1, 28S ribosomal protein S12,Phascolarctos cinereus,4.71872e-62,498.0
XP_036603648.1, 28S ribosomal protein S12,Trichosurus vulpecula,6.11784e-60,484.0
XP_039366521.1, 28S ribosomal protein S12,Mauremys reevesii,4.28521e-57,467.0
XP_021234718.1, 28S ribosomal protein S12,Numida meleagris,7.95247e-57,463.0
XP_015706355.1, 28S ribosomal protein S12,Coturnix japonica,7.95247e-57,463.0
XP_038025289.1, 28S ribosomal protein S12,Anas platyrhynchos,4.44546e-56,461.0
XP_043849483.1, 28S ribosomal protein S12,Dromiciops gliroides,6.77561e-56,461.0
XP_007491855.1, PREDICTED: 28S ribosomal protein S12,Monodelphis domestica,3.5597600000000004e-54,447.0
XP_023355743.1, 28S ribosomal protein S12,Sarcophilus harrisii,1.82319e-53,442.0
XP_001233807.3, 28S ribosomal protein S12,Gallus gallus,2.40058e-51,427.0
XP_030400299.1, 28S ribosomal protein S12,Gopherus evgoodei,1.80481e-48,417.0
XP_048688922.1, 28S ribosomal protein S12,Caretta caretta,2.90529e-48,411.0
