query_id,protein_name,organism,e-value,score
XP_004846328.1, 28S ribosomal protein S16,Heterocephalus glaber,2.36584e-86,657.0
XP_041603545.1, 28S ribosomal protein S16,Vulpes lagopus,2.52687e-86,657.0
XP_041494842.1, 28S ribosomal protein S16,Microtus oregoni,2.5829399999999996e-86,657.0
XP_001503902.1, 28S ribosomal protein S16,Equus caballus,2.8199599999999997e-86,656.0
XP_028735538.1, 28S ribosomal protein S16,Peromyscus leucopus,2.8510799999999998e-86,656.0
XP_008694255.1, 28S ribosomal protein S16,Ursus maritimus,3.25238e-86,656.0
XP_047558452.1, 28S ribosomal protein S16,Lutra lutra,3.60309e-86,656.0
XP_003509554.1, 28S ribosomal protein S16,Cricetulus griseus,4.2791e-86,655.0
XP_016079517.1, PREDICTED: 28S ribosomal protein S16,Miniopterus natalensis,5.2711799999999995e-86,655.0
XP_045639477.1, 28S ribosomal protein S16,Ursus americanus,6.0131199999999994e-86,654.0
XP_011224747.1, 28S ribosomal protein S16,Ailuropoda melanoleuca,6.2829499999999994e-86,654.0
XP_007454722.1, PREDICTED: 28S ribosomal protein S16,Lipotes vexillifer,8.35757e-86,653.0
XP_006984871.1, 28S ribosomal protein S16,Peromyscus maniculatus bairdii,9.124469999999999e-86,653.0
XP_005390044.1, PREDICTED: 28S ribosomal protein S16,Chinchilla lanigera,1.21373e-85,652.0
XP_012578868.1, PREDICTED: 28S ribosomal protein S16,Condylura cristata,1.4788e-85,652.0
XP_005367673.1, 28S ribosomal protein S16,Microtus ochrogaster,1.65033e-85,651.0
XP_012789721.1, PREDICTED: 28S ribosomal protein S16,Sorex araneus,2.58805e-85,650.0
XP_049982989.1, 28S ribosomal protein S16,Microtus fortis,2.6166100000000003e-85,650.0
XP_037659887.1, 28S ribosomal protein S16,Choloepus didactylus,3.75849e-85,649.0
XP_039728041.1, 28S ribosomal protein S16,Pteropus giganteus,4.14865e-85,649.0
XP_036121254.1, 28S ribosomal protein S16,Molossus molossus,5.28148e-85,648.0
XP_016012424.1, 28S ribosomal protein S16,Rousettus aegyptiacus,8.192000000000001e-85,647.0
XP_031217132.1, 28S ribosomal protein S16,Mastomys coucha,1.17458e-84,645.0
XP_025860296.1, 28S ribosomal protein S16,Vulpes vulpes,2.65051e-84,643.0
XP_040341307.1, 28S ribosomal protein S16,Puma yagouaroundi,2.86444e-84,652.0
XP_019300067.1, PREDICTED: 28S ribosomal protein S16,Panthera pardus,3.05899e-84,651.0
XP_032986715.1, 28S ribosomal protein S16,Rhinolophus ferrumequinum,6.51807e-84,641.0
XP_026918070.1, 28S ribosomal protein S16,Acinonyx jubatus,7.84559e-84,649.0
XP_024416795.1, 28S ribosomal protein S16,Desmodus rotundus,1.02214e-83,640.0
XP_044612959.1, 28S ribosomal protein S16,Equus asinus,1.9936e-83,639.0
XP_049637537.1, 28S ribosomal protein S16,Suncus etruscus,2.3277300000000002e-83,637.0
XP_010604978.1, 28S ribosomal protein S16,Fukomys damarensis,3.06611e-83,637.0
XP_038518858.1, 28S ribosomal protein S16,Canis lupus familiaris,3.0795500000000002e-83,643.0
XP_002718466.1, 28S ribosomal protein S16,Oryctolagus cuniculus,3.8561200000000004e-83,636.0
XP_048964746.1, 28S ribosomal protein S16,Canis lupus dingo,6.77859e-83,640.0
XP_004636494.1, 28S ribosomal protein S16,Octodon degus,1.2204800000000001e-82,633.0
XP_019481875.1, PREDICTED: 28S ribosomal protein S16,Hipposideros armiger,1.53675e-82,632.0
XP_019601438.1, PREDICTED: 28S ribosomal protein S16,Rhinolophus sinicus,1.67775e-82,632.0
XP_021498688.1, 28S ribosomal protein S16,Meriones unguiculatus,3.03117e-82,630.0
XP_036293711.1, 28S ribosomal protein S16,Pipistrellus kuhlii,3.3862200000000004e-82,630.0
XP_004473871.1, 28S ribosomal protein S16,Dasypus novemcinctus,7.30334e-82,628.0
XP_046281642.1, 28S ribosomal protein S16,Marmota monax,7.7238e-82,628.0
XP_008834824.1, 28S ribosomal protein S16,Nannospalax galili,1.18295e-81,626.0
XP_042539882.1, 28S ribosomal protein S16,Dipodomys spectabilis,1.33827e-81,628.0
XP_039091113.1, 28S ribosomal protein S16,Hyaena hyaena,5.38566e-81,622.0
XP_010587528.1, 28S ribosomal protein S16,Loxodonta africana,1.57599e-80,619.0
XP_006835948.1, PREDICTED: 28S ribosomal protein S16,Chrysochloris asiatica,4.18449e-80,616.0
XP_050998627.1, 28S ribosomal protein S16,Acomys russatus,7.40003e-80,614.0
XP_006887629.1, PREDICTED: 28S ribosomal protein S16,Elephantulus edwardii,2.2177599999999998e-79,611.0
XP_021037952.1, 28S ribosomal protein S16,Mus caroli,4.58129e-78,603.0
XP_043332146.1, 28S ribosomal protein S16,Cervus canadensis,6.2287e-78,602.0
XP_007539466.1, PREDICTED: 28S ribosomal protein S16,Erinaceus europaeus,6.2974099999999955e-78,602.0
XP_036192970.1, 28S ribosomal protein S16,Myotis myotis,2.17548e-77,598.0
NP_079716.1, 28S ribosomal protein S16,Mus musculus,2.56462e-77,598.0
XP_043756862.1, 28S ribosomal protein S16,Cervus elaphus,2.83076e-77,597.0
XP_028007129.1, 28S ribosomal protein S16,Eptesicus fuscus,3.02336e-77,597.0
XP_014312624.1, 28S ribosomal protein S16,Myotis lucifugus,1.62153e-75,586.0
XP_014393896.1, PREDICTED: 28S ribosomal protein S16,Myotis brandtii,3.63713e-74,579.0
XP_021059693.1, 28S ribosomal protein S16,Mus pahari,1.2215099999999999e-73,574.0
XP_015417632.1, PREDICTED: 28S ribosomal protein S16,Myotis davidii,1.2450599999999999e-71,567.0
XP_035924208.1, 28S ribosomal protein S16,Halichoerus grypus,3.91453e-71,558.0
XP_032258428.1, 28S ribosomal protein S16,Phoca vitulina,4.09006e-71,558.0
XP_048642935.1, 28S ribosomal protein S16,Marmota marmota marmota,8.678790000000001e-70,546.0
XP_038595955.1, 28S ribosomal protein S16,Tachyglossus aculeatus,1.83732e-69,546.0
XP_028905654.1, 28S ribosomal protein S16,Ornithorhynchus anatinus,7.812910000000001e-69,542.0
XP_036592833.1, 28S ribosomal protein S16,Trichosurus vulpecula,1.30858e-68,540.0
XP_001362598.1, PREDICTED: 28S ribosomal protein S16,Monodelphis domestica,2.66916e-68,538.0
XP_044518748.1, 28S ribosomal protein S16,Gracilinanus agilis,9.21604e-68,535.0
XP_043842236.1, 28S ribosomal protein S16,Dromiciops gliroides,3.04542e-67,531.0
XP_020861839.1, 28S ribosomal protein S16,Phascolarctos cinereus,1.1604899999999999e-66,527.0
XP_027717086.1, 28S ribosomal protein S16,Vombatus ursinus,1.3530499999999998e-66,527.0
XP_003758825.1, 28S ribosomal protein S16,Sarcophilus harrisii,3.7086200000000003e-63,504.0
XP_030436941.1, 28S ribosomal protein S16,Gopherus evgoodei,3.91941e-62,498.0
XP_037768543.1, 28S ribosomal protein S16,Chelonia mydas,3.64655e-61,492.0
XP_029434247.1, 28S ribosomal protein S16,Rhinatrema bivittatum,6.90159e-61,490.0
XP_044888556.1, 28S ribosomal protein S16,Mauremys mutica,1.41834e-60,489.0
XP_039350927.1, 28S ribosomal protein S16,Mauremys reevesii,1.41834e-60,489.0
XP_050772181.1, 28S ribosomal protein S16,Gopherus flavomarginatus,2.05034e-60,486.0
XP_005313207.1, 28S ribosomal protein S16,Chrysemys picta bellii,2.41632e-59,479.0
XP_043918994.1, 28S ribosomal protein S16,Protopterus annectens,4.0733e-59,478.0
XP_017560332.1, 28S ribosomal protein S16,Pygocentrus nattereri,4.55081e-59,478.0
XP_048691043.1, 28S ribosomal protein S16,Caretta caretta,5.26159e-59,477.0
XP_048029472.1, 28S ribosomal protein S16,Megalobrama amblycephala,5.68116e-59,477.0
XP_036415958.1, 28S ribosomal protein S16,Colossoma macropomum,5.8554e-59,477.0
XP_006129105.1, 28S ribosomal protein S16,Pelodiscus sinensis,1.21317e-58,476.0
XP_039612122.1, 28S ribosomal protein S16,Polypterus senegalus,1.4814e-58,475.0
NP_001016347.1, 28S ribosomal protein S16,Xenopus tropicalis,1.9875099999999998e-58,474.0
NP_001006030.1, 28S ribosomal protein S16,Danio rerio,3.35372e-58,472.0
XP_005986130.1, PREDICTED: 28S ribosomal protein S16,Latimeria chalumnae,5.96066e-58,471.0
XP_026108994.1, 28S ribosomal protein S16,Carassius auratus,5.9774099999999994e-58,470.0
XP_032849149.1, 28S ribosomal protein S16,Tyto alba,7.122909999999999e-58,470.0
XP_043107199.1, 28S ribosomal protein S16,Puntigrus tetrazona,9.68783e-58,469.0
XP_039529320.1, 28S ribosomal protein S16,Pimephales promelas,1.07162e-57,468.0
XP_051531838.1, 28S ribosomal protein S16,Myxocyprinus asiaticus,1.86828e-57,467.0
XP_016123808.1, PREDICTED: 28S ribosomal protein S16,Sinocyclocheilus grahami,2.4879e-57,466.0
XP_051768797.1, 28S ribosomal protein S16,Ctenopharyngodon idella,2.63215e-57,466.0
XP_016373845.1, PREDICTED: 28S ribosomal protein S16,Sinocyclocheilus rhinocerous,2.74578e-57,466.0
XP_041128744.1, 28S ribosomal protein S16,Polyodon spathula,4.23351e-57,465.0
XP_018968112.1, 28S ribosomal protein S16,Cyprinus carpio,6.04379e-57,464.0
XP_028663237.1, 28S ribosomal protein S16,Erpetoichthys calabaricus,7.0847e-57,464.0
XP_042333711.1, 28S ribosomal protein S16,Sceloporus undulatus,8.86889e-57,462.0
XP_030041695.1, 28S ribosomal protein S16,Microcaecilia unicolor,8.92423e-57,463.0
XP_041946365.1, 28S ribosomal protein S16,Alosa sapidissima,1.52414e-56,462.0
XP_034761013.1, 28S ribosomal protein S16,Acipenser ruthenus,1.81756e-56,461.0
XP_030633216.1, 28S ribosomal protein S16,Chanos chanos,2.4018700000000002e-56,460.0
XP_040285009.1, 28S ribosomal protein S16,Bufo bufo,2.6530200000000002e-56,459.0
XP_015274154.1, PREDICTED: 28S ribosomal protein S16,Gekko japonicus,2.69843e-56,460.0
XP_044134340.1, 28S ribosomal protein S16,Bufo gargarizans,3.4510100000000004e-56,459.0
XP_048110936.1, 28S ribosomal protein S16,Alosa alosa,4.7620700000000005e-56,458.0
XP_043531884.1, 28S ribosomal protein S16,Chiloscyllium plagiosum,4.98357e-56,458.0
XP_048471028.1, 28S ribosomal protein S16,Rhincodon typus,5.85419e-56,458.0
XP_035376329.1, 28S ribosomal protein S16,Electrophorus electricus,5.96857e-56,457.0
XP_048417685.1, 28S ribosomal protein S16,Stegostoma fasciatum,6.89955e-56,458.0
XP_036387520.1, 28S ribosomal protein S16,Megalops cyprinoides,7.6207e-56,457.0
XP_016359641.1, PREDICTED: 28S ribosomal protein S16,Sinocyclocheilus anshuiensis,7.66586e-56,457.0
XP_025965719.1, 28S ribosomal protein S16,Dromaius novaehollandiae,9.14256e-56,456.0
XP_046731189.1, 28S ribosomal protein S16,Silurus meridionalis,1.0400100000000001e-55,456.0
XP_028854902.1, 28S ribosomal protein S16,Denticeps clupeoides,1.2539900000000001e-55,455.0
XP_027299223.1, 28S ribosomal protein S16,Anas platyrhynchos,1.61052e-55,455.0
XP_023693129.1, 28S ribosomal protein S16,Paramormyrops kingsleyae,1.6240500000000002e-55,455.0
XP_051271791.1, 28S ribosomal protein S16,Dicentrarchus labrax,1.62968e-55,455.0
XP_026788571.1, 28S ribosomal protein S16,Pangasianodon hypophthalmus,1.74346e-55,454.0
XP_050659536.1, 28S ribosomal protein S16,Macaca thibetana thibetana,1.80869e-55,457.0
XP_048375043.1, 28S ribosomal protein S16,Sphaerodactylus townsendi,1.8151900000000002e-55,454.0
XP_041063349.1, 28S ribosomal protein S16,Carcharodon carcharias,2.60563e-55,453.0
XP_017306182.1, 28S ribosomal protein S16,Ictalurus punctatus,2.85186e-55,453.0
XP_032904085.1, 28S ribosomal protein S16,Amblyraja radiata,3.54091e-55,453.0
XP_022537990.1, 28S ribosomal protein S16,Astyanax mexicanus,5.63511e-55,451.0
XP_046239297.1, 28S ribosomal protein S16,Scatophagus argus,6.2530400000000004e-55,451.0
XP_030319620.1, 28S ribosomal protein S16,Calypte anna,7.0666e-55,450.0
XP_035518687.1, 28S ribosomal protein S16,Morone saxatilis,8.15557e-55,450.0
XP_006642090.1, PREDICTED: 28S ribosomal protein S16,Lepisosteus oculatus,9.30127e-55,450.0
XP_012691508.1, 28S ribosomal protein S16,Clupea harengus,1.09318e-54,449.0
XP_048879848.1, 28S ribosomal protein S16,Brienomyrus brachyistius,1.30135e-54,449.0
XP_049443466.1, 28S ribosomal protein S16,Epinephelus fuscoguttatus,1.5212800000000002e-54,448.0
NP_001279385.1, 28S ribosomal protein S16,Callorhinchus milii,1.62615e-54,448.0
XP_025253315.1, 28S ribosomal protein S16,Theropithecus gelada,1.84013e-54,473.0
XP_035245180.1, 28S ribosomal protein S16,Anguilla anguilla,2.63315e-54,447.0
NP_001264955.1, 28S ribosomal protein S16,Gallus gallus,2.68888e-54,447.0
XP_050959162.1, 28S ribosomal protein S16,Labeo rohita,2.8174700000000003e-54,446.0
XP_048823421.1, 28S ribosomal protein S16,Lagopus muta,4.9654100000000004e-54,445.0
XP_003212223.2, 28S ribosomal protein S16,Meleagris gallopavo,6.18145e-54,444.0
XP_021273439.1, 28S ribosomal protein S16,Numida meleagris,7.44654e-54,444.0
XP_031469489.1, 28S ribosomal protein S16,Phasianus colchicus,7.528550000000001e-54,444.0
XP_033481430.1, 28S ribosomal protein S16,Epinephelus lanceolatus,7.528550000000001e-54,444.0
XP_042743656.1, 28S ribosomal protein S16,Lagopus leucura,8.776160000000001e-54,443.0
XP_018580988.1, 28S ribosomal protein S16,Scleropages formosus,9.45655e-54,443.0
XP_028431910.1, 28S ribosomal protein S16,Perca flavescens,9.81172e-54,443.0
XP_008317793.1, 28S ribosomal protein S16,Cynoglossus semilaevis,1.04676e-53,443.0
XP_003454571.1, 28S ribosomal protein S16,Oreochromis niloticus,1.09364e-53,443.0
XP_029358430.1, 28S ribosomal protein S16,Echeneis naucrates,1.1552e-53,442.0
XP_035009046.1, 28S ribosomal protein S16,Hippoglossus stenolepis,1.5854800000000001e-53,442.0
XP_030277328.1, 28S ribosomal protein S16,Sparus aurata,1.8852800000000002e-53,441.0
XP_033778556.1, 28S ribosomal protein S16,Geotrypetes seraphini,2.10347e-53,441.0
XP_010729650.2, 28S ribosomal protein S16,Larimichthys crocea,2.24633e-53,441.0
XP_044301483.1, 28S ribosomal protein S16,Varanus komodoensis,2.41641e-53,440.0
XP_029947824.1, 28S ribosomal protein S16,Salarias fasciatus,2.6920200000000004e-53,441.0
XP_034544841.1, 28S ribosomal protein S16,Notolabrus celidotus,3.4811e-53,440.0
XP_043977640.1, 28S ribosomal protein S16,Gambusia affinis,3.60113e-53,439.0
XP_041837664.1, 28S ribosomal protein S16,Melanotaenia boesemani,3.93499e-53,439.0
XP_031157917.1, 28S ribosomal protein S16,Sander lucioperca,4.49715e-53,438.0
XP_013858303.1, PREDICTED: 28S ribosomal protein S16,Austrofundulus limnaeus,4.62777e-53,439.0
XP_029005490.1, 28S ribosomal protein S16,Betta splendens,5.10711e-53,438.0
XP_030585535.1, 28S ribosomal protein S16,Archocentrus centrarchus,5.69816e-53,438.0
XP_032369605.1, 28S ribosomal protein S16,Etheostoma spectabile,5.7854700000000005e-53,438.0
XP_034725011.1, 28S ribosomal protein S16,Etheostoma cragini,5.7854700000000005e-53,438.0
XP_027024631.1, 28S ribosomal protein S16,Tachysurus fulvidraco,6.96947e-53,437.0
XP_034389693.1, 28S ribosomal protein S16,Cyclopterus lumpus,7.69145e-53,437.0
XP_036957102.1, 28S ribosomal protein S16,Acanthopagrus latus,9.225540000000001e-53,437.0
XP_025941361.1, 28S ribosomal protein S16,Apteryx rowi,9.86752e-53,444.0
XP_029991341.1, 28S ribosomal protein S16,Sphaeramia orbicularis,1.2117499999999999e-52,436.0
XP_037637728.1, 28S ribosomal protein S16,Sebastes umbrosus,1.2862999999999999e-52,442.0
XP_033822464.1, 28S ribosomal protein S16,Periophthalmus magnuspinnatus,1.5761399999999998e-52,434.0
XP_015814535.1, PREDICTED: 28S ribosomal protein S16,Nothobranchius furzeri,1.63217e-52,435.0
XP_033994455.1, 28S ribosomal protein S16,Trematomus bernacchii,1.67015e-52,435.0
XP_042353444.1, 28S ribosomal protein S16,Plectropomus leopardus,1.8818799999999998e-52,435.0
XP_038629253.1, 28S ribosomal protein S16,Scyliorhinus canicula,1.94473e-52,435.0
XP_005943696.1, 28S ribosomal protein S16,Haplochromis burtoni,2.27198e-52,434.0
XP_040182516.1, 28S ribosomal protein S16,Rana temporaria,2.59629e-52,434.0
XP_040060583.1, 28S ribosomal protein S16,Gasterosteus aculeatus aculeatus,2.8251399999999997e-52,433.0
XP_023266030.1, 28S ribosomal protein S16,Seriola lalandi dorsalis,3.1450199999999998e-52,433.0
XP_042687289.1, 28S ribosomal protein S16,Centrocercus urophasianus,3.1867899999999997e-52,433.0
XP_005724694.1, PREDICTED: 28S ribosomal protein S16,Pundamilia nyererei,3.40704e-52,433.0
XP_022604003.1, 28S ribosomal protein S16,Seriola dumerili,3.50896e-52,433.0
XP_023144316.1, 28S ribosomal protein S16,Amphiprion ocellaris,4.36804e-52,432.0
XP_006783300.1, 28S ribosomal protein S16,Neolamprologus brichardi,4.72137e-52,432.0
XP_015674338.2, 28S ribosomal protein S16,Protobothrops mucrosquamatus,5.24375e-52,432.0
XP_027859899.1, 28S ribosomal protein S16,Xiphophorus couchianus,5.52884e-52,431.0
XP_024125914.1, 28S ribosomal protein S16,Oryzias melastigma,6.28362e-52,431.0
XP_005816089.1, 28S ribosomal protein S16,Xiphophorus maculatus,6.95847e-52,431.0
XP_026161586.1, 28S ribosomal protein S16,Mastacembelus armatus,7.5693e-52,431.0
XP_007549774.1, PREDICTED: 28S ribosomal protein S16,Poecilia formosa,7.88997e-52,431.0
XP_040890997.1, 28S ribosomal protein S16,Toxotes jaculatrix,8.26229e-52,430.0
XP_040014537.1, 28S ribosomal protein S16,Xiphias gladius,8.68692e-52,431.0
XP_032406455.1, 28S ribosomal protein S16,Xiphophorus hellerii,9.0929e-52,429.0
XP_044067405.1, 28S ribosomal protein S16,Siniperca chuatsi,9.92968e-52,430.0
XP_047440045.1, 28S ribosomal protein S16,Mugil cephalus,9.92968e-52,430.0
XP_041638990.1, 28S ribosomal protein S16,Cheilinus undulatus,1.0261299999999999e-51,430.0
XP_019952054.1, PREDICTED: 28S ribosomal protein S16,Paralichthys olivaceus,1.0537499999999999e-51,429.0
XP_020789558.1, 28S ribosomal protein S16,Boleophthalmus pectinirostris,1.0808799999999999e-51,429.0
XP_026023456.1, 28S ribosomal protein S16,Astatotilapia calliptera,1.1337199999999999e-51,429.0
XP_046882157.1, 28S ribosomal protein S16,Hypomesus transpacificus,1.3262e-51,429.0
XP_028302814.1, 28S ribosomal protein S16,Gouania willdenowi,1.3277699999999998e-51,429.0
XP_018408153.1, PREDICTED: 28S ribosomal protein S16,Nanorana parkeri,1.3872199999999998e-51,429.0
XP_014915102.1, PREDICTED: 28S ribosomal protein S16,Poecilia latipinna,1.4251299999999997e-51,429.0
XP_030231364.1, 28S ribosomal protein S16,Gadus morhua,1.48894e-51,429.0
XP_008406802.1, PREDICTED: 28S ribosomal protein S16,Poecilia reticulata,1.6094399999999998e-51,428.0
XP_031705242.1, 28S ribosomal protein S16,Anarrhichthys ocellatus,1.6509199999999998e-51,428.0
XP_033924048.1, 28S ribosomal protein S16,Melopsittacus undulatus,1.9910899999999997e-51,428.0
XP_037346499.1, 28S ribosomal protein S16,Pungitius pungitius,2.0058399999999997e-51,428.0
XP_043879813.1, 28S ribosomal protein S16,Solea senegalensis,2.1212399999999997e-51,428.0
XP_051493540.1, 28S ribosomal protein S16,Apus apus,2.24598e-51,427.0
XP_026202617.1, 28S ribosomal protein S16,Anabas testudineus,2.3325599999999997e-51,428.0
XP_046167344.1, 28S ribosomal protein S16,Oncorhynchus gorbuscha,2.67608e-51,427.0
XP_022069752.1, 28S ribosomal protein S16,Acanthochromis polyacanthus,2.7488899999999996e-51,427.0
XP_010879977.1, 28S ribosomal protein S16,Esox lucius,3.18854e-51,426.0
XP_045931043.1, 28S ribosomal protein S16,Micropterus dolomieu,3.3070899999999997e-51,426.0
XP_010790084.1, PREDICTED: 28S ribosomal protein S16,Notothenia coriiceps,3.58366e-51,426.0
XP_041813063.1, 28S ribosomal protein S16,Chelmon rostratus,4.4991199999999993e-51,426.0
XP_017264091.1, 28S ribosomal protein S16,Kryptolebias marmoratus,5.53948e-51,425.0
XP_029908510.1, 28S ribosomal protein S16,Myripristis murdjan,6.248439999999999e-51,425.0
XP_029286558.1, 28S ribosomal protein S16,Cottoperca gobio,7.883089999999999e-51,424.0
XP_038553416.1, 28S ribosomal protein S16,Micropterus salmoides,8.11803e-51,423.0
XP_028262286.1, 28S ribosomal protein S16,Parambassis ranga,8.2156e-51,424.0
