query_id,protein_name,organism,e-value,score
XP_036863624.1, 28S ribosomal protein S2,Manis javanica,1.30459e-155,1146.0
XP_022356966.1, 28S ribosomal protein S2,Enhydra lutris kenyoni,2.45008e-155,1143.0
XP_010952759.1, PREDICTED: 28S ribosomal protein S2,Camelus bactrianus,2.81661e-155,1144.0
XP_020772574.1, 28S ribosomal protein S2,Odocoileus virginianus texanus,3.81588e-155,1142.0
XP_044120467.1, 28S ribosomal protein S2,Neogale vison,5.39141e-155,1141.0
XP_036757349.1, 28S ribosomal protein S2,Manis pentadactyla,6.11183e-155,1142.0
XP_045879805.1, 28S ribosomal protein S2,Meles meles,6.86058e-155,1140.0
XP_019495394.1, PREDICTED: 28S ribosomal protein S2,Hipposideros armiger,7.04705e-155,1141.0
XP_045324044.1, 28S ribosomal protein S2,Leopardus geoffroyi,8.11384e-155,1153.0
XP_041583076.1, 28S ribosomal protein S2,Vulpes lagopus,8.49882e-155,1140.0
XP_007194832.1, 28S ribosomal protein S2,Balaenoptera acutorostrata scammoni,1.12574e-154,1136.0
XP_004640605.1, 28S ribosomal protein S2,Octodon degus,1.5394e-154,1137.0
XP_034520646.1, 28S ribosomal protein S2,Ailuropoda melanoleuca,1.7132e-154,1138.0
XP_027471805.1, 28S ribosomal protein S2,Zalophus californianus,1.82958e-154,1138.0
XP_023485063.1, 28S ribosomal protein S2,Equus caballus,1.88069e-154,1137.0
XP_013849409.1, 28S ribosomal protein S2,Sus scrofa,2.4565900000000003e-154,1136.0
XP_008576745.1, PREDICTED: 28S ribosomal protein S2,Galeopterus variegatus,2.83756e-154,1133.0
XP_036892566.1, 28S ribosomal protein S2,Sturnira hondurensis,2.9069400000000003e-154,1137.0
XP_004483253.1, 28S ribosomal protein S2,Dasypus novemcinctus,3.44373e-154,1140.0
XP_023083369.1, 28S ribosomal protein S2,Piliocolobus tephrosceles,3.77292e-154,1132.0
XP_005085472.1, 28S ribosomal protein S2,Mesocricetus auratus,5.0368100000000006e-154,1135.0
XP_019612363.1, PREDICTED: 28S ribosomal protein S2,Rhinolophus sinicus,5.2328e-154,1136.0
XP_027949243.1, 28S ribosomal protein S2,Eumetopias jubatus,7.038060000000002e-154,1134.0
XP_010600308.1, 28S ribosomal protein S2,Loxodonta africana,7.338160000000001e-154,1146.0
XP_029776904.1, 28S ribosomal protein S2,Suricata suricatta,8.03355e-154,1134.0
XP_035294062.1, 28S ribosomal protein S2,Cricetulus griseus,9.825e-154,1133.0
XP_034871369.1, 28S ribosomal protein S2,Mirounga leonina,9.992470000000001e-154,1133.0
XP_021543692.1, 28S ribosomal protein S2,Neomonachus schauinslandi,1.0008e-153,1134.0
XP_008519603.1, PREDICTED: 28S ribosomal protein S2,Equus przewalskii,1.32049e-153,1133.0
XP_023485061.1, 28S ribosomal protein S2,Equus caballus,1.384e-153,1134.0
XP_021543699.1, 28S ribosomal protein S2,Neomonachus schauinslandi,1.53175e-153,1132.0
XP_014437559.1, 28S ribosomal protein S2,Tupaia chinensis,1.5782400000000004e-153,1131.0
XP_045052913.1, 28S ribosomal protein S2,Desmodus rotundus,1.64353e-153,1137.0
XP_027278849.1, 28S ribosomal protein S2,Cricetulus griseus,2.41213e-153,1130.0
XP_042769692.1, 28S ribosomal protein S2,Panthera leo,3.2518e-153,1132.0
XP_006163416.2, 28S ribosomal protein S2,Tupaia chinensis,3.70856e-153,1129.0
XP_047554802.1, 28S ribosomal protein S2,Lutra lutra,4.0806600000000003e-153,1129.0
XP_044998152.1, 28S ribosomal protein S2,Jaculus jaculus,4.66765e-153,1128.0
XP_015989425.2, 28S ribosomal protein S2,Rousettus aegyptiacus,7.808310000000007e-153,1129.0
XP_026907498.1, 28S ribosomal protein S2,Acinonyx jubatus,8.26146e-153,1128.0
XP_032722122.1, 28S ribosomal protein S2,Lontra canadensis,8.88106e-153,1126.0
XP_021012055.1, 28S ribosomal protein S2,Mus caroli,1.08165e-152,1126.0
XP_005408536.1, PREDICTED: 28S ribosomal protein S2,Chinchilla lanigera,1.30833e-152,1125.0
XP_047380945.1, 28S ribosomal protein S2,Neosciurus carolinensis,1.31618e-152,1125.0
XP_021049692.1, 28S ribosomal protein S2,Mus pahari,1.39153e-152,1125.0
XP_044938854.1, 28S ribosomal protein S2,Mustela putorius furo,1.43214e-152,1140.0
XP_019612364.1, PREDICTED: 28S ribosomal protein S2,Rhinolophus sinicus,1.4517000000000001e-152,1126.0
XP_032164095.1, 28S ribosomal protein S2,Mustela erminea,2.21466e-152,1131.0
XP_026370110.1, 28S ribosomal protein S2,Ursus arctos,2.64197e-152,1124.0
XP_047624838.1, 28S ribosomal protein S2,Phacochoerus africanus,3.04694e-152,1122.0
NP_536700.3, 28S ribosomal protein S2,Mus musculus,4.64225e-152,1122.0
XP_044782483.2, 28S ribosomal protein S2,Bubalus bubalis,4.96809e-152,1121.0
XP_038192737.1, 28S ribosomal protein S2,Arvicola amphibius,7.17333e-152,1120.0
XP_040322500.1, 28S ribosomal protein S2,Puma yagouaroundi,8.19442e-152,1123.0
XP_025715309.1, 28S ribosomal protein S2,Callorhinus ursinus,8.34377e-152,1120.0
XP_043772237.1, 28S ribosomal protein S2,Cervus elaphus,1.34603e-151,1118.0
XP_041531053.1, 28S ribosomal protein S2,Microtus oregoni,1.74184e-151,1118.0
XP_027471804.1, 28S ribosomal protein S2,Zalophus californianus,2.29197e-151,1117.0
XP_036272827.1, 28S ribosomal protein S2,Pipistrellus kuhlii,3.94516e-151,1117.0
XP_045702171.1, 28S ribosomal protein S2,Phyllostomus hastatus,4.18655e-151,1127.0
XP_021562540.1, 28S ribosomal protein S2,Carlito syrichta,6.743270000000002e-151,1111.0
XP_043326085.1, 28S ribosomal protein S2,Cervus canadensis,6.95914e-151,1114.0
XP_012884828.1, PREDICTED: 28S ribosomal protein S2,Dipodomys ordii,8.08455e-151,1111.0
XP_032334803.1, 28S ribosomal protein S2,Camelus ferus,1.0413e-150,1113.0
XP_021494931.1, 28S ribosomal protein S2,Meriones unguiculatus,1.08479e-150,1113.0
XP_027949242.1, 28S ribosomal protein S2,Eumetopias jubatus,1.1465e-150,1113.0
XP_041583075.1, 28S ribosomal protein S2,Vulpes lagopus,1.20462e-150,1122.0
XP_026370109.1, 28S ribosomal protein S2,Ursus arctos,1.32996e-150,1113.0
XP_012784762.1, 28S ribosomal protein S2,Ochotona princeps,1.70056e-150,1110.0
XP_045702170.1, 28S ribosomal protein S2,Phyllostomus hastatus,2.25989e-150,1129.0
XP_016819313.2, 28S ribosomal protein S2,Cricetulus griseus,2.60108e-150,1111.0
XP_027278848.1, 28S ribosomal protein S2,Cricetulus griseus,5.12862e-150,1109.0
XP_034349285.1, 28S ribosomal protein S2,Arvicanthis niloticus,8.318069999999999e-150,1107.0
XP_003470965.2, 28S ribosomal protein S2,Cavia porcellus,8.8519e-150,1106.0
XP_006497688.1, 28S ribosomal protein S2,Mus musculus,1.98265e-149,1109.0
XP_004849068.1, 28S ribosomal protein S2,Heterocephalus glaber,2.67574e-149,1103.0
XP_040860567.1, 28S ribosomal protein S2,Ochotona curzoniae,3.06496e-149,1102.0
XP_048970346.1, 28S ribosomal protein S2,Canis lupus dingo,3.1057e-149,1104.0
XP_025715308.1, 28S ribosomal protein S2,Callorhinus ursinus,3.16555e-149,1103.0
XP_036040793.1, 28S ribosomal protein S2,Onychomys torridus,3.54059e-149,1103.0
XP_045669651.1, 28S ribosomal protein S2,Ursus americanus,4.21237e-149,1107.0
NP_001102046.2, 28S ribosomal protein S2,Rattus norvegicus,5.79557e-149,1101.0
XP_006739685.1, 28S ribosomal protein S2,Leptonychotes weddellii,5.84488e-149,1102.0
XP_031305406.1, 28S ribosomal protein S2,Camelus dromedarius,8.3886e-149,1117.0
XP_040488111.1, 28S ribosomal protein S2,Ursus maritimus,8.55083e-149,1100.0
XP_031225374.1, 28S ribosomal protein S2,Mastomys coucha,1.07012e-148,1100.0
XP_032758859.1, 28S ribosomal protein S2,Rattus rattus,1.18096e-148,1099.0
XP_006109217.1, 28S ribosomal protein S2,Myotis lucifugus,1.46979e-148,1095.0
XP_005346254.1, 28S ribosomal protein S2,Microtus ochrogaster,2.47976e-148,1097.0
XP_034349694.1, 28S ribosomal protein S2,Arvicanthis niloticus,3.08694e-148,1097.0
XP_006776650.2, PREDICTED: 28S ribosomal protein S2,Myotis davidii,5.45971e-148,1092.0
XP_016066590.1, PREDICTED: 28S ribosomal protein S2,Miniopterus natalensis,5.54705e-148,1092.0
XP_042537120.1, 28S ribosomal protein S2,Dipodomys spectabilis,5.9927e-148,1091.0
XP_006993162.1, 28S ribosomal protein S2,Peromyscus maniculatus bairdii,8.95687e-148,1094.0
XP_027412678.1, 28S ribosomal protein S2,Bos indicus x Bos taurus,2.33466e-147,1091.0
XP_019826734.1, PREDICTED: 28S ribosomal protein S2,Bos indicus,2.46605e-147,1091.0
XP_045669650.1, 28S ribosomal protein S2,Ursus americanus,3.01931e-147,1096.0
NP_001092347.1, 28S ribosomal protein S2,Bos taurus,3.6979e-147,1090.0
XP_028739190.1, 28S ribosomal protein S2,Peromyscus leucopus,4.94253e-147,1089.0
XP_032977953.1, 28S ribosomal protein S2,Rhinolophus ferrumequinum,7.4341e-147,1104.0
XP_048287816.1, 28S ribosomal protein S2,Myodes glareolus,1.19659e-146,1086.0
XP_016042870.1, PREDICTED: 28S ribosomal protein S2,Erinaceus europaeus,1.83178e-146,1081.0
XP_014385201.1, PREDICTED: 28S ribosomal protein S2,Myotis brandtii,1.83178e-146,1081.0
XP_032490991.1, 28S ribosomal protein S2,Phocoena sinus,2.20506e-146,1081.0
NP_001159503.2, 28S ribosomal protein S2,Mus musculus,5.26759e-146,1080.0
XP_028612915.1, 28S ribosomal protein S2,Grammomys surdaster,7.22831e-146,1081.0
XP_038475274.1, 28S ribosomal protein S2,Canis lupus familiaris,3.62861e-145,1085.0
XP_038531072.1, 28S ribosomal protein S2,Canis lupus familiaris,4.08664e-145,1082.0
XP_039729034.1, 28S ribosomal protein S2,Pteropus giganteus,4.27904e-145,1074.0
XP_013219038.1, 28S ribosomal protein S2,Ictidomys tridecemlineatus,6.88886e-145,1077.0
XP_043841338.1, 28S ribosomal protein S2,Dromiciops gliroides,1.4044e-144,1071.0
XP_015361309.2, 28S ribosomal protein S2,Marmota marmota marmota,2.76699e-144,1075.0
XP_036605286.1, 28S ribosomal protein S2,Trichosurus vulpecula,4.07125e-144,1070.0
XP_027982916.1, 28S ribosomal protein S2,Eptesicus fuscus,5.29717e-144,1067.0
XP_044635509.1, 28S ribosomal protein S2,Equus asinus,1.0251e-143,1078.0
XP_048201786.1, 28S ribosomal protein S2,Perognathus longimembris pacificus,1.14064e-143,1066.0
XP_011368344.1, 28S ribosomal protein S2,Pteropus vampyrus,1.3333699999999998e-143,1065.0
XP_027471807.1, 28S ribosomal protein S2,Zalophus californianus,1.90182e-143,1061.0
XP_027725334.1, 28S ribosomal protein S2,Vombatus ursinus,2.08784e-143,1065.0
XP_017911675.1, PREDICTED: 28S ribosomal protein S2,Capra hircus,4.11606e-143,1063.0
XP_006863879.1, PREDICTED: 28S ribosomal protein S2,Chrysochloris asiatica,1.1407400000000001e-142,1072.0
XP_015449644.2, 28S ribosomal protein S2,Pteropus alecto,2.74572e-142,1060.0
XP_037351382.1, 28S ribosomal protein S2,Talpa occidentalis,6.24439e-142,1056.0
XP_045739443.1, 28S ribosomal protein S2,Mirounga angustirostris,8.57776e-142,1050.0
XP_006902446.1, PREDICTED: 28S ribosomal protein S2,Elephantulus edwardii,2.0638600000000008e-141,1051.0
XP_045429860.1, 28S ribosomal protein S2,Pipistrellus kuhlii,4.11215e-141,1047.0
XP_016283999.1, PREDICTED: 28S ribosomal protein S2,Monodelphis domestica,1.6282700000000001e-140,1046.0
XP_020837570.1, 28S ribosomal protein S2,Phascolarctos cinereus,2.6761e-140,1045.0
XP_025837830.1, 28S ribosomal protein S2,Vulpes vulpes,3.75247e-140,1045.0
XP_031531999.1, 28S ribosomal protein S2,Vicugna pacos,2.50859e-139,1042.0
XP_040091503.1, 28S ribosomal protein S2,Oryx dammah,1.71185e-138,1030.0
XP_033615085.1, 28S ribosomal protein S2,Fukomys damarensis,1.75514e-138,1041.0
XP_044519876.1, 28S ribosomal protein S2,Gracilinanus agilis,3.79436e-138,1030.0
XP_006233894.1, 28S ribosomal protein S2,Rattus norvegicus,1.83905e-137,1027.0
XP_005887144.1, PREDICTED: 28S ribosomal protein S2,Bos mutus,7.44328e-137,1018.0
XP_012409450.1, 28S ribosomal protein S2,Sarcophilus harrisii,1.36451e-136,1021.0
XP_017911676.1, PREDICTED: 28S ribosomal protein S2,Capra hircus,2.1823699999999998e-136,1016.0
XP_042101223.1, 28S ribosomal protein S2,Ovis aries,6.00092e-136,1035.0
XP_032623590.1, 28S ribosomal protein S2,Chelonoidis abingdonii,8.68027e-136,1013.0
XP_021117448.1, 28S ribosomal protein S2,Heterocephalus glaber,2.07731e-135,1008.0
XP_004613486.1, PREDICTED: 28S ribosomal protein S2,Sorex araneus,1.10336e-134,1003.0
XP_034607918.1, 28S ribosomal protein S2,Trachemys scripta elegans,1.47843e-134,1005.0
XP_006120820.1, 28S ribosomal protein S2,Pelodiscus sinensis,1.6314899999999998e-134,1005.0
XP_039361893.1, 28S ribosomal protein S2,Mauremys reevesii,4.46607e-134,1002.0
XP_030391554.1, 28S ribosomal protein S2,Gopherus evgoodei,4.87478e-134,1002.0
XP_044848496.1, 28S ribosomal protein S2,Mauremys mutica,2.46308e-133,997.0
XP_024062419.2, 28S ribosomal protein S2,Terrapene carolina triunguis,3.20303e-133,996.0
XP_010834293.1, PREDICTED: 28S ribosomal protein S2,Bison bison bison,5.02271e-133,997.0
XP_048679195.1, 28S ribosomal protein S2,Caretta caretta,5.07229e-133,995.0
XP_028918476.1, 28S ribosomal protein S2,Ornithorhynchus anatinus,5.2479799999999995e-133,995.0
XP_037735845.1, 28S ribosomal protein S2,Chelonia mydas,1.0331599999999999e-132,993.0
XP_008167731.3, 28S ribosomal protein S2,Chrysemys picta bellii,3.02334e-132,989.0
XP_038230525.1, 28S ribosomal protein S2,Dermochelys coriacea,2.00567e-131,984.0
XP_016284000.1, PREDICTED: 28S ribosomal protein S2,Monodelphis domestica,2.9843800000000004e-129,968.0
XP_011840438.1, PREDICTED: 28S ribosomal protein S2,Mandrillus leucophaeus,5.83432e-129,960.0
XP_019396462.1, PREDICTED: 28S ribosomal protein S2,Crocodylus porosus,1.96896e-127,958.0
XP_015734756.1, 28S ribosomal protein S2,Coturnix japonica,2.98791e-127,956.0
XP_006028694.1, 28S ribosomal protein S2,Alligator sinensis,1.77547e-126,952.0
XP_006257958.2, PREDICTED: 28S ribosomal protein S2,Alligator mississippiensis,2.5755e-126,951.0
XP_010569403.1, PREDICTED: 28S ribosomal protein S2,Haliaeetus leucocephalus,8.543799999999999e-126,945.0
XP_038601077.1, 28S ribosomal protein S2,Tachyglossus aculeatus,8.59918e-126,947.0
XP_009640580.2, 28S ribosomal protein S2,Egretta garzetta,1.67911e-125,946.0
XP_009567920.1, PREDICTED: 28S ribosomal protein S2,Cuculus canorus,1.97494e-125,943.0
XP_025917949.1, 28S ribosomal protein S2,Apteryx rowi,2.6602e-125,942.0
XP_038601076.1, 28S ribosomal protein S2,Tachyglossus aculeatus,3.61227e-125,943.0
XP_048822152.1, 28S ribosomal protein S2,Lagopus muta,4.37967e-125,942.0
XP_027665189.1, 28S ribosomal protein S2,Falco cherrug,4.38601e-125,940.0
XP_037255933.1, 28S ribosomal protein S2,Falco rusticolus,4.64844e-125,940.0
XP_014798254.1, PREDICTED: 28S ribosomal protein S2,Calidris pugnax,5.006659999999994e-125,940.0
XP_029468880.1, 28S ribosomal protein S2,Rhinatrema bivittatum,5.682229999999994e-125,942.0
XP_009664110.1, PREDICTED: 28S ribosomal protein S2,Struthio camelus australis,6.222289999999993e-125,944.0
XP_040462002.1, 28S ribosomal protein S2,Falco naumanni,6.45489e-125,939.0
XP_042687001.1, 28S ribosomal protein S2,Centrocercus urophasianus,6.53615e-125,941.0
XP_031457695.1, 28S ribosomal protein S2,Phasianus colchicus,6.754239999999994e-125,941.0
XP_042735062.1, 28S ribosomal protein S2,Lagopus leucura,7.01054e-125,941.0
XP_009890629.1, PREDICTED: 28S ribosomal protein S2,Charadrius vociferus,7.117589999999992e-125,942.0
XP_009278909.1, PREDICTED: 28S ribosomal protein S2,Aptenodytes forsteri,7.35641e-125,936.0
XP_031457696.1, 28S ribosomal protein S2,Phasianus colchicus,7.5184e-125,940.0
XP_029468879.1, 28S ribosomal protein S2,Rhinatrema bivittatum,1.04378e-124,940.0
XP_021269215.1, 28S ribosomal protein S2,Numida meleagris,1.23285e-124,939.0
XP_025950223.1, 28S ribosomal protein S2,Dromaius novaehollandiae,1.48283e-124,937.0
XP_009320424.1, PREDICTED: 28S ribosomal protein S2,Pygoscelis adeliae,1.56973e-124,934.0
XP_013797239.1, PREDICTED: 28S ribosomal protein S2,Apteryx mantelli mantelli,1.7658999999999998e-124,944.0
XP_005231385.2, 28S ribosomal protein S2,Falco peregrinus,2.24589e-124,934.0
XP_029855883.1, 28S ribosomal protein S2,Aquila chrysaetos chrysaetos,2.3333e-124,936.0
XP_021399263.1, 28S ribosomal protein S2,Lonchura striata domestica,1.16377e-123,932.0
XP_014798253.1, PREDICTED: 28S ribosomal protein S2,Calidris pugnax,1.21217e-123,931.0
XP_030817277.1, 28S ribosomal protein S2,Camarhynchus parvulus,1.3766799999999999e-123,931.0
XP_032056148.1, 28S ribosomal protein S2,Aythya fuligula,1.4546299999999998e-123,931.0
XP_030817278.1, 28S ribosomal protein S2,Camarhynchus parvulus,1.58349e-123,930.0
XP_038012426.1, 28S ribosomal protein S2,Motacilla alba alba,1.62223e-123,930.0
XP_038012427.1, 28S ribosomal protein S2,Motacilla alba alba,1.6909399999999994e-123,930.0
XP_030142263.3, 28S ribosomal protein S2,Taeniopygia guttata,1.7178899999999994e-123,931.0
XP_025905342.1, 28S ribosomal protein S2,Nothoprocta perdicaria,2.09497e-123,929.0
XP_010163465.1, 28S ribosomal protein S2,Antrostomus carolinensis,2.77303e-123,926.0
XP_010156936.1, PREDICTED: 28S ribosomal protein S2,Eurypyga helias,3.85109e-123,925.0
XP_010304899.1, PREDICTED: 28S ribosomal protein S2,Balearica regulorum gibbericeps,4.11253e-123,925.0
XP_041262349.1, 28S ribosomal protein S2,Onychostruthus taczanowskii,4.15705e-123,928.0
XP_019366332.1, PREDICTED: 28S ribosomal protein S2,Gavialis gangeticus,4.5664699999999995e-123,929.0
XP_041262350.1, 28S ribosomal protein S2,Onychostruthus taczanowskii,5.21904e-123,927.0
XP_009700927.1, PREDICTED: 28S ribosomal protein S2,Cariama cristata,5.90198e-123,924.0
XP_033923503.1, 28S ribosomal protein S2,Melopsittacus undulatus,9.70628e-123,928.0
XP_009944793.1, PREDICTED: 28S ribosomal protein S2,Leptosomus discolor,1.05431e-122,922.0
XP_030362517.1, 28S ribosomal protein S2,Strigops habroptila,1.20687e-122,925.0
XP_009091837.3, 28S ribosomal protein S2,Serinus canaria,1.28606e-122,925.0
XP_014735615.1, PREDICTED: 28S ribosomal protein S2,Sturnus vulgaris,2.6243600000000003e-122,923.0
XP_009477062.1, PREDICTED: 28S ribosomal protein S2,Pelecanus crispus,2.66062e-122,920.0
XP_009475372.1, PREDICTED: 28S ribosomal protein S2,Nipponia nippon,2.68641e-122,920.0
XP_034048741.1, 28S ribosomal protein S2,Thalassophryne amazonica,3.89018e-122,923.0
XP_041339931.1, 28S ribosomal protein S2,Pyrgilauda ruficollis,3.91652e-122,921.0
XP_028918477.1, 28S ribosomal protein S2,Ornithorhynchus anatinus,3.95778e-122,923.0
XP_010202175.1, PREDICTED: 28S ribosomal protein S2,Colius striatus,4.05242e-122,918.0
XP_041339932.1, 28S ribosomal protein S2,Pyrgilauda ruficollis,4.0826e-122,921.0
XP_005055865.1, PREDICTED: 28S ribosomal protein S2,Ficedula albicollis,4.88994e-122,919.0
XP_042334214.1, 28S ribosomal protein S2,Sceloporus undulatus,5.177800000000001e-122,922.0
XP_026716519.1, 28S ribosomal protein S2,Athene cunicularia,5.46226e-122,921.0
XP_042642660.1, 28S ribosomal protein S2,Tyto alba,7.90438e-122,919.0
XP_039939266.1, 28S ribosomal protein S2,Hirundo rustica,8.15184e-122,919.0
XP_044309132.1, 28S ribosomal protein S2,Varanus komodoensis,8.21912e-122,921.0
