query_id,protein_name,organism,e-value,score
XP_033713077.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Tursiops truncatus,9.60666e-137,1014.0
XP_029783162.1, 28S ribosomal protein S7,Suricata suricatta,1.43421e-136,1009.0
XP_032470889.1, 28S ribosomal protein S7,Phocoena sinus,3.70137e-136,1007.0
XP_004650752.2, 28S ribosomal protein S7,Jaculus jaculus,1.41733e-135,1003.0
XP_014442259.1, 28S ribosomal protein S7,Tupaia chinensis,2.72535e-135,1002.0
XP_012861731.1, 28S ribosomal protein S7,Echinops telfairi,6.25847e-135,998.0
XP_037013961.1, 28S ribosomal protein S7,Artibeus jamaicensis,3.00014e-134,992.0
XP_037013962.1, 28S ribosomal protein S7,Artibeus jamaicensis,3.28377e-134,991.0
XP_003461036.1, 28S ribosomal protein S7,Cavia porcellus,4.19053e-134,993.0
XP_019601060.1, PREDICTED: 28S ribosomal protein S7,Rhinolophus sinicus,1.24677e-133,990.0
XP_036921778.1, 28S ribosomal protein S7,Sturnira hondurensis,2.20622e-133,986.0
XP_027728460.1, 28S ribosomal protein S7,Vombatus ursinus,1.29921e-127,950.0
XP_001377760.1, PREDICTED: 28S ribosomal protein S7,Monodelphis domestica,3.36427e-126,941.0
XP_003768521.2, 28S ribosomal protein S7,Sarcophilus harrisii,5.11108e-125,934.0
XP_043861378.1, 28S ribosomal protein S7,Dromiciops gliroides,3.57899e-124,928.0
XP_045834593.1, 28S ribosomal protein S7,Meles meles,3.89406e-124,925.0
XP_036612154.1, 28S ribosomal protein S7,Trichosurus vulpecula,2.56551e-122,915.0
XP_044528424.1, 28S ribosomal protein S7,Gracilinanus agilis,2.1063e-121,910.0
XP_010595262.1, 28S ribosomal protein S7,Loxodonta africana,2.2071e-121,907.0
XP_016067908.1, PREDICTED: 28S ribosomal protein S7,Miniopterus natalensis,3.94993e-121,908.0
XP_020858105.1, 28S ribosomal protein S7,Phascolarctos cinereus,5.10343e-121,907.0
XP_048643841.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Marmota marmota marmota,5.4913e-120,902.0
XP_001507119.3, 28S ribosomal protein S7,Ornithorhynchus anatinus,9.77074e-120,900.0
XP_038597883.1, 28S ribosomal protein S7,Tachyglossus aculeatus,1.1054e-119,899.0
XP_042558517.1, 28S ribosomal protein S7,Dipodomys spectabilis,1.37153e-116,874.0
XP_015266232.1, PREDICTED: 28S ribosomal protein S7,Gekko japonicus,3.91673e-114,861.0
XP_047401716.1, 28S ribosomal protein S7,Sciurus carolinensis,4.13957e-114,859.0
XP_003217261.1, PREDICTED: 28S ribosomal protein S7,Anolis carolinensis,2.9368e-113,856.0
XP_037769290.1, 28S ribosomal protein S7,Chelonia mydas,5.54199e-113,854.0
XP_024069885.2, 28S ribosomal protein S7,Terrapene carolina triunguis,5.72704e-113,854.0
XP_048673488.1, 28S ribosomal protein S7,Caretta caretta,1.00099e-112,852.0
XP_044837824.1, 28S ribosomal protein S7,Mauremys mutica,2.17784e-112,850.0
XP_039356992.1, 28S ribosomal protein S7,Mauremys reevesii,2.65223e-112,849.0
XP_048348127.1, 28S ribosomal protein S7,Sphaerodactylus townsendi,1.01962e-111,846.0
XP_030361574.1, 28S ribosomal protein S7,Strigops habroptila,1.0982e-111,845.0
XP_050776576.1, 28S ribosomal protein S7,Gopherus flavomarginatus,8.34245e-111,840.0
XP_032648832.1, 28S ribosomal protein S7,Chelonoidis abingdonii,2.18609e-110,837.0
XP_034645810.1, 28S ribosomal protein S7,Trachemys scripta elegans,5.02322e-110,834.0
XP_030390841.1, 28S ribosomal protein S7,Gopherus evgoodei,1.4685e-109,831.0
XP_025946120.1, 28S ribosomal protein S7,Apteryx rowi,1.67173e-109,830.0
XP_005297533.1, 28S ribosomal protein S7,Chrysemys picta bellii,2.10743e-109,830.0
XP_039328170.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Saimiri boliviensis boliviensis,3.58408e-109,832.0
XP_005998296.1, PREDICTED: 28S ribosomal protein S7,Latimeria chalumnae,3.69593e-109,829.0
XP_006136573.1, 28S ribosomal protein S7,Pelodiscus sinensis,3.96588e-109,832.0
XP_047920190.1, 28S ribosomal protein S7,Anser cygnoides,5.88747e-109,827.0
XP_035414539.1, 28S ribosomal protein S7,Cygnus atratus,6.08404e-109,827.0
XP_042308019.1, 28S ribosomal protein S7,Sceloporus undulatus,1.24126e-108,825.0
XP_027327430.1, 28S ribosomal protein S7,Anas platyrhynchos,1.684e-108,824.0
XP_035198634.1, 28S ribosomal protein S7,Oxyura jamaicensis,1.94154e-108,823.0
XP_009862962.1, PREDICTED: 28S ribosomal protein S7,Apaloderma vittatum,2.35802e-108,821.0
XP_032055401.1, 28S ribosomal protein S7,Aythya fuligula,2.81702e-108,822.0
XP_040386910.1, 28S ribosomal protein S7,Cygnus olor,3.04136e-108,822.0
XP_036082446.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Rousettus aegyptiacus,6.80479e-108,823.0
XP_021410180.1, 28S ribosomal protein S7,Lonchura striata domestica,6.4479e-107,813.0
XP_033817418.1, 28S ribosomal protein S7,Geotrypetes seraphini,9.85711e-107,813.0
XP_030064155.1, 28S ribosomal protein S7,Microcaecilia unicolor,1.08775e-106,812.0
NP_001086729.1, 28S ribosomal protein S7,Xenopus laevis,1.16444e-106,812.0
XP_039198853.1, 28S ribosomal protein S7,Crotalus tigris,1.5322e-106,812.0
XP_030143429.3, 28S ribosomal protein S7,Taeniopygia guttata,1.78447e-106,810.0
XP_009092676.2, 28S ribosomal protein S7,Serinus canaria,1.84403e-106,810.0
XP_042697041.1, 28S ribosomal protein S7,Chrysemys picta bellii,1.88075e-106,812.0
XP_025954861.1, 28S ribosomal protein S7,Dromaius novaehollandiae,8.87844e-106,814.0
XP_009664504.1, PREDICTED: 28S ribosomal protein S7,Struthio camelus australis,8.99391e-106,804.0
XP_025902581.1, 28S ribosomal protein S7,Nothoprocta perdicaria,5.25159e-105,801.0
XP_044309505.1, 28S ribosomal protein S7,Varanus komodoensis,7.05908e-105,801.0
XP_026523226.1, 28S ribosomal protein S7,Notechis scutatus,1.05824e-104,799.0
XP_032858254.2, 28S ribosomal protein S7,Tyto alba,1.86913e-104,797.0
XP_032965916.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Rhinolophus ferrumequinum,1.88449e-104,800.0
XP_038227345.1, 28S ribosomal protein S7,Dermochelys coriacea,2.86443e-104,797.0
XP_026557755.1, 28S ribosomal protein S7,Pseudonaja textilis,4.3413e-104,795.0
XP_008940079.1, PREDICTED: 28S ribosomal protein S7,Merops nubicus,4.90047e-104,793.0
XP_034960336.1, 28S ribosomal protein S7,Zootoca vivipara,5.93453e-104,797.0
XP_033896889.2, 28S ribosomal protein S7,Acipenser ruthenus,1.12995e-103,792.0
NP_001354999.1, mitochondrial ribosomal protein S7 S homeolog [Xenopus laevis],Xenopus laevis,1.70487e-103,791.0
XP_037263901.1, 28S ribosomal protein S7,Falco rusticolus,1.80075e-103,791.0
XP_015677316.1, 28S ribosomal protein S7,Protobothrops mucrosquamatus,1.9226e-103,791.0
XP_041076918.1, 28S ribosomal protein S7,Polyodon spathula,2.59588e-103,789.0
XP_048179931.1, 28S ribosomal protein S7,Corvus hawaiiensis,2.7293e-103,790.0
XP_010216774.1, PREDICTED: 28S ribosomal protein S7,Tinamus guttatus,2.96483e-103,790.0
XP_033894041.1, 28S ribosomal protein S7,Acipenser ruthenus,4.11059e-103,788.0
XP_006635260.1, PREDICTED: 28S ribosomal protein S7,Lepisosteus oculatus,4.63645e-103,788.0
XP_034264574.1, 28S ribosomal protein S7,Pantherophis guttatus,5.26081e-103,788.0
XP_032995180.1, 28S ribosomal protein S7,Lacerta agilis,5.26081e-103,788.0
XP_051653883.1, 28S ribosomal protein S7,Manacus candei,6.84313e-103,787.0
XP_041888169.1, 28S ribosomal protein S7,Corvus kubaryi,9.15251e-103,786.0
XP_039418507.1, 28S ribosomal protein S7,Corvus cornix cornix,9.50221e-103,786.0
XP_031985291.1, 28S ribosomal protein S7,Corvus moneduloides,1.11972e-102,785.0
XP_050764393.1, 28S ribosomal protein S7,Gymnogyps californianus,1.27684e-102,785.0
XP_005144295.1, 28S ribosomal protein S7,Melopsittacus undulatus,2.54405e-102,783.0
XP_032562230.1, 28S ribosomal protein S7,Chiroxiphia lanceolata,4.20845e-102,782.0
NP_001107402.1, 28S ribosomal protein S7,Xenopus tropicalis,4.25475e-102,782.0
XP_041077960.1, 28S ribosomal protein S7,Polyodon spathula,4.92891e-102,781.0
XP_042658344.1, 28S ribosomal protein S7,Tyto alba,6.04421e-102,779.0
XP_021270966.1, 28S ribosomal protein S7,Numida meleagris,6.17225e-102,781.0
XP_017667386.1, PREDICTED: 28S ribosomal protein S7,Lepidothrix coronata,7.35318e-102,780.0
XP_029868996.1, 28S ribosomal protein S7,Aquila chrysaetos chrysaetos,7.93851e-102,780.0
XP_035928572.1, LOW QUALITY PROTEIN: 28S ribosomal protein S7,Halichoerus grypus,8.1372e-102,776.0
XP_013915673.1, PREDICTED: 28S ribosomal protein S7,Thamnophis sirtalis,9.34737e-102,780.0
XP_032065341.1, 28S ribosomal protein S7,Thamnophis elegans,9.45019e-102,780.0
XP_041342446.1, 28S ribosomal protein S7,Pyrgilauda ruficollis,9.56142e-102,779.0
XP_038012812.1, 28S ribosomal protein S7,Motacilla alba alba,1.0667e-101,779.0
XP_030818126.1, 28S ribosomal protein S7,Camarhynchus parvulus,1.41772e-101,778.0
XP_049668628.1, 28S ribosomal protein S7,Accipiter gentilis,1.51392e-101,778.0
XP_008638814.2, PREDICTED: 28S ribosomal protein S7,Corvus brachyrhynchos,1.59616e-101,780.0
XP_028572691.1, 28S ribosomal protein S7,Podarcis muralis,2.67177e-101,777.0
XP_014805876.1, PREDICTED: 28S ribosomal protein S7,Calidris pugnax,2.76345e-101,776.0
XP_029815903.1, 28S ribosomal protein S7,Manacus vitellinus,2.82459e-101,776.0
XP_006018322.1, 28S ribosomal protein S7,Alligator sinensis,3.96515e-101,775.0
XP_027751403.1, 28S ribosomal protein S7,Empidonax traillii,5.04425e-101,775.0
XP_027510246.1, 28S ribosomal protein S7,Corapipo altera,5.15585e-101,775.0
XP_010113939.1, PREDICTED: 28S ribosomal protein S7,Chlamydotis macqueenii,7.43537e-101,773.0
XP_027547321.1, 28S ribosomal protein S7,Neopelma chrysocephalum,8.43574e-101,773.0
XP_050175151.1, 28S ribosomal protein S7,Myiozetetes cayanensis,8.71721e-101,773.0
XP_015735765.1, 28S ribosomal protein S7,Coturnix japonica,9.41106e-101,773.0
XP_027605623.1, 28S ribosomal protein S7,Pipra filicauda,1.01601e-100,773.0
XP_036250760.1, 28S ribosomal protein S7,Molothrus ater,1.03849e-100,773.0
XP_009912372.1, PREDICTED: 28S ribosomal protein S7,Haliaeetus albicilla,1.15927e-100,772.0
XP_028674461.1, 28S ribosomal protein S7,Erpetoichthys calabaricus,1.41587e-100,771.0
