query_id,protein_name,organism,e-value,score
XP_036267700.1, 28S ribosomal protein S11,Pipistrellus kuhlii,2.26861e-90,697.0
XP_022366943.1, 28S ribosomal protein S11,Enhydra lutris kenyoni,2.5951999999999997e-90,696.0
XP_029808427.1, 28S ribosomal protein S11,Suricata suricatta,3.5102e-90,694.0
XP_025857052.1, 28S ribosomal protein S11,Vulpes vulpes,3.83163e-90,694.0
XP_030173284.1, 28S ribosomal protein S11,Lynx canadensis,4.32221e-90,694.0
XP_024417508.1, 28S ribosomal protein S11,Desmodus rotundus,4.48723e-90,694.0
XP_025775360.1, 28S ribosomal protein S11,Puma concolor,5.03846e-90,693.0
XP_020030941.1, 28S ribosomal protein S11,Castor canadensis,1.25843e-89,690.0
XP_026923820.1, 28S ribosomal protein S11,Acinonyx jubatus,1.66245e-89,690.0
XP_006771811.1, PREDICTED: 28S ribosomal protein S11,Myotis davidii,1.85097e-89,690.0
XP_047594277.1, 28S ribosomal protein S11,Lutra lutra,2.14589e-89,690.0
XP_003986865.2, 28S ribosomal protein S11,Felis catus,2.28393e-89,689.0
XP_037367295.1, 28S ribosomal protein S11,Talpa occidentalis,2.61463e-89,692.0
XP_007078301.1, 28S ribosomal protein S11,Panthera tigris,2.63339e-89,689.0
XP_036909560.1, 28S ribosomal protein S11,Sturnira hondurensis,2.84597e-89,690.0
XP_025292852.1, 28S ribosomal protein S11,Canis lupus dingo,3.0363099999999998e-89,688.0
XP_049470029.1, 28S ribosomal protein S11,Panthera uncia,3.38773e-89,688.0
XP_017523962.1, 28S ribosomal protein S11,Manis javanica,3.81715e-89,688.0
XP_019315751.1, PREDICTED: 28S ribosomal protein S11,Panthera pardus,4.12592e-89,687.0
XP_038517221.1, 28S ribosomal protein S11,Canis lupus familiaris,6.46435e-89,686.0
XP_030734542.1, 28S ribosomal protein S11,Globicephala melas,6.99476e-89,686.0
XP_004431985.1, PREDICTED: 28S ribosomal protein S11,Ceratotherium simum simum,7.12604e-89,686.0
XP_004325671.2, 28S ribosomal protein S11,Tursiops truncatus,1.0039599999999999e-88,685.0
XP_004284405.1, 28S ribosomal protein S11,Orcinus orca,1.07214e-88,685.0
XP_004852794.1, 28S ribosomal protein S11,Heterocephalus glaber,1.41594e-88,683.0
XP_032692733.1, 28S ribosomal protein S11,Lontra canadensis,1.73584e-88,683.0
XP_022419155.1, 28S ribosomal protein S11,Delphinapterus leucas,6.25066e-88,680.0
XP_039714254.1, 28S ribosomal protein S11,Pteropus giganteus,6.60243e-88,680.0
XP_010619338.1, 28S ribosomal protein S11,Fukomys damarensis,1.66421e-87,676.0
XP_011377981.1, 28S ribosomal protein S11,Pteropus vampyrus,2.9919799999999997e-87,675.0
XP_007446130.1, PREDICTED: 28S ribosomal protein S11,Lipotes vexillifer,3.4189099999999997e-87,675.0
XP_004709953.1, 28S ribosomal protein S11,Echinops telfairi,3.5503999999999995e-87,674.0
XP_024588696.1, 28S ribosomal protein S11,Neophocaena asiaeorientalis asiaeorientalis,3.8912399999999996e-87,675.0
XP_006905316.1, 28S ribosomal protein S11,Pteropus alecto,6.14484e-87,677.0
XP_003475303.1, 28S ribosomal protein S11,Cavia porcellus,1.0362199999999999e-86,671.0
XP_003514320.1, 28S ribosomal protein S11,Cricetulus griseus,2.86617e-86,668.0
XP_021536203.1, 28S ribosomal protein S11,Neomonachus schauinslandi,4.5124199999999996e-86,667.0
XP_032476709.1, 28S ribosomal protein S11,Phocoena sinus,4.76562e-86,672.0
XP_004398371.1, PREDICTED: 28S ribosomal protein S11,Odobenus rosmarus divergens,5.08998e-86,667.0
XP_008851068.1, 28S ribosomal protein S11,Nannospalax galili,6.0172099999999994e-86,668.0
XP_042796986.1, 28S ribosomal protein S11,Panthera leo,6.06165e-86,669.0
XP_028735040.1, 28S ribosomal protein S11,Peromyscus leucopus,1.58191e-85,663.0
XP_027428598.1, 28S ribosomal protein S11,Zalophus californianus,1.79285e-85,663.0
XP_006970101.1, 28S ribosomal protein S11,Peromyscus maniculatus bairdii,1.9692e-85,663.0
XP_006733178.1, 28S ribosomal protein S11,Leptonychotes weddellii,2.02231e-85,663.0
XP_027978005.1, 28S ribosomal protein S11,Eumetopias jubatus,2.30625e-85,663.0
XP_029093331.1, 28S ribosomal protein S11,Monodon monoceros,4.3598e-85,661.0
XP_048225437.1, 28S ribosomal protein S11,Perognathus longimembris pacificus,5.171e-85,660.0
XP_034879991.1, 28S ribosomal protein S11,Mirounga leonina,9.26325e-85,659.0
XP_051062554.1, 28S ribosomal protein S11,Phodopus roborovskii,1.47662e-84,657.0
XP_004623340.1, 28S ribosomal protein S11,Octodon degus,1.86002e-84,656.0
XP_036032848.1, 28S ribosomal protein S11,Onychomys torridus,2.44344e-84,656.0
NP_001102618.1, 28S ribosomal protein S11,Rattus norvegicus,2.72617e-84,655.0
XP_005357797.1, 28S ribosomal protein S11,Microtus ochrogaster,3.07509e-84,655.0
XP_005381635.1, PREDICTED: 28S ribosomal protein S11,Chinchilla lanigera,3.11172e-84,655.0
XP_025749028.1, 28S ribosomal protein S11,Callorhinus ursinus,3.19175e-84,655.0
XP_045755392.1, 28S ribosomal protein S11,Mirounga angustirostris,5.39809e-84,654.0
XP_005077835.1, 28S ribosomal protein S11,Mesocricetus auratus,3.64513e-83,648.0
XP_048290818.1, 28S ribosomal protein S11,Myodes glareolus,5.71986e-83,647.0
XP_041534224.1, 28S ribosomal protein S11,Microtus oregoni,6.38162e-83,646.0
XP_034375965.1, 28S ribosomal protein S11,Arvicanthis niloticus,1.34349e-82,644.0
XP_028610657.1, 28S ribosomal protein S11,Grammomys surdaster,2.08165e-82,643.0
XP_021065123.1, 28S ribosomal protein S11,Mus pahari,3.19025e-82,642.0
XP_021499412.1, 28S ribosomal protein S11,Meriones unguiculatus,4.47925e-82,641.0
XP_031811425.1, 28S ribosomal protein S11,Sarcophilus harrisii,7.36843e-82,640.0
XP_021022554.1, 28S ribosomal protein S11,Mus caroli,1.22626e-81,638.0
XP_050010004.1, 28S ribosomal protein S11,Microtus fortis,1.32391e-81,638.0
XP_004481138.1, 28S ribosomal protein S11,Dasypus novemcinctus,3.70024e-81,636.0
NP_080774.2, 28S ribosomal protein S11,Mus musculus,5.8027e-81,633.0
XP_038170158.1, 28S ribosomal protein S11,Arvicola amphibius,9.39274e-81,632.0
XP_016056145.1, PREDICTED: 28S ribosomal protein S11,Miniopterus natalensis,1.06373e-80,632.0
XP_031242899.1, 28S ribosomal protein S11,Mastomys coucha,1.16914e-80,631.0
XP_006867184.1, PREDICTED: 28S ribosomal protein S11,Chrysochloris asiatica,2.0195e-80,630.0
XP_008249950.1, PREDICTED: 28S ribosomal protein S11,Oryctolagus cuniculus,7.26822e-78,613.0
XP_007527980.2, PREDICTED: 28S ribosomal protein S11,Erinaceus europaeus,1.43891e-77,610.0
XP_045002390.1, 28S ribosomal protein S11,Jaculus jaculus,1.79284e-77,611.0
XP_040824980.1, 28S ribosomal protein S11,Ochotona curzoniae,3.2712100000000004e-76,601.0
XP_017737551.1, PREDICTED: 28S ribosomal protein S11,Rhinopithecus bieti,9.648189999999999e-76,596.0
XP_004593257.1, 28S ribosomal protein S11,Ochotona princeps,1.09694e-74,591.0
XP_008117607.1, PREDICTED: 28S ribosomal protein S11,Anolis carolinensis,4.96676e-74,587.0
XP_035275869.1, 28S ribosomal protein S11,Anguilla anguilla,2.25545e-73,584.0
XP_015267415.1, PREDICTED: 28S ribosomal protein S11,Gekko japonicus,9.33412e-73,579.0
XP_036592985.1, 28S ribosomal protein S11,Trichosurus vulpecula,2.24073e-72,577.0
XP_042554454.1, 28S ribosomal protein S11,Dipodomys spectabilis,3.4041199999999998e-71,568.0
XP_027707876.1, 28S ribosomal protein S11,Vombatus ursinus,3.84557e-71,569.0
XP_044518409.1, 28S ribosomal protein S11,Gracilinanus agilis,4.28984e-71,569.0
XP_020820375.1, 28S ribosomal protein S11,Phascolarctos cinereus,2.6050400000000003e-70,564.0
XP_042326946.1, 28S ribosomal protein S11,Sceloporus undulatus,3.34994e-70,562.0
XP_049904809.1, 28S ribosomal protein S11,Epinephelus moara,4.2137100000000003e-70,563.0
XP_035969324.1, 28S ribosomal protein S11,Halichoerus grypus,5.63057e-70,558.0
XP_033478616.1, 28S ribosomal protein S11,Epinephelus lanceolatus,1.27091e-69,559.0
XP_049453293.1, 28S ribosomal protein S11,Epinephelus fuscoguttatus,1.68863e-69,559.0
XP_048087452.1, 28S ribosomal protein S11,Alosa alosa,1.92529e-69,558.0
XP_041930229.1, 28S ribosomal protein S11,Alosa sapidissima,1.94645e-69,558.0
XP_041082548.1, 28S ribosomal protein S11,Polyodon spathula,2.3715000000000003e-69,557.0
XP_046897840.1, 28S ribosomal protein S11,Hypomesus transpacificus,2.8246800000000003e-69,556.0
XP_008523635.1, PREDICTED: 28S ribosomal protein S11,Equus przewalskii,3.37865e-69,551.0
XP_034763063.1, 28S ribosomal protein S11,Acipenser ruthenus,4.23329e-69,555.0
XP_031165428.1, 28S ribosomal protein S11,Sander lucioperca,4.982570000000001e-69,556.0
XP_037602369.1, 28S ribosomal protein S11,Sebastes umbrosus,5.31929e-69,555.0
XP_026786075.2, 28S ribosomal protein S11,Pangasianodon hypophthalmus,5.43335e-69,556.0
XP_030270330.1, 28S ribosomal protein S11,Sparus aurata,7.145020000000001e-69,555.0
XP_031704396.1, 28S ribosomal protein S11,Anarrhichthys ocellatus,8.228000000000001e-69,555.0
XP_039650613.1, 28S ribosomal protein S11,Perca fluviatilis,1.80934e-68,552.0
XP_040055527.1, 28S ribosomal protein S11,Gasterosteus aculeatus aculeatus,2.0137000000000003e-68,552.0
XP_045887930.1, 28S ribosomal protein S11,Micropterus dolomieu,3.12481e-68,550.0
XP_017555016.1, 28S ribosomal protein S11,Pygocentrus nattereri,3.25775e-68,551.0
XP_034987730.1, 28S ribosomal protein S11,Zootoca vivipara,3.2691100000000002e-68,549.0
XP_036399928.1, 28S ribosomal protein S11,Megalops cyprinoides,4.24532e-68,549.0
XP_042339995.1, 28S ribosomal protein S11,Plectropomus leopardus,4.63102e-68,549.0
XP_041640986.1, 28S ribosomal protein S11,Cheilinus undulatus,4.89543e-68,549.0
XP_038556727.1, 28S ribosomal protein S11,Micropterus salmoides,5.71227e-68,546.0
XP_028436354.1, 28S ribosomal protein S11,Perca flavescens,6.8631900000000005e-68,548.0
XP_018110042.2, 28S ribosomal protein S11,Xenopus laevis,6.86815e-68,548.0
XP_040000972.1, 28S ribosomal protein S11,Xiphias gladius,6.9386000000000006e-68,548.0
XP_036442556.1, 28S ribosomal protein S11,Colossoma macropomum,7.4733e-68,548.0
XP_034004787.1, 28S ribosomal protein S11,Trematomus bernacchii,9.31978e-68,547.0
NP_001135722.1, 28S ribosomal protein S11,Xenopus tropicalis,9.53291e-68,547.0
XP_032089406.1, 28S ribosomal protein S11,Thamnophis elegans,1.10008e-67,546.0
XP_042275951.1, 28S ribosomal protein S11,Thunnus maccoyii,1.4783600000000001e-67,545.0
XP_047219014.1, 28S ribosomal protein S11,Girardinichthys multiradiatus,1.5254900000000002e-67,545.0
XP_036950833.1, 28S ribosomal protein S11,Acanthopagrus latus,1.6998600000000002e-67,545.0
XP_019935371.1, PREDICTED: 28S ribosomal protein S11,Paralichthys olivaceus,1.70035e-67,545.0
XP_015829732.1, PREDICTED: 28S ribosomal protein S11,Nothobranchius furzeri,1.95988e-67,545.0
XP_040894404.1, 28S ribosomal protein S11,Toxotes jaculatrix,2.6052999999999998e-67,544.0
XP_029000585.1, 28S ribosomal protein S11,Betta splendens,2.71935e-67,544.0
XP_028812694.1, 28S ribosomal protein S11,Denticeps clupeoides,2.79154e-67,545.0
XP_004617584.1, PREDICTED: 28S ribosomal protein S11,Sorex araneus,3.10647e-67,538.0
XP_046262250.1, 28S ribosomal protein S11,Scatophagus argus,3.38354e-67,543.0
XP_038148815.1, 28S ribosomal protein S11,Cyprinodon tularosa,3.53786e-67,543.0
XP_037342044.1, 28S ribosomal protein S11,Pungitius pungitius,3.56561e-67,544.0
XP_034535464.1, 28S ribosomal protein S11,Notolabrus celidotus,3.61279e-67,543.0
XP_034280571.1, 28S ribosomal protein S11,Pantherophis guttatus,4.0366900000000004e-67,542.0
XP_026565158.1, 28S ribosomal protein S11,Pseudonaja textilis,4.40838e-67,542.0
XP_017334520.1, 28S ribosomal protein S11,Ictalurus punctatus,4.95244e-67,543.0
XP_023153127.2, 28S ribosomal protein S11,Amphiprion ocellaris,5.07399e-67,542.0
XP_006629070.1, PREDICTED: 28S ribosomal protein S11,Lepisosteus oculatus,5.53751e-67,542.0
XP_022066155.1, 28S ribosomal protein S11,Acanthochromis polyacanthus,6.89012e-67,541.0
XP_006011233.1, PREDICTED: 28S ribosomal protein S11,Latimeria chalumnae,7.26997e-67,541.0
XP_034728111.1, 28S ribosomal protein S11,Etheostoma cragini,1.2430299999999998e-66,539.0
XP_015224539.1, PREDICTED: 28S ribosomal protein S11,Cyprinodon variegatus,1.3714799999999998e-66,539.0
XP_039628948.1, 28S ribosomal protein S11,Polypterus senegalus,1.44981e-66,539.0
XP_028679350.1, 28S ribosomal protein S11,Erpetoichthys calabaricus,1.44981e-66,539.0
XP_046713696.1, 28S ribosomal protein S11,Silurus meridionalis,1.8362599999999998e-66,539.0
XP_023285435.1, 28S ribosomal protein S11,Seriola lalandi dorsalis,2.6102399999999997e-66,538.0
XP_031602485.1, 28S ribosomal protein S11,Oreochromis aureus,3.7462e-66,536.0
XP_042615461.1, 28S ribosomal protein S11,Cyprinus carpio,4.31269e-66,536.0
XP_032379599.1, 28S ribosomal protein S11,Etheostoma spectabile,4.38795e-66,537.0
XP_022600491.1, 28S ribosomal protein S11,Seriola dumerili,4.50722e-66,536.0
XP_033965648.1, 28S ribosomal protein S11,Pseudochaenichthys georgianus,4.65738e-66,536.0
XP_043101233.1, 28S ribosomal protein S11,Puntigrus tetrazona,4.758249999999999e-66,536.0
XP_003969460.1, 28S ribosomal protein S11,Takifugu rubripes,4.81821e-66,536.0
XP_047436064.1, 28S ribosomal protein S11,Mugil cephalus,4.86931e-66,536.0
XP_007479442.1, PREDICTED: 28S ribosomal protein S11,Monodelphis domestica,5.54922e-66,535.0
XP_030045566.1, 28S ribosomal protein S11,Microcaecilia unicolor,6.345949999999999e-66,534.0
XP_033023416.1, 28S ribosomal protein S11,Lacerta agilis,6.99774e-66,534.0
XP_007549135.1, PREDICTED: 28S ribosomal protein S11,Poecilia formosa,7.96737e-66,534.0
XP_014863254.1, PREDICTED: 28S ribosomal protein S11,Poecilia mexicana,8.14338e-66,534.0
XP_029284556.1, 28S ribosomal protein S11,Cottoperca gobio,8.87278e-66,534.0
XP_012674855.1, 28S ribosomal protein S11,Clupea harengus,8.87278e-66,534.0
XP_007427211.1, 28S ribosomal protein S11,Python bivittatus,1.0952899999999999e-65,533.0
XP_043846266.1, 28S ribosomal protein S11,Dromiciops gliroides,1.24162e-65,528.0
XP_008403052.1, PREDICTED: 28S ribosomal protein S11,Poecilia reticulata,1.24697e-65,533.0
XP_017281355.1, 28S ribosomal protein S11,Kryptolebias marmoratus,1.27295e-65,533.0
XP_019113918.1, 28S ribosomal protein S11,Larimichthys crocea,1.48732e-65,532.0
XP_028922442.1, 28S ribosomal protein S11,Ornithorhynchus anatinus,1.9129099999999997e-65,531.0
XP_048828980.1, 28S ribosomal protein S11,Brienomyrus brachyistius,1.9287899999999997e-65,532.0
XP_003437616.1, 28S ribosomal protein S11,Oreochromis niloticus,2.08207e-65,531.0
XP_016401307.1, PREDICTED: 28S ribosomal protein S11,Sinocyclocheilus rhinocerous,2.2690599999999998e-65,532.0
NP_001038262.1, 28S ribosomal protein S11,Danio rerio,2.3703899999999996e-65,531.0
XP_029948333.1, 28S ribosomal protein S11,Salarias fasciatus,2.993000000000001e-65,530.0
XP_028561782.1, 28S ribosomal protein S11,Podarcis muralis,3.1295399999999997e-65,537.0
XP_028297807.1, 28S ribosomal protein S11,Gouania willdenowi,3.22448e-65,530.0
XP_027870454.1, 28S ribosomal protein S11,Xiphophorus couchianus,3.48223e-65,530.0
XP_016307752.1, PREDICTED: 28S ribosomal protein S11,Sinocyclocheilus anshuiensis,3.66917e-65,530.0
XP_004539818.1, 28S ribosomal protein S11,Maylandia zebra,3.7148499999999998e-65,530.0
XP_026122494.1, 28S ribosomal protein S11,Carassius auratus,3.95866e-65,530.0
XP_026030617.1, 28S ribosomal protein S11,Astatotilapia calliptera,4.32871e-65,529.0
XP_008285069.1, PREDICTED: 28S ribosomal protein S11,Stegastes partitus,4.5777799999999995e-65,529.0
XP_005913113.1, 28S ribosomal protein S11,Haplochromis burtoni,5.099409999999999e-65,529.0
XP_004693034.1, PREDICTED: 28S ribosomal protein S11,Condylura cristata,5.1450699999999995e-65,525.0
XP_036837628.1, 28S ribosomal protein S11,Oncorhynchus mykiss,6.27257e-65,528.0
XP_024151646.1, 28S ribosomal protein S11,Oryzias melastigma,6.48773e-65,528.0
XP_038602806.1, 28S ribosomal protein S11,Tachyglossus aculeatus,6.866519999999999e-65,528.0
XP_006779789.1, 28S ribosomal protein S11,Neolamprologus brichardi,7.233159999999999e-65,528.0
XP_005802551.1, 28S ribosomal protein S11,Xiphophorus maculatus,9.007789999999999e-65,527.0
XP_020482337.1, 28S ribosomal protein S11,Labrus bergylta,9.33438e-65,526.0
XP_032416436.1, 28S ribosomal protein S11,Xiphophorus hellerii,9.83042e-65,527.0
XP_044046166.1, 28S ribosomal protein S11,Siniperca chuatsi,1.00277e-64,527.0
XP_050971728.1, 28S ribosomal protein S11,Labeo rohita,1.0356099999999999e-64,527.0
XP_016140409.1, PREDICTED: 28S ribosomal protein S11,Sinocyclocheilus grahami,1.07112e-64,523.0
XP_034072455.1, 28S ribosomal protein S11,Gymnodraco acuticeps,1.1432e-64,527.0
XP_004067507.1, 28S ribosomal protein S11,Oryzias latipes,1.23592e-64,526.0
XP_012729474.2, 28S ribosomal protein S11,Fundulus heteroclitus,1.4245000000000001e-64,526.0
XP_029354450.1, 28S ribosomal protein S11,Echeneis naucrates,1.57588e-64,525.0
XP_048039685.1, 28S ribosomal protein S11,Megalobrama amblycephala,1.6047199999999997e-64,526.0
XP_014032196.1, 28S ribosomal protein S11,Salmo salar,1.91115e-64,525.0
XP_034427786.1, 28S ribosomal protein S11,Hippoglossus hippoglossus,2.3531699999999997e-64,525.0
XP_042173694.1, 28S ribosomal protein S11,Oncorhynchus tshawytscha,2.5112e-64,524.0
XP_031668613.1, 28S ribosomal protein S11,Oncorhynchus kisutch,2.59484e-64,524.0
XP_005727615.1, PREDICTED: 28S ribosomal protein S11,Pundamilia nyererei,3.1603e-64,524.0
XP_038668847.1, 28S ribosomal protein S11,Scyliorhinus canicula,3.37249e-64,524.0
XP_029601085.1, 28S ribosomal protein S11,Salmo trutta,4.8358799999999994e-64,523.0
XP_035007151.1, 28S ribosomal protein S11,Hippoglossus stenolepis,4.8889799999999994e-64,523.0
XP_043533236.1, 28S ribosomal protein S11,Chiloscyllium plagiosum,6.55784e-64,522.0
XP_018423949.1, PREDICTED: 28S ribosomal protein S11,Nanorana parkeri,8.03946e-64,520.0
XP_030622389.1, 28S ribosomal protein S11,Chanos chanos,1.06346e-63,520.0
XP_038841028.1, 28S ribosomal protein S11,Salvelinus namaycush,1.1861900000000001e-63,520.0
XP_012867334.1, PREDICTED: 28S ribosomal protein S11,Dipodomys ordii,1.3991900000000002e-63,516.0
XP_018552948.1, 28S ribosomal protein S11,Lates calcarifer,1.57196e-63,519.0
XP_049639901.1, 28S ribosomal protein S11,Suncus etruscus,1.61455e-63,522.0
XP_039515922.1, 28S ribosomal protein S11,Pimephales promelas,1.65911e-63,519.0
XP_043954569.1, 28S ribosomal protein S11,Gambusia affinis,1.77688e-63,519.0
XP_046191799.1, 28S ribosomal protein S11,Oncorhynchus gorbuscha,2.20666e-63,518.0
XP_015678328.1, 28S ribosomal protein S11,Protobothrops mucrosquamatus,2.41903e-63,517.0
XP_029430159.1, 28S ribosomal protein S11,Rhinatrema bivittatum,3.06588e-63,517.0
XP_039214851.1, 28S ribosomal protein S11,Crotalus tigris,3.2628200000000003e-63,517.0
XP_034416272.1, 28S ribosomal protein S11,Cyclopterus lumpus,4.4683300000000004e-63,517.0
XP_042199037.1, 28S ribosomal protein S11,Callorhinchus milii,4.71936e-63,515.0
XP_007246213.1, 28S ribosomal protein S11,Astyanax mexicanus,6.1277e-63,516.0
