query_id,protein_name,organism,e-value,score
XP_039106022.1, 28S ribosomal protein S28,Hyaena hyaena,1.2168e-97,742.0
XP_006057109.3, 28S ribosomal protein S28,Bubalus bubalis,1.40746e-97,741.0
XP_026945587.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,1.45228e-97,741.0
XP_036686075.1, 28S ribosomal protein S28,Balaenoptera musculus,1.7117900000000001e-97,741.0
XP_029078408.1, 28S ribosomal protein S28,Monodon monoceros,3.06007e-97,739.0
XP_046324185.1, 28S ribosomal protein S28,Marmota monax,3.11918e-97,738.0
XP_015341387.1, 28S ribosomal protein S28,Marmota marmota marmota,3.11918e-97,738.0
XP_005361851.1, 28S ribosomal protein S28,Microtus ochrogaster,3.92547e-97,738.0
XP_007185154.1, 28S ribosomal protein S28,Balaenoptera acutorostrata scammoni,5.06628e-97,738.0
XP_012966355.1, 28S ribosomal protein S28,Mesocricetus auratus,5.57462e-97,737.0
XP_020746827.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,5.77841e-97,737.0
XP_023982786.1, 28S ribosomal protein S28,Physeter catodon,1.11532e-96,735.0
XP_036033594.1, 28S ribosomal protein S28,Onychomys torridus,1.3845200000000001e-96,735.0
XP_019781835.1, 28S ribosomal protein S28,Tursiops truncatus,1.46689e-96,735.0
XP_027805187.1, 28S ribosomal protein S28,Marmota flaviventris,5.7591200000000004e-96,730.0
XP_027254579.1, 28S ribosomal protein S28,Cricetulus griseus,5.818980000000001e-96,731.0
XP_006169003.1, 28S ribosomal protein S28,Tupaia chinensis,6.34903e-96,734.0
XP_028746239.1, 28S ribosomal protein S28,Peromyscus leucopus,1.09879e-95,729.0
XP_016006968.1, 28S ribosomal protein S28,Rousettus aegyptiacus,1.28661e-95,729.0
XP_038203334.1, 28S ribosomal protein S28,Arvicola amphibius,1.32383e-95,728.0
XP_041486168.1, 28S ribosomal protein S28,Microtus oregoni,1.32383e-95,728.0
XP_004842072.1, 28S ribosomal protein S28,Heterocephalus glaber,1.3912000000000001e-95,728.0
XP_007520228.1, PREDICTED: 28S ribosomal protein S28,Erinaceus europaeus,3.11043e-95,725.0
XP_044238662.1, 28S ribosomal protein S28,Ursus arctos,3.64045e-95,727.0
XP_016071581.1, PREDICTED: 28S ribosomal protein S28,Miniopterus natalensis,4.19607e-95,725.0
XP_012578288.1, PREDICTED: 28S ribosomal protein S28,Condylura cristata,4.34251e-95,725.0
XP_021014431.1, 28S ribosomal protein S28,Mus caroli,4.56747e-95,725.0
XP_044919114.1, 28S ribosomal protein S28,Mustela putorius furo,1.0694e-94,724.0
XP_032172792.1, 28S ribosomal protein S28,Mustela erminea,1.4217900000000002e-94,723.0
XP_020944187.1, 28S ribosomal protein S28,Sus scrofa,1.48206e-94,725.0
XP_004479153.1, 28S ribosomal protein S28,Dasypus novemcinctus,1.87782e-94,721.0
NP_079710.3, 28S ribosomal protein S28,Mus musculus,2.44276e-94,720.0
XP_041624458.1, 28S ribosomal protein S28,Vulpes lagopus,6.57609e-94,717.0
XP_006977949.1, 28S ribosomal protein S28,Peromyscus maniculatus bairdii,6.69488e-94,717.0
XP_025333858.1, 28S ribosomal protein S28,Canis lupus dingo,6.94651e-94,716.0
XP_033295741.1, 28S ribosomal protein S28,Orcinus orca,2.23107e-93,716.0
XP_030695025.1, 28S ribosomal protein S28,Globicephala melas,2.99879e-93,715.0
XP_032754530.1, 28S ribosomal protein S28,Rattus rattus,3.28409e-93,713.0
XP_032982444.1, 28S ribosomal protein S28,Rhinolophus ferrumequinum,3.28852e-93,713.0
XP_026945586.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,9.78741e-93,712.0
XP_006880610.1, PREDICTED: 28S ribosomal protein S28,Elephantulus edwardii,8.163329999999999e-92,704.0
XP_019781833.1, 28S ribosomal protein S28,Tursiops truncatus,1.1631099999999999e-91,705.0
XP_034372021.1, 28S ribosomal protein S28,Arvicanthis niloticus,3.06191e-91,700.0
XP_021051722.1, 28S ribosomal protein S28,Mus pahari,3.16423e-91,699.0
XP_039106021.1, 28S ribosomal protein S28,Hyaena hyaena,5.134049999999996e-91,701.0
XP_015424232.1, PREDICTED: 28S ribosomal protein S28,Myotis davidii,1.14169e-90,696.0
XP_044998756.1, 28S ribosomal protein S28,Jaculus jaculus,3.84731e-90,691.0
XP_012867957.1, PREDICTED: 28S ribosomal protein S28,Dipodomys ordii,5.77779e-90,691.0
XP_014404861.1, PREDICTED: 28S ribosomal protein S28,Myotis brandtii,5.84144e-90,691.0
XP_031802092.1, 28S ribosomal protein S28,Sarcophilus harrisii,6.8097799999999995e-90,691.0
XP_012783268.1, 28S ribosomal protein S28,Ochotona princeps,7.0807e-90,690.0
XP_010634537.1, 28S ribosomal protein S28,Fukomys damarensis,7.63432e-90,691.0
XP_028621263.1, 28S ribosomal protein S28,Grammomys surdaster,9.2436e-90,690.0
XP_036194663.1, 28S ribosomal protein S28,Myotis myotis,4.02185e-89,686.0
XP_008981070.2, 28S ribosomal protein S28,Callithrix jacchus,4.42074e-89,683.0
XP_020831867.1, 28S ribosomal protein S28,Phascolarctos cinereus,4.42319e-89,685.0
XP_036293200.1, 28S ribosomal protein S28,Pipistrellus kuhlii,4.74014e-89,685.0
XP_031232189.1, 28S ribosomal protein S28,Mastomys coucha,8.22106e-89,683.0
XP_008824284.1, 28S ribosomal protein S28,Nannospalax galili,1.1869999999999999e-88,683.0
XP_042536598.1, 28S ribosomal protein S28,Dipodomys spectabilis,1.25525e-88,682.0
XP_006086346.1, 28S ribosomal protein S28,Myotis lucifugus,1.27052e-88,683.0
XP_008137488.1, 28S ribosomal protein S28,Eptesicus fuscus,1.8238099999999998e-88,681.0
XP_048215111.1, 28S ribosomal protein S28,Perognathus longimembris pacificus,2.00827e-88,681.0
XP_012595450.1, 28S ribosomal protein S28,Microcebus murinus,3.1332399999999997e-88,678.0
XP_013373635.1, PREDICTED: 28S ribosomal protein S28,Chinchilla lanigera,4.49283e-88,679.0
XP_019781832.1, 28S ribosomal protein S28,Tursiops truncatus,1.89686e-87,680.0
XP_027732938.1, 28S ribosomal protein S28,Vombatus ursinus,3.03548e-87,673.0
XP_021488040.1, 28S ribosomal protein S28,Meriones unguiculatus,2.27103e-86,667.0
XP_036853956.1, 28S ribosomal protein S28,Manis javanica,3.5307e-86,666.0
XP_008981071.2, 28S ribosomal protein S28,Callithrix jacchus,4.28666e-86,663.0
XP_001377467.1, PREDICTED: 28S ribosomal protein S28,Monodelphis domestica,6.97702e-86,664.0
XP_036614047.1, 28S ribosomal protein S28,Trichosurus vulpecula,4.53134e-85,659.0
XP_045705370.1, 28S ribosomal protein S28,Phyllostomus hastatus,3.53352e-84,651.0
XP_037593359.1, 28S ribosomal protein S28,Cebus imitator,1.36576e-83,647.0
XP_011887267.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,3.53719e-80,628.0
XP_023607685.1, 28S ribosomal protein S28,Myotis lucifugus,2.4549899999999998e-79,626.0
XP_009453817.1, 28S ribosomal protein S28,Pan troglodytes,4.88458e-78,611.0
XP_011887273.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,5.41782e-78,610.0
XP_011887265.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,6.292519999999999e-78,614.0
XP_011887269.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,6.88825e-78,612.0
XP_032615799.1, 28S ribosomal protein S28,Hylobates moloch,1.19907e-77,608.0
XP_030651266.1, 28S ribosomal protein S28,Nomascus leucogenys,1.2805100000000001e-77,608.0
XP_011887268.1, PREDICTED: 28S ribosomal protein S28,Cercocebus atys,1.3530900000000001e-76,604.0
XP_030651267.1, 28S ribosomal protein S28,Nomascus leucogenys,6.5095e-76,596.0
XP_020746828.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,9.29321e-75,588.0
XP_032106544.1, 28S ribosomal protein S28,Sapajus apella,2.73769e-73,578.0
XP_024106729.1, 28S ribosomal protein S28,Pongo abelii,1.41103e-72,573.0
XP_025868676.1, 28S ribosomal protein S28,Vulpes vulpes,4.11336e-72,568.0
XP_032106535.1, 28S ribosomal protein S28,Sapajus apella,5.44239000000001e-72,570.0
XP_035132665.1, 28S ribosomal protein S28,Callithrix jacchus,7.14654e-72,573.0
XP_044906108.1, 28S ribosomal protein S28,Felis catus,1.8508900000000002e-70,560.0
XP_023490984.1, 28S ribosomal protein S28,Equus caballus,2.0045500000000001e-69,551.0
XP_023504190.1, 28S ribosomal protein S28,Equus caballus,5.16522e-69,552.0
XP_023504192.1, 28S ribosomal protein S28,Equus caballus,5.6314e-69,551.0
XP_008518145.1, PREDICTED: 28S ribosomal protein S28,Equus przewalskii,6.351830000000001e-69,550.0
XP_045310767.1, 28S ribosomal protein S28,Leopardus geoffroyi,1.94175e-68,549.0
XP_034867307.1, 28S ribosomal protein S28,Mirounga leonina,2.52282e-68,547.0
XP_040343467.1, 28S ribosomal protein S28,Puma yagouaroundi,9.69492e-68,544.0
XP_031297293.1, 28S ribosomal protein S28,Camelus dromedarius,2.8005900000000002e-67,540.0
XP_035966827.1, 28S ribosomal protein S28,Halichoerus grypus,8.945190000000002e-67,531.0
XP_031548164.1, 28S ribosomal protein S28,Vicugna pacos,1.72146e-66,536.0
XP_036401311.1, 28S ribosomal protein S28,Megalops cyprinoides,4.1514999999999996e-66,535.0
XP_032277814.1, 28S ribosomal protein S28,Phoca vitulina,7.02859e-65,524.0
XP_030627871.1, 28S ribosomal protein S28,Chanos chanos,7.784009999999999e-65,526.0
XP_043921720.1, 28S ribosomal protein S28,Protopterus annectens,8.217719999999999e-65,526.0
XP_008583698.1, PREDICTED: 28S ribosomal protein S28,Galeopterus variegatus,1.53787e-63,514.0
XP_025726545.1, 28S ribosomal protein S28,Callorhinus ursinus,3.2376900000000003e-63,512.0
XP_047580400.1, 28S ribosomal protein S28,Lutra lutra,4.90254e-63,511.0
XP_035634677.1, 28S ribosomal protein S28,Oncorhynchus keta,8.81942e-63,513.0
XP_046165772.1, 28S ribosomal protein S28,Oncorhynchus gorbuscha,9.624860000000001e-63,513.0
XP_028676083.1, 28S ribosomal protein S28,Erpetoichthys calabaricus,1.04312e-62,512.0
XP_044101342.1, 28S ribosomal protein S28,Neogale vison,1.56303e-62,508.0
XP_045705372.1, 28S ribosomal protein S28,Phyllostomus hastatus,2.36537e-62,507.0
XP_026092137.1, 28S ribosomal protein S28,Carassius auratus,2.44996e-62,509.0
XP_027964506.1, 28S ribosomal protein S28,Eumetopias jubatus,2.76326e-62,506.0
XP_027431835.1, 28S ribosomal protein S28,Zalophus californianus,3.23283e-62,507.0
XP_044238663.1, 28S ribosomal protein S28,Ursus arctos,3.62452e-62,506.0
XP_024299750.1, 28S ribosomal protein S28,Oncorhynchus tshawytscha,5.0638400000000005e-62,508.0
XP_035634684.1, 28S ribosomal protein S28,Oncorhynchus keta,5.52623e-62,508.0
XP_029538215.1, 28S ribosomal protein S28,Oncorhynchus nerka,5.71032e-62,508.0
XP_029632379.1, 28S ribosomal protein S28,Salmo trutta,6.95097e-62,507.0
XP_038827474.1, 28S ribosomal protein S28,Salvelinus namaycush,7.5856700000000005e-62,507.0
XP_031683783.1, 28S ribosomal protein S28,Oncorhynchus kisutch,7.83835e-62,507.0
XP_046165769.1, 28S ribosomal protein S28,Oncorhynchus gorbuscha,8.27832e-62,507.0
XP_039594020.1, 28S ribosomal protein S28,Polypterus senegalus,1.02345e-61,505.0
XP_035262117.1, 28S ribosomal protein S28,Anguilla anguilla,1.07516e-61,506.0
XP_036805697.1, 28S ribosomal protein S28,Oncorhynchus mykiss,1.0997e-61,506.0
XP_036293202.1, 28S ribosomal protein S28,Pipistrellus kuhlii,1.2491e-61,502.0
XP_047639651.1, 28S ribosomal protein S28,Phacochoerus africanus,1.32899e-61,503.0
XP_024064773.1, 28S ribosomal protein S28,Terrapene carolina triunguis,1.84346e-61,502.0
XP_045070949.1, 28S ribosomal protein S28,Coregonus clupeaformis,2.071980000000001e-61,504.0
XP_032982445.1, 28S ribosomal protein S28,Rhinolophus ferrumequinum,2.54475e-61,502.0
XP_044238664.1, 28S ribosomal protein S28,Ursus arctos horribilis,2.65488e-61,500.0
XP_021424002.1, 28S ribosomal protein S28,Oncorhynchus mykiss,2.90686e-61,503.0
XP_013987043.1, 28S ribosomal protein S28,Salmo salar,4.1681600000000004e-61,502.0
XP_048959916.1, 28S ribosomal protein S28,Canis lupus dingo,5.25824e-61,501.0
XP_045862054.1, 28S ribosomal protein S28,Meles meles,6.92275e-61,498.0
XP_045862050.1, 28S ribosomal protein S28,Meles meles,7.23217e-61,498.0
XP_023683853.1, 28S ribosomal protein S28,Paramormyrops kingsleyae,7.64419e-61,501.0
XP_042157418.1, 28S ribosomal protein S28,Oncorhynchus tshawytscha,8.11443e-61,500.0
XP_048038838.1, 28S ribosomal protein S28,Megalobrama amblycephala,9.21614e-61,499.0
XP_035295885.1, 28S ribosomal protein S28,Cricetulus griseus,1.06618e-60,495.0
XP_042567927.1, 28S ribosomal protein S28,Cyprinus carpio,1.42669e-60,497.0
XP_048959910.1, 28S ribosomal protein S28,Canis lupus dingo,1.55274e-60,501.0
XP_012999602.1, 28S ribosomal protein S28,Cavia porcellus,1.5788e-60,492.0
XP_027295820.1, 28S ribosomal protein S28,Cricetulus griseus,2.15801e-60,489.0
XP_033295742.1, 28S ribosomal protein S28,Orcinus orca,2.80891e-60,494.0
XP_030409188.1, 28S ribosomal protein S28,Gopherus evgoodei,2.96259e-60,494.0
XP_009890261.1, PREDICTED: 28S ribosomal protein S28,Charadrius vociferus,2.98156e-60,490.0
XP_041740327.2, 28S ribosomal protein S28,Coregonus clupeaformis,3.78394e-60,496.0
XP_010897403.1, 28S ribosomal protein S28,Esox lucius,4.0302200000000003e-60,494.0
XP_030695027.1, 28S ribosomal protein S28,Globicephala melas,4.2554400000000003e-60,493.0
XP_034524122.1, 28S ribosomal protein S28,Ailuropoda melanoleuca,4.3494999999999997e-60,492.0
XP_035745993.1, 28S ribosomal protein S28,Egretta garzetta,4.40609e-60,488.0
XP_030045542.1, 28S ribosomal protein S28,Microcaecilia unicolor,4.58767e-60,498.0
XP_026945588.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,5.61501e-60,493.0
XP_033875146.2, 28S ribosomal protein S28,Acipenser ruthenus,5.68674e-60,494.0
XP_032875137.1, 28S ribosomal protein S28,Amblyraja radiata,7.62456e-60,492.0
XP_006830865.1, PREDICTED: 28S ribosomal protein S28,Chrysochloris asiatica,8.31323e-60,488.0
XP_036421063.1, 28S ribosomal protein S28,Colossoma macropomum,9.33056e-60,493.0
XP_009470126.1, PREDICTED: 28S ribosomal protein S28,Nipponia nippon,9.90422e-60,486.0
XP_048959914.1, 28S ribosomal protein S28,Canis lupus dingo,1.08385e-59,493.0
XP_014462290.1, PREDICTED: 28S ribosomal protein S28,Alligator mississippiensis,1.10881e-59,491.0
XP_022268087.1, 28S ribosomal protein S28,Canis lupus familiaris,1.27798e-59,493.0
XP_018595692.2, 28S ribosomal protein S28,Scleropages formosus,1.29312e-59,493.0
XP_019781836.1, 28S ribosomal protein S28,Tursiops truncatus,1.40087e-59,489.0
XP_034619062.1, 28S ribosomal protein S28,Trachemys scripta elegans,1.51722e-59,494.0
XP_026945589.1, 28S ribosomal protein S28,Lagenorhynchus obliquidens,1.57985e-59,489.0
XP_033816433.1, 28S ribosomal protein S28,Geotrypetes seraphini,2.01477e-59,489.0
XP_030206710.1, 28S ribosomal protein S28,Gadus morhua,2.25198e-59,491.0
XP_048959913.1, 28S ribosomal protein S28,Canis lupus dingo,2.40179e-59,491.0
XP_010574162.1, PREDICTED: 28S ribosomal protein S28,Haliaeetus leucocephalus,3.06333e-59,482.0
XP_039106023.1, 28S ribosomal protein S28,Hyaena hyaena,3.11762e-59,486.0
XP_017579679.1, 28S ribosomal protein S28,Pygocentrus nattereri,3.31009e-59,490.0
XP_048959912.1, 28S ribosomal protein S28,Canis lupus dingo,3.82243e-59,490.0
XP_048959911.1, 28S ribosomal protein S28,Canis lupus dingo,7.11231e-59,489.0
XP_048959915.1, 28S ribosomal protein S28,Canis lupus dingo,7.14274e-59,487.0
XP_039550825.1, 28S ribosomal protein S28,Pimephales promelas,7.76549e-59,486.0
XP_035402069.1, 28S ribosomal protein S28,Cygnus atratus,7.92075e-59,485.0
XP_032037033.1, 28S ribosomal protein S28,Aythya fuligula,8.0793e-59,485.0
XP_015474713.1, 28S ribosomal protein S28,Parus major,8.39694e-59,484.0
XP_017314456.1, 28S ribosomal protein S28,Ictalurus punctatus,9.75045e-59,486.0
XP_016110611.1, PREDICTED: 28S ribosomal protein S28,Sinocyclocheilus grahami,9.77525e-59,485.0
XP_035173111.1, 28S ribosomal protein S28,Oxyura jamaicensis,9.86172e-59,484.0
XP_006034637.1, 28S ribosomal protein S28,Alligator sinensis,1.12506e-58,484.0
XP_029447394.1, 28S ribosomal protein S28,Rhinatrema bivittatum,1.50946e-58,487.0
XP_005426815.1, 28S ribosomal protein S28,Geospiza fortis,1.53953e-58,480.0
XP_015218034.1, PREDICTED: 28S ribosomal protein S28,Lepisosteus oculatus,1.58317e-58,485.0
XP_026697281.1, 28S ribosomal protein S28,Athene cunicularia,1.6201399999999998e-58,479.0
XP_048862833.1, 28S ribosomal protein S28,Brienomyrus brachyistius,1.86094e-58,485.0
XP_005517467.2, PREDICTED: 28S ribosomal protein S28,Pseudopodoces humilis,1.86454e-58,482.0
XP_046899464.1, 28S ribosomal protein S28,Hypomesus transpacificus,2.2207e-58,484.0
XP_009569256.1, PREDICTED: 28S ribosomal protein S28,Cuculus canorus,2.2682999999999998e-58,478.0
XP_009986916.1, PREDICTED: 28S ribosomal protein S28,Tauraco erythrolophus,2.36694e-58,489.0
XP_027545127.1, 28S ribosomal protein S28,Neopelma chrysocephalum,2.5253099999999997e-58,481.0
XP_030819322.1, 28S ribosomal protein S28,Camarhynchus parvulus,2.5613499999999998e-58,481.0
XP_005479457.1, 28S ribosomal protein S28,Zonotrichia albicollis,2.82606e-58,481.0
XP_014820982.1, PREDICTED: 28S ribosomal protein S28,Calidris pugnax,3.00562e-58,481.0
XP_031984046.1, 28S ribosomal protein S28,Corvus moneduloides,3.05636e-58,480.0
XP_027997856.1, 28S ribosomal protein S28,Eptesicus fuscus,3.351e-58,479.0
XP_020746829.1, 28S ribosomal protein S28,Odocoileus virginianus texanus,4.65676e-58,478.0
XP_042605602.1, 28S ribosomal protein S28,Cyprinus carpio,4.9495499999999995e-58,480.0
XP_016386614.1, PREDICTED: 28S ribosomal protein S28,Sinocyclocheilus rhinocerous,5.4934e-58,480.0
XP_041107934.1, 28S ribosomal protein S28,Polyodon spathula,5.94964e-58,481.0
XP_031408823.1, 28S ribosomal protein S28,Meleagris gallopavo,6.15117e-58,478.0
XP_036262005.1, 28S ribosomal protein S28,Molothrus ater,6.34396e-58,478.0
XP_009333339.1, PREDICTED: 28S ribosomal protein S28,Pygoscelis adeliae,6.99413e-58,474.0
XP_031446755.1, 28S ribosomal protein S28,Phasianus colchicus,7.15636e-58,493.0
XP_029393271.1, 28S ribosomal protein S28,Mus pahari,8.33675e-58,478.0
