query_id,protein_name,organism,e-value,score
XP_012502399.1, PREDICTED: 28S ribosomal protein S24,Propithecus coquereli,5.36456e-106,792.0
XP_008158836.1, 28S ribosomal protein S24,Eptesicus fuscus,8.05064e-106,791.0
XP_047551533.1, 28S ribosomal protein S24,Lutra lutra,9.18347e-106,791.0
XP_012596988.1, 28S ribosomal protein S24,Microcebus murinus,1.16904e-105,790.0
XP_003797602.1, 28S ribosomal protein S24,Otolemur garnettii,1.27629e-105,790.0
XP_025289187.1, 28S ribosomal protein S24,Canis lupus dingo,1.53797e-105,789.0
XP_027993532.1, 28S ribosomal protein S24,Eptesicus fuscus,2.51976e-105,788.0
XP_044776126.1, 28S ribosomal protein S24,Neomonachus schauinslandi,4.50697e-105,786.0
XP_004414083.1, PREDICTED: 28S ribosomal protein S24,Odobenus rosmarus divergens,9.09535e-105,784.0
XP_032286525.1, 28S ribosomal protein S24,Phoca vitulina,1.20976e-104,783.0
XP_019482132.1, PREDICTED: 28S ribosomal protein S24,Hipposideros armiger,2.72441e-104,781.0
XP_039098920.1, 28S ribosomal protein S24,Hyaena hyaena,1.09739e-103,777.0
XP_036292150.1, 28S ribosomal protein S24,Pipistrellus kuhlii,3.28697e-103,774.0
XP_045876059.1, 28S ribosomal protein S24,Meles meles,3.32323e-103,774.0
XP_045045856.1, 28S ribosomal protein S24,Desmodus rotundus,4.04822e-103,781.0
XP_004283050.1, 28S ribosomal protein S24,Orcinus orca,8.44357e-103,771.0
XP_034365095.1, 28S ribosomal protein S24,Arvicanthis niloticus,8.5367e-103,771.0
XP_006751079.1, 28S ribosomal protein S24,Leptonychotes weddellii,8.82232e-103,771.0
XP_024602758.1, 28S ribosomal protein S24,Neophocaena asiaeorientalis asiaeorientalis,9.1175e-103,771.0
XP_015345742.1, 28S ribosomal protein S24,Marmota marmota marmota,1.29518e-102,770.0
XP_040820523.1, 28S ribosomal protein S24,Ochotona curzoniae,1.83991e-102,770.0
XP_023970865.1, 28S ribosomal protein S24,Physeter catodon,2.03079e-102,769.0
XP_020018624.1, 28S ribosomal protein S24,Castor canadensis,2.07584e-102,769.0
XP_044101707.1, 28S ribosomal protein S24,Neogale vison,2.564e-102,768.0
XP_047417214.1, 28S ribosomal protein S24,Neosciurus carolinensis,2.64244e-102,768.0
NP_001040066.1, 28S ribosomal protein S24,Bos taurus,2.85335e-102,768.0
XP_031300880.1, 28S ribosomal protein S24,Camelus dromedarius,2.88482e-102,768.0
XP_006911526.1, 28S ribosomal protein S24,Pteropus alecto,2.91664e-102,768.0
XP_026979882.1, 28S ribosomal protein S24,Lagenorhynchus obliquidens,2.94881e-102,768.0
XP_027430497.1, 28S ribosomal protein S24,Zalophus californianus,4.9926e-102,766.0
XP_014920040.1, 28S ribosomal protein S24,Acinonyx jubatus,4.9926e-102,766.0
XP_021488331.1, 28S ribosomal protein S24,Meriones unguiculatus,5.82137e-102,766.0
XP_005905954.1, PREDICTED: 28S ribosomal protein S24,Bos mutus,6.14958e-102,766.0
XP_045715171.1, 28S ribosomal protein S24,Phyllostomus hastatus,1.08788e-101,764.0
XP_019794869.1, 28S ribosomal protein S24,Tursiops truncatus,1.20076e-101,764.0
XP_005319282.2, 28S ribosomal protein S24,Ictidomys tridecemlineatus,1.36729e-101,773.0
XP_036103049.1, 28S ribosomal protein S24,Molossus molossus,1.6687e-101,763.0
XP_036719468.1, 28S ribosomal protein S24,Balaenoptera musculus,1.82176e-101,762.0
XP_048306002.1, 28S ribosomal protein S24,Myodes glareolus,1.84185e-101,762.0
XP_032771893.1, 28S ribosomal protein S24,Rattus rattus,2.26867e-101,762.0
XP_012981204.1, 28S ribosomal protein S24,Mesocricetus auratus,3.57507e-101,763.0
XP_022448869.1, 28S ribosomal protein S24,Delphinapterus leucas,4.47857e-101,760.0
XP_019306422.1, PREDICTED: 28S ribosomal protein S24,Panthera pardus,4.9978e-101,760.0
XP_004582561.2, 28S ribosomal protein S24,Ochotona princeps,7.16628e-101,758.0
XP_003982624.2, 28S ribosomal protein S24,Felis catus,7.83613e-101,758.0
XP_019587244.1, PREDICTED: 28S ribosomal protein S24,Rhinolophus sinicus,1.11313e-100,757.0
XP_003504793.1, 28S ribosomal protein S24,Cricetulus griseus,1.11313e-100,757.0
XP_004839997.1, 28S ribosomal protein S24,Heterocephalus glaber,1.16121e-100,757.0
XP_041609843.1, 28S ribosomal protein S24,Vulpes lagopus,1.35612e-100,757.0
XP_007073552.2, 28S ribosomal protein S24,Panthera tigris,1.74529e-100,756.0
XP_032326872.1, 28S ribosomal protein S24,Camelus ferus,2.05743e-100,756.0
XP_029088724.1, 28S ribosomal protein S24,Monodon monoceros,2.14971e-100,755.0
XP_032944032.1, 28S ribosomal protein S24,Rhinolophus ferrumequinum,2.67706e-100,755.0
XP_029787012.1, 28S ribosomal protein S24,Suricata suricatta,2.76662e-100,755.0
XP_006074844.2, 28S ribosomal protein S24,Bubalus bubalis,2.9323e-100,763.0
XP_020753327.1, 28S ribosomal protein S24,Odocoileus virginianus texanus,3.29739e-100,754.0
XP_012413751.1, 28S ribosomal protein S24,Trichechus manatus latirostris,3.44529e-100,754.0
XP_049497106.1, 28S ribosomal protein S24,Panthera uncia,3.63953e-100,754.0
XP_041524724.1, 28S ribosomal protein S24,Microtus oregoni,3.88712e-100,754.0
XP_045350061.1, 28S ribosomal protein S24,Leopardus geoffroyi,4.45633e-100,754.0
XP_019306421.1, PREDICTED: 28S ribosomal protein S24,Panthera pardus,5.79817e-100,754.0
NP_001071127.1, 28S ribosomal protein S24,Rattus norvegicus,6.22977e-100,752.0
XP_021488330.1, 28S ribosomal protein S24,Meriones unguiculatus,7.53611e-100,754.0
XP_040102310.1, 28S ribosomal protein S24,Oryx dammah,8.28572e-100,752.0
XP_028632954.1, 28S ribosomal protein S24,Grammomys surdaster,8.44305e-100,751.0
XP_010596569.1, 28S ribosomal protein S24,Loxodonta africana,8.75284e-100,751.0
XP_047696773.1, 28S ribosomal protein S24,Prionailurus viverrinus,9.55562e-100,751.0
XP_004018233.1, 28S ribosomal protein S24,Ovis aries,1.10202e-99,751.0
XP_042558349.1, 28S ribosomal protein S24,Dipodomys spectabilis,1.15144e-99,751.0
XP_003465839.1, 28S ribosomal protein S24,Cavia porcellus,1.2414e-99,750.0
XP_025708829.1, 28S ribosomal protein S24,Callorhinus ursinus,1.32379e-99,750.0
XP_023570128.1, 28S ribosomal protein S24,Octodon degus,1.88337e-99,749.0
XP_028369095.1, 28S ribosomal protein S24,Phyllostomus discolor,1.99264e-99,749.0
XP_021065871.1, 28S ribosomal protein S24,Mus pahari,2.08201e-99,749.0
XP_026901829.1, 28S ribosomal protein S24,Acinonyx jubatus,2.25892e-99,750.0
XP_010967356.1, 28S ribosomal protein S24,Camelus bactrianus,2.34901e-99,749.0
XP_005366228.1, 28S ribosomal protein S24,Microtus ochrogaster,2.34901e-99,749.0
XP_016003313.1, 28S ribosomal protein S24,Rousettus aegyptiacus,2.48143e-99,748.0
XP_007942332.1, 28S ribosomal protein S24,Orycteropus afer afer,2.8933e-99,748.0
XP_019680737.2, 28S ribosomal protein S24,Felis catus,3.6599e-99,748.0
XP_043299468.1, 28S ribosomal protein S24,Cervus canadensis,4.26939e-99,751.0
XP_038200003.1, 28S ribosomal protein S24,Arvicola amphibius,4.53632e-99,747.0
XP_006164936.1, 28S ribosomal protein S24,Tupaia chinensis,4.73249e-99,747.0
XP_043742900.1, 28S ribosomal protein S24,Cervus elaphus,5.93138e-99,751.0
XP_031197919.1, 28S ribosomal protein S24,Mastomys coucha,6.30394e-99,746.0
XP_007528994.1, PREDICTED: 28S ribosomal protein S24,Erinaceus europaeus,9.15323e-99,745.0
XP_007174553.1, 28S ribosomal protein S24,Balaenoptera acutorostrata scammoni,9.82111e-99,745.0
XP_042637336.1, 28S ribosomal protein S24,Orycteropus afer afer,1.06725e-98,744.0
XP_038197136.1, 28S ribosomal protein S24,Arvicola amphibius,1.12741e-98,744.0
NP_080356.1, 28S ribosomal protein S24,Mus musculus,1.21738e-98,744.0
XP_017922506.1, PREDICTED: 28S ribosomal protein S24,Capra hircus,1.44107e-98,748.0
XP_012888402.1, PREDICTED: 28S ribosomal protein S24,Dipodomys ordii,1.7104e-98,743.0
XP_006973038.1, 28S ribosomal protein S24,Peromyscus maniculatus bairdii,2.15343e-98,742.0
XP_008260027.2, PREDICTED: 28S ribosomal protein S24,Oryctolagus cuniculus,2.37686e-98,742.0
XP_048195256.1, 28S ribosomal protein S24,Perognathus longimembris pacificus,3.56658e-98,741.0
XP_028726435.1, 28S ribosomal protein S24,Peromyscus leucopus,3.60591e-98,741.0
XP_007463752.1, PREDICTED: 28S ribosomal protein S24,Lipotes vexillifer,4.42809e-98,740.0
XP_027411420.1, 28S ribosomal protein S24,Bos indicus x Bos taurus,5.23568e-98,740.0
XP_036056881.1, 28S ribosomal protein S24,Onychomys torridus,6.96341e-98,739.0
XP_037002728.1, 28S ribosomal protein S24,Artibeus jamaicensis,8.92236e-98,742.0
XP_021034132.1, 28S ribosomal protein S24,Mus caroli,1.693e-97,736.0
XP_010623266.1, 28S ribosomal protein S24,Fukomys damarensis,1.92829e-97,736.0
XP_019825939.1, PREDICTED: 28S ribosomal protein S24,Bos indicus,1.95245e-97,736.0
XP_008832264.1, 28S ribosomal protein S24,Nannospalax galili,2.46181e-97,735.0
XP_044781980.2, 28S ribosomal protein S24,Bubalus bubalis,5.64091e-97,733.0
XP_036918186.1, 28S ribosomal protein S24,Sturnira hondurensis,6.71325e-97,732.0
XP_036766108.1, 28S ribosomal protein S24,Manis pentadactyla,7.32893e-97,732.0
XP_004708247.1, 28S ribosomal protein S24,Echinops telfairi,1.04559e-96,731.0
NP_001349800.1, 28S ribosomal protein S24,Mus musculus,2.90252e-96,728.0
XP_005001986.1, 28S ribosomal protein S24,Cavia porcellus,3.07045e-96,728.0
XP_017529686.1, 28S ribosomal protein S24,Manis javanica,5.33014e-96,728.0
XP_029339099.1, 28S ribosomal protein S24,Mus caroli,7.70435e-96,725.0
XP_004456726.1, 28S ribosomal protein S24,Dasypus novemcinctus,1.83031e-95,723.0
XP_036684532.1, 28S ribosomal protein S24,Balaenoptera musculus,8.47777e-95,728.0
XP_012576464.1, PREDICTED: 28S ribosomal protein S24,Condylura cristata,9.7881e-95,717.0
XP_005396747.1, PREDICTED: 28S ribosomal protein S24,Chinchilla lanigera,1.08068e-93,711.0
XP_006892238.1, PREDICTED: 28S ribosomal protein S24,Elephantulus edwardii,3.13508e-93,708.0
XP_037366407.1, 28S ribosomal protein S24,Talpa occidentalis,1.24829e-92,705.0
XP_048202305.1, 28S ribosomal protein S24,Perognathus longimembris pacificus,2.0029e-92,703.0
XP_048195254.1, 28S ribosomal protein S24,Perognathus longimembris pacificus,7.34911e-92,702.0
XP_006832314.1, PREDICTED: 28S ribosomal protein S24,Chrysochloris asiatica,2.70906e-90,698.0
XP_005396746.1, PREDICTED: 28S ribosomal protein S24,Chinchilla lanigera,5.58328e-90,689.0
XP_004607027.2, PREDICTED: 28S ribosomal protein S24,Sorex araneus,6.49022e-90,687.0
XP_006779620.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S24,Myotis davidii,2.83171e-88,674.0
XP_008591086.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S24,Galeopterus variegatus,4.24876e-88,674.0
XP_045727726.1, LOW QUALITY PROTEIN: 28S ribosomal protein S24,Mirounga angustirostris,1.16143e-87,669.0
XP_005882988.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S24,Myotis brandtii,1.55587e-87,669.0
XP_028377302.1, 28S ribosomal protein S24,Phyllostomus discolor,4.51023e-86,668.0
XP_036925202.1, 28S ribosomal protein S24,Sturnira hondurensis,6.42855e-86,662.0
XP_014649091.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S24,Ceratotherium simum simum,1.06354e-85,662.0
XP_044992097.1, 28S ribosomal protein S24,Jaculus jaculus,1.37898e-85,660.0
XP_016074746.1, PREDICTED: LOW QUALITY PROTEIN: 28S ribosomal protein S24,Miniopterus natalensis,8.64778e-85,650.0
XP_008055449.1, 28S ribosomal protein S24,Carlito syrichta,1.41014e-84,648.0
XP_045046919.1, 28S ribosomal protein S24,Desmodus rotundus,5.66618e-84,645.0
XP_025844148.1, 28S ribosomal protein S24,Vulpes vulpes,1.45495e-83,643.0
XP_025941028.1, 28S ribosomal protein S24,Apteryx rowi,8.43593e-83,641.0
XP_038609669.1, up-regulator of cell proliferation isoform X3 [Tachyglossus aculeatus],Tachyglossus aculeatus,3.10817e-81,629.0
XP_028931224.1, 28S ribosomal protein S24,Ornithorhynchus anatinus,4.70664e-81,628.0
XP_031805754.1, 28S ribosomal protein S24,Sarcophilus harrisii,5.05795e-81,628.0
XP_034524300.1, 28S ribosomal protein S24,Ailuropoda melanoleuca,2.05049e-80,624.0
XP_036607516.1, 28S ribosomal protein S24,Trichosurus vulpecula,3.51589e-80,623.0
XP_027717045.1, 28S ribosomal protein S24,Vombatus ursinus,1.66775e-79,618.0
XP_001376697.1, PREDICTED: 28S ribosomal protein S24,Monodelphis domestica,4.5629e-78,609.0
XP_027562132.1, 28S ribosomal protein S24,Neopelma chrysocephalum,2.34927e-77,604.0
XP_020819158.1, 28S ribosomal protein S24,Phascolarctos cinereus,3.39429e-77,604.0
XP_030407639.1, 28S ribosomal protein S24,Gopherus evgoodei,3.95243e-77,603.0
XP_032005140.2, LOW QUALITY PROTEIN: 28S ribosomal protein S24,Hylobates moloch,9.38641e-77,600.0
XP_027602503.2, 28S ribosomal protein S24,Pipra filicauda,1.53005e-76,598.0
XP_032568372.1, 28S ribosomal protein S24,Chiroxiphia lanceolata,1.82325e-76,598.0
XP_043839010.1, 28S ribosomal protein S24,Dromiciops gliroides,1.97714e-76,598.0
XP_034617504.1, 28S ribosomal protein S24,Trachemys scripta elegans,2.57308e-76,598.0
XP_038240747.1, 28S ribosomal protein S24,Dermochelys coriacea,3.0998e-76,597.0
XP_017687288.1, PREDICTED: 28S ribosomal protein S24,Lepidothrix coronata,3.95691e-76,595.0
XP_027756934.1, 28S ribosomal protein S24,Empidonax traillii,4.38068e-76,595.0
XP_029890498.1, 28S ribosomal protein S24,Aquila chrysaetos chrysaetos,4.84732e-76,595.0
XP_005304469.1, 28S ribosomal protein S24,Chrysemys picta bellii,8.39991e-76,594.0
XP_026512258.1, 28S ribosomal protein S24-A,Terrapene carolina triunguis,9.90004e-76,594.0
XP_033805185.1, 28S ribosomal protein S24,Geotrypetes seraphini,1.05622e-75,593.0
XP_039377645.1, 28S ribosomal protein S24,Mauremys reevesii,3.26732e-75,590.0
XP_044847411.1, 28S ribosomal protein S24-A,Mauremys mutica,3.37648e-75,590.0
XP_037742379.1, 28S ribosomal protein S24-A,Chelonia mydas,3.41367e-75,590.0
XP_034617503.1, 28S ribosomal protein S24,Trachemys scripta elegans,5.27047e-75,595.0
XP_039377644.1, 28S ribosomal protein S24,Mauremys reevesii,7.51293e-75,592.0
XP_030407636.1, 28S ribosomal protein S24,Gopherus evgoodei,1.02955e-74,589.0
XP_037742378.1, 28S ribosomal protein S24-A,Chelonia mydas,1.10019e-74,589.0
XP_029890670.1, 28S ribosomal protein S24,Aquila chrysaetos chrysaetos,1.17496e-74,586.0
XP_029460095.1, 28S ribosomal protein S24,Rhinatrema bivittatum,1.31214e-74,586.0
XP_003439531.1, 28S ribosomal protein S24,Oreochromis niloticus,1.76667e-74,586.0
XP_043358907.1, 28S ribosomal protein S24,Dermochelys coriacea,2.71592e-74,592.0
XP_029460094.1, 28S ribosomal protein S24,Rhinatrema bivittatum,3.53031e-74,584.0
XP_029890669.1, 28S ribosomal protein S24,Aquila chrysaetos chrysaetos,3.73288e-74,584.0
XP_018549681.1, PREDICTED: 28S ribosomal protein S24,Lates calcarifer,4.28991e-74,583.0
XP_029371163.1, 28S ribosomal protein S24,Echeneis naucrates,7.66562e-74,582.0
XP_014116300.1, PREDICTED: 28S ribosomal protein S24,Pseudopodoces humilis,2.16103e-73,578.0
XP_042657343.1, 28S ribosomal protein S24,Tyto alba,2.28696e-73,578.0
XP_042657344.1, 28S ribosomal protein S24,Tyto alba,2.31044e-73,578.0
XP_038641335.1, 28S ribosomal protein S24,Scyliorhinus canicula,2.55355e-73,578.0
XP_032646234.1, 28S ribosomal protein S24,Chelonoidis abingdonii,2.5835e-73,578.0
XP_029460093.1, 28S ribosomal protein S24,Rhinatrema bivittatum,2.83999e-73,581.0
XP_026154105.1, 28S ribosomal protein S24,Mastacembelus armatus,3.54564e-73,577.0
XP_015252656.1, PREDICTED: 28S ribosomal protein S24,Cyprinodon variegatus,3.59086e-73,577.0
XP_048685004.1, 28S ribosomal protein S24-A,Caretta caretta,4.02926e-73,581.0
XP_032937189.1, 28S ribosomal protein S24,Catharus ustulatus,4.4579e-73,576.0
XP_018410193.1, PREDICTED: 28S ribosomal protein S24,Nanorana parkeri,7.80423e-73,575.0
XP_030057572.1, 28S ribosomal protein S24,Microcaecilia unicolor,1.59089e-72,573.0
XP_044273434.1, 28S ribosomal protein S24,Varanus komodoensis,1.71969e-72,573.0
XP_048378900.1, 28S ribosomal protein S24,Stegostoma fasciatum,2.15917e-72,571.0
XP_040201930.1, 28S ribosomal protein S24,Rana temporaria,3.07177e-72,571.0
XP_042200405.1, 28S ribosomal protein S24,Callorhinchus milii,3.61917e-72,570.0
XP_043537384.1, 28S ribosomal protein S24,Chiloscyllium plagiosum,5.18592e-72,569.0
XP_006797401.1, 28S ribosomal protein S24,Neolamprologus brichardi,5.79732e-72,569.0
XP_031588848.1, 28S ribosomal protein S24,Oreochromis aureus,8.69339e-72,568.0
XP_036383759.1, 28S ribosomal protein S24,Megalops cyprinoides,1.03476e-71,567.0
XP_020367009.1, 28S ribosomal protein S24,Rhincodon typus,1.12861e-71,567.0
XP_044539991.1, 28S ribosomal protein S24,Gracilinanus agilis,1.14605e-71,564.0
XP_004569452.1, 28S ribosomal protein S24,Maylandia zebra,1.23416e-71,567.0
XP_015276599.1, PREDICTED: 28S ribosomal protein S24,Gekko japonicus,1.3623e-71,567.0
XP_047425897.1, 28S ribosomal protein S24,Mugil cephalus,1.83009e-71,566.0
XP_048369161.1, 28S ribosomal protein S24,Sphaerodactylus townsendi,2.30426e-71,565.0
NP_001084559.1, mitochondrial ribosomal protein S24 S homeolog precursor [Xenopus laevis],Xenopus laevis,2.62669e-71,565.0
XP_005739168.1, PREDICTED: 28S ribosomal protein S24,Pundamilia nyererei,2.62727e-71,565.0
XP_032937187.1, 28S ribosomal protein S24,Catharus ustulatus,3.16724e-71,568.0
XP_046717443.1, 28S ribosomal protein S24,Silurus meridionalis,3.19965e-71,564.0
XP_041576547.1, 28S ribosomal protein S24,Taeniopygia guttata,3.30043e-71,563.0
XP_030598612.1, 28S ribosomal protein S24,Archocentrus centrarchus,5.29376e-71,563.0
XP_041321876.1, 28S ribosomal protein S24,Pyrgilauda ruficollis,5.34385e-71,562.0
XP_029820831.1, 28S ribosomal protein S24,Manacus vitellinus,6.05937e-71,559.0
XP_042337029.1, 28S ribosomal protein S24,Plectropomus leopardus,7.5122e-71,562.0
XP_007477630.2, PREDICTED: 28S ribosomal protein S24,Monodelphis domestica,7.52945e-71,564.0
XP_028274097.1, 28S ribosomal protein S24,Parambassis ranga,8.29506e-71,562.0
XP_029460096.1, 28S ribosomal protein S24,Rhinatrema bivittatum,8.90444e-71,559.0
XP_042589088.1, 28S ribosomal protein S24,Cyprinus carpio,1.15121e-70,560.0
XP_041087964.1, 28S ribosomal protein S24,Polyodon spathula,1.40327e-70,560.0
XP_040914316.1, 28S ribosomal protein S24,Toxotes jaculatrix,1.65348e-70,560.0
XP_040270536.1, 28S ribosomal protein S24,Bufo bufo,1.82689e-70,562.0
XP_032869847.1, 28S ribosomal protein S24,Amblyraja radiata,1.84735e-70,560.0
XP_044138980.1, 28S ribosomal protein S24,Bufo gargarizans,1.92739e-70,559.0
XP_020443073.1, 28S ribosomal protein S24,Monopterus albus,2.22221e-70,559.0
XP_036450525.1, 28S ribosomal protein S24,Colossoma macropomum,2.61803e-70,558.0
NP_001187706.1, 28S ribosomal protein S24,Ictalurus punctatus,2.7361e-70,558.0
XP_016120804.1, PREDICTED: 28S ribosomal protein S24,Sinocyclocheilus grahami,2.76622e-70,558.0
XP_020443072.1, 28S ribosomal protein S24,Monopterus albus,2.82964e-70,559.0
XP_026076148.1, 28S ribosomal protein S24,Carassius auratus,2.95405e-70,558.0
XP_015830865.1, PREDICTED: 28S ribosomal protein S24,Nothobranchius furzeri,3.22813e-70,559.0
XP_035996517.1, 28S ribosomal protein S24,Fundulus heteroclitus,3.51964e-70,557.0
XP_035481683.1, 28S ribosomal protein S24,Scophthalmus maximus,3.55838e-70,557.0
XP_029300102.1, 28S ribosomal protein S24,Cottoperca gobio,3.92742e-70,557.0
XP_009561306.1, PREDICTED: 28S ribosomal protein S24,Cuculus canorus,4.19099e-70,557.0
XP_039910386.1, 28S ribosomal protein S24,Hirundo rustica,4.38229e-70,572.0
XP_048037130.1, 28S ribosomal protein S24,Megalobrama amblycephala,4.99349e-70,556.0
XP_016302753.1, PREDICTED: 28S ribosomal protein S24,Sinocyclocheilus anshuiensis,5.63587e-70,556.0
XP_026995416.1, 28S ribosomal protein S24,Tachysurus fulvidraco,6.49792e-70,556.0
XP_018935621.1, 28S ribosomal protein S24,Cyprinus carpio,6.7851e-70,555.0
NP_001016526.1, 28S ribosomal protein S24,Xenopus tropicalis,6.78881e-70,556.0
XP_041825589.1, 28S ribosomal protein S24,Melanotaenia boesemani,7.0155e-70,556.0
XP_030624198.1, 28S ribosomal protein S24,Chanos chanos,7.74289e-70,555.0
XP_048474649.1, 28S ribosomal protein S24,Rhincodon typus,7.84537e-70,560.0
XP_020787635.1, 28S ribosomal protein S24,Boleophthalmus pectinirostris,7.90436e-70,554.0
XP_033845776.1, 28S ribosomal protein S24,Periophthalmus magnuspinnatus,7.90436e-70,554.0
XP_030820146.1, 28S ribosomal protein S24,Camarhynchus parvulus,8.25829e-70,554.0
XP_017287734.1, 28S ribosomal protein S24,Kryptolebias marmoratus,9.22312e-70,555.0
XP_041815857.1, 28S ribosomal protein S24,Chelmon rostratus,9.32576e-70,555.0
XP_037340276.1, 28S ribosomal protein S24,Pungitius pungitius,1.19837e-69,553.0
XP_004074511.1, 28S ribosomal protein S24,Oryzias latipes,1.52524e-69,553.0
XP_046230147.1, 28S ribosomal protein S24,Scatophagus argus,1.74062e-69,553.0
XP_033015104.1, 28S ribosomal protein S24,Lacerta agilis,1.7412e-69,553.0
XP_016367857.1, PREDICTED: 28S ribosomal protein S24,Sinocyclocheilus rhinocerous,2.1658e-69,552.0
XP_016092521.1, PREDICTED: 28S ribosomal protein S24,Sinocyclocheilus grahami,2.28496e-69,551.0
XP_043087370.1, 28S ribosomal protein S24,Puntigrus tetrazona,2.94281e-69,551.0
XP_006625602.1, PREDICTED: 28S ribosomal protein S24,Lepisosteus oculatus,3.07571e-69,551.0
XP_047229226.1, 28S ribosomal protein S24,Girardinichthys multiradiatus,3.21339e-69,551.0
XP_020511961.1, 28S ribosomal protein S24,Labrus bergylta,3.58517e-69,551.0
XP_026799699.2, 28S ribosomal protein S24,Pangasianodon hypophthalmus,3.87071e-69,551.0
XP_033979148.1, 28S ribosomal protein S24,Trematomus bernacchii,3.99995e-69,551.0
XP_034048063.1, 28S ribosomal protein S24,Thalassophryne amazonica,4.89659e-69,556.0
XP_029921207.1, 28S ribosomal protein S24,Myripristis murdjan,4.97903e-69,550.0
XP_017575865.1, 28S ribosomal protein S24,Pygocentrus nattereri,5.08889e-69,550.0
XP_028827448.1, 28S ribosomal protein S24,Denticeps clupeoides,5.31586e-69,549.0
XP_028654390.1, 28S ribosomal protein S24,Erpetoichthys calabaricus,6.47553e-69,549.0
XP_037013834.1, 28S ribosomal protein S24,Artibeus jamaicensis,6.97772e-69,547.0
XP_034975066.1, 28S ribosomal protein S24,Zootoca vivipara,1.01446e-68,548.0
XP_043868305.1, 28S ribosomal protein S24,Solea senegalensis,1.18234e-68,547.0
XP_026211483.1, 28S ribosomal protein S24,Anabas testudineus,1.2765e-68,547.0
XP_041065012.1, 28S ribosomal protein S24,Carcharodon carcharias,1.29036e-68,547.0
XP_016366107.1, PREDICTED: 28S ribosomal protein S24,Sinocyclocheilus rhinocerous,1.29055e-68,547.0
XP_032825047.1, 28S ribosomal protein S24,Petromyzon marinus,1.34844e-68,548.0
