query_id,protein_name,organism,e-value,score
XP_014682644.1, 28S ribosomal protein S23,Equus asinus,1.9105700000000001e-115,859.0
XP_026263114.1, 28S ribosomal protein S23,Urocitellus parryii,3.19914e-115,858.0
XP_032945653.1, 28S ribosomal protein S23,Rhinolophus ferrumequinum,1.82966e-114,853.0
XP_007126905.1, 28S ribosomal protein S23,Physeter catodon,4.6476100000000006e-114,850.0
XP_019492134.1, PREDICTED: 28S ribosomal protein S23,Hipposideros armiger,9.90547e-114,848.0
XP_024613292.1, 28S ribosomal protein S23,Neophocaena asiaeorientalis asiaeorientalis,6.18409e-113,843.0
XP_001500490.2, 28S ribosomal protein S23,Equus caballus,1.01298e-112,841.0
XP_004434817.1, PREDICTED: 28S ribosomal protein S23,Ceratotherium simum simum,1.03545e-112,841.0
XP_007463945.1, PREDICTED: 28S ribosomal protein S23,Lipotes vexillifer,1.37708e-112,840.0
XP_022408356.1, 28S ribosomal protein S23,Delphinapterus leucas,1.5366899999999994e-112,840.0
XP_015350917.1, 28S ribosomal protein S23,Marmota marmota marmota,2.33115e-112,839.0
XP_036693655.1, 28S ribosomal protein S23,Balaenoptera musculus,2.45741e-112,839.0
XP_004314151.2, 28S ribosomal protein S23,Tursiops truncatus,3.4596199999999997e-112,838.0
XP_004271833.1, 28S ribosomal protein S23,Orcinus orca,5.66693e-112,836.0
XP_006154722.1, 28S ribosomal protein S23,Tupaia chinensis,5.85647e-112,836.0
XP_027806139.1, 28S ribosomal protein S23,Marmota flaviventris,6.607309999999999e-112,836.0
XP_007176209.1, 28S ribosomal protein S23,Balaenoptera acutorostrata scammoni,6.889309999999999e-112,836.0
XP_030737526.1, 28S ribosomal protein S23,Globicephala melas,7.373119999999999e-112,836.0
XP_006216474.1, 28S ribosomal protein S23,Vicugna pacos,7.556939999999999e-112,835.0
XP_019591964.1, PREDICTED: 28S ribosomal protein S23,Rhinolophus sinicus,1.31847e-111,834.0
XP_040100207.1, 28S ribosomal protein S23,Oryx dammah,1.65991e-111,833.0
NP_001039657.1, 28S ribosomal protein S23,Bos taurus,2.93586e-111,832.0
XP_037347884.1, 28S ribosomal protein S23,Talpa occidentalis,3.00096e-111,832.0
XP_010851218.1, PREDICTED: 28S ribosomal protein S23,Bison bison bison,4.03505e-111,831.0
XP_047614402.1, 28S ribosomal protein S23,Phacochoerus africanus,4.0712e-111,831.0
XP_046276540.1, 28S ribosomal protein S23,Marmota monax,4.07954e-111,831.0
XP_039741663.1, 28S ribosomal protein S23,Pteropus giganteus,4.2159799999999996e-111,831.0
XP_005669023.1, 28S ribosomal protein S23,Sus scrofa,4.4536e-111,831.0
XP_019837845.1, PREDICTED: 28S ribosomal protein S23,Bos indicus,4.86196e-111,830.0
XP_004012437.1, 28S ribosomal protein S23,Ovis aries,4.86196e-111,830.0
XP_005911466.1, PREDICTED: 28S ribosomal protein S23,Bos mutus,6.83042e-111,829.0
XP_031323937.1, 28S ribosomal protein S23,Camelus dromedarius,8.34451e-111,828.0
XP_011373405.1, 28S ribosomal protein S23,Pteropus vampyrus,1.55464e-110,827.0
XP_037666244.1, 28S ribosomal protein S23,Choloepus didactylus,3.03483e-110,825.0
XP_047401321.1, 28S ribosomal protein S23,Sciurus carolinensis,5.367529999999999e-110,823.0
XP_007947830.1, 28S ribosomal protein S23,Orycteropus afer afer,6.71695e-110,823.0
XP_020758318.1, 28S ribosomal protein S23,Odocoileus virginianus texanus,8.60107e-110,822.0
XP_016062684.1, PREDICTED: 28S ribosomal protein S23,Miniopterus natalensis,1.91512e-109,820.0
XP_043758685.1, 28S ribosomal protein S23,Cervus elaphus,2.8734e-109,819.0
XP_006924927.1, 28S ribosomal protein S23,Pteropus alecto,6.7318e-109,816.0
XP_015986329.2, 28S ribosomal protein S23,Rousettus aegyptiacus,7.13924e-109,816.0
XP_006095666.1, 28S ribosomal protein S23,Myotis lucifugus,1.10697e-108,815.0
XP_036197421.1, 28S ribosomal protein S23,Myotis myotis,1.19528e-108,815.0
XP_038532977.1, 28S ribosomal protein S23,Canis lupus familiaris,1.4245000000000002e-108,814.0
XP_006758751.1, PREDICTED: 28S ribosomal protein S23,Myotis davidii,1.4402000000000001e-108,814.0
XP_041582642.1, 28S ribosomal protein S23,Vulpes lagopus,2.51934e-108,813.0
XP_043339256.1, 28S ribosomal protein S23,Cervus canadensis,3.35041e-108,812.0
XP_035961822.1, 28S ribosomal protein S23,Halichoerus grypus,4.26442e-108,811.0
XP_025706986.1, 28S ribosomal protein S23,Callorhinus ursinus,5.54813e-108,810.0
XP_032285032.1, 28S ribosomal protein S23,Phoca vitulina,7.29784e-108,809.0
XP_004405252.1, PREDICTED: 28S ribosomal protein S23,Odobenus rosmarus divergens,8.14354e-108,809.0
XP_036735825.1, 28S ribosomal protein S23,Manis pentadactyla,8.60246e-108,809.0
XP_008145958.1, 28S ribosomal protein S23,Eptesicus fuscus,1.23528e-107,808.0
XP_047564732.1, 28S ribosomal protein S23,Lutra lutra,1.40899e-107,808.0
XP_025295899.3, 28S ribosomal protein S23,Canis lupus dingo,1.62484e-107,807.0
XP_027481389.1, 28S ribosomal protein S23,Zalophus californianus,1.67917e-107,807.0
XP_005693149.2, PREDICTED: 28S ribosomal protein S23,Capra hircus,2.3849200000000002e-107,806.0
XP_044104544.1, 28S ribosomal protein S23,Neogale vison,2.7502800000000004e-107,806.0
XP_032727875.1, 28S ribosomal protein S23,Lontra canadensis,3.94926e-107,805.0
XP_004461348.1, 28S ribosomal protein S23,Dasypus novemcinctus,4.08132e-107,805.0
XP_025851790.1, 28S ribosomal protein S23,Vulpes vulpes,5.42758e-107,804.0
XP_022365270.1, 28S ribosomal protein S23,Enhydra lutris kenyoni,6.32805e-107,803.0
XP_014943884.1, 28S ribosomal protein S23,Acinonyx jubatus,1.55499e-106,801.0
XP_017524862.1, 28S ribosomal protein S23,Manis javanica,3.99231e-106,798.0
XP_049492459.1, 28S ribosomal protein S23,Panthera uncia,4.2172800000000003e-106,798.0
XP_039097112.1, 28S ribosomal protein S23,Hyaena hyaena,4.81029e-106,798.0
XP_025772952.1, 28S ribosomal protein S23,Puma concolor,5.73265e-106,797.0
XP_029784539.1, 28S ribosomal protein S23,Suricata suricatta,5.73265e-106,797.0
XP_045344226.1, 28S ribosomal protein S23,Leopardus geoffroyi,7.87842e-106,796.0
XP_047688658.1, 28S ribosomal protein S23,Prionailurus viverrinus,8.32236e-106,796.0
XP_003996698.1, 28S ribosomal protein S23,Felis catus,8.98622e-106,796.0
XP_015395065.2, 28S ribosomal protein S23,Panthera tigris,1.1691e-105,795.0
XP_034882657.1, 28S ribosomal protein S23,Mirounga leonina,2.5979899999999997e-105,793.0
XP_040352967.1, 28S ribosomal protein S23,Puma yagouaroundi,3.65627e-105,792.0
XP_045693426.1, 28S ribosomal protein S23,Phyllostomus hastatus,4.26283e-105,791.0
XP_037019639.1, 28S ribosomal protein S23,Artibeus jamaicensis,5.6688199999999996e-105,791.0
XP_045839693.1, 28S ribosomal protein S23,Meles meles,6.75575e-105,790.0
XP_019271208.1, PREDICTED: 28S ribosomal protein S23,Panthera pardus,1.05898e-104,789.0
XP_046937025.1, 28S ribosomal protein S23,Lynx rufus,1.1947e-104,788.0
XP_028376518.1, 28S ribosomal protein S23,Phyllostomus discolor,1.2899999999999998e-104,788.0
XP_021559939.1, 28S ribosomal protein S23,Neomonachus schauinslandi,1.42119e-104,788.0
XP_008269477.2, 28S ribosomal protein S23,Oryctolagus cuniculus,1.65996e-104,787.0
XP_013212588.2, 28S ribosomal protein S23,Ictidomys tridecemlineatus,3.07861e-104,785.0
XP_036893417.1, 28S ribosomal protein S23,Sturnira hondurensis,6.60698e-104,784.0
XP_036310188.1, 28S ribosomal protein S23,Pipistrellus kuhlii,6.67981e-104,783.0
XP_030151491.1, 28S ribosomal protein S23,Lynx canadensis,1.19002e-103,782.0
XP_003467061.1, 28S ribosomal protein S23,Cavia porcellus,1.19247e-103,781.0
XP_042772132.1, 28S ribosomal protein S23,Panthera leo,1.22074e-103,782.0
XP_043439902.1, 28S ribosomal protein S23,Prionailurus bengalensis,1.9704699999999999e-103,780.0
XP_004591261.1, 28S ribosomal protein S23,Ochotona princeps,2.93429e-103,779.0
XP_007537388.1, PREDICTED: 28S ribosomal protein S23,Erinaceus europaeus,3.61377e-103,779.0
XP_006833704.1, PREDICTED: 28S ribosomal protein S23,Chrysochloris asiatica,4.2915e-103,778.0
XP_024429180.1, 28S ribosomal protein S23,Desmodus rotundus,8.59155e-103,776.0
XP_005394104.1, PREDICTED: 28S ribosomal protein S23,Chinchilla lanigera,1.09211e-102,775.0
XP_036125774.1, 28S ribosomal protein S23,Molossus molossus,4.26279e-102,770.0
XP_004685068.2, PREDICTED: 28S ribosomal protein S23,Condylura cristata,5.51376e-102,770.0
XP_006081044.4, 28S ribosomal protein S23,Bubalus bubalis,6.28269e-102,769.0
XP_045014650.1, 28S ribosomal protein S23,Jaculus jaculus,1.2878799999999999e-101,767.0
XP_004645349.1, 28S ribosomal protein S23,Octodon degus,1.55057e-101,767.0
XP_040857118.1, 28S ribosomal protein S23,Ochotona curzoniae,1.51732e-100,761.0
XP_008693742.1, 28S ribosomal protein S23,Ursus maritimus,1.84826e-100,761.0
XP_027373767.1, 28S ribosomal protein S23,Bos indicus x Bos taurus,2.5216200000000003e-100,761.0
XP_020036145.1, 28S ribosomal protein S23,Castor canadensis,9.21947e-100,755.0
XP_012864308.1, PREDICTED: 28S ribosomal protein S23,Dipodomys ordii,1.78564e-99,753.0
XP_004747388.2, 28S ribosomal protein S23,Mustela putorius furo,2.22508e-99,765.0
XP_002915671.1, 28S ribosomal protein S23,Ailuropoda melanoleuca,4.20158e-99,752.0
XP_042529578.1, 28S ribosomal protein S23,Dipodomys spectabilis,1.04313e-98,748.0
XP_029068911.1, 28S ribosomal protein S23,Monodon monoceros,6.82106e-98,742.0
XP_049716540.1, 28S ribosomal protein S23,Elephas maximus indicus,2.09967e-96,734.0
XP_048220903.1, 28S ribosomal protein S23,Perognathus longimembris pacificus,5.83354e-96,730.0
XP_010592603.1, 28S ribosomal protein S23,Loxodonta africana,1.01738e-95,730.0
XP_004859865.1, 28S ribosomal protein S23,Heterocephalus glaber,2.98017e-95,726.0
XP_010618538.1, 28S ribosomal protein S23,Fukomys damarensis,1.57426e-94,721.0
XP_014400314.1, PREDICTED: 28S ribosomal protein S23,Myotis brandtii,4.34263e-94,717.0
XP_004608939.1, PREDICTED: 28S ribosomal protein S23,Sorex araneus,2.25504e-93,716.0
XP_004707083.1, 28S ribosomal protein S23,Echinops telfairi,5.01625e-93,712.0
XP_049628667.1, 28S ribosomal protein S23,Suncus etruscus,2.04971e-88,682.0
XP_028628194.1, 28S ribosomal protein S23,Grammomys surdaster,2.8958999999999997e-88,680.0
XP_048302810.1, 28S ribosomal protein S23,Myodes glareolus,3.2088999999999996e-88,679.0
XP_034363916.1, 28S ribosomal protein S23,Arvicanthis niloticus,6.00866e-88,678.0
XP_051014211.1, 28S ribosomal protein S23,Acomys russatus,1.8046499999999998e-87,674.0
XP_028734054.1, 28S ribosomal protein S23,Peromyscus leucopus,2.3754199999999997e-87,673.0
XP_027282095.1, 28S ribosomal protein S23,Cricetulus griseus,3.6583599999999996e-87,673.0
XP_036054315.1, 28S ribosomal protein S23,Onychomys torridus,7.10586e-87,670.0
XP_008840938.1, 28S ribosomal protein S23,Nannospalax galili,7.57197e-87,670.0
XP_031209696.1, 28S ribosomal protein S23,Mastomys coucha,1.3611799999999999e-86,670.0
NP_077136.2, 28S ribosomal protein S23,Mus musculus,1.8410299999999998e-86,668.0
XP_005350565.1, 28S ribosomal protein S23,Microtus ochrogaster,2.01876e-86,667.0
XP_050012882.1, 28S ribosomal protein S23,Microtus fortis,4.29935e-86,665.0
XP_021068889.1, 28S ribosomal protein S23,Mus pahari,7.39307e-86,664.0
XP_021032753.1, 28S ribosomal protein S23,Mus caroli,8.440489999999999e-86,663.0
NP_001101759.1, 28S ribosomal protein S23,Rattus norvegicus,1.12218e-85,663.0
XP_006972093.1, 28S ribosomal protein S23,Peromyscus maniculatus bairdii,1.25413e-85,661.0
XP_051047826.1, 28S ribosomal protein S23,Phodopus roborovskii,1.5160900000000001e-85,662.0
XP_032769531.1, 28S ribosomal protein S23,Rattus rattus,3.46794e-85,659.0
XP_041521049.1, 28S ribosomal protein S23,Microtus oregoni,3.51614e-84,652.0
XP_021513815.1, 28S ribosomal protein S23,Meriones unguiculatus,2.3160500000000002e-83,647.0
XP_005076061.1, 28S ribosomal protein S23,Mesocricetus auratus,8.39257e-82,638.0
XP_045745174.1, 28S ribosomal protein S23,Mirounga angustirostris,4.50035e-81,645.0
XP_027726270.1, 28S ribosomal protein S23,Vombatus ursinus,2.06222e-79,619.0
XP_001367668.2, PREDICTED: 28S ribosomal protein S23,Monodelphis domestica,7.849309999999999e-79,615.0
XP_044529295.1, 28S ribosomal protein S23,Gracilinanus agilis,4.14138e-77,603.0
XP_036609536.1, 28S ribosomal protein S23,Trichosurus vulpecula,9.113350000000001e-77,601.0
XP_012403522.2, 28S ribosomal protein S23,Sarcophilus harrisii,4.3172200000000006e-76,597.0
XP_032176547.1, 28S ribosomal protein S23,Mustela erminea,9.28001e-76,609.0
XP_020847628.1, 28S ribosomal protein S23,Phascolarctos cinereus,1.37863e-75,593.0
XP_043820718.1, 28S ribosomal protein S23,Dromiciops gliroides,8.44044e-74,583.0
XP_001517872.3, 28S ribosomal protein S23,Ornithorhynchus anatinus,1.91395e-73,583.0
XP_038614972.1, 28S ribosomal protein S23,Tachyglossus aculeatus,8.708220000000005e-72,572.0
XP_014810428.1, PREDICTED: 28S ribosomal protein S23,Calidris pugnax,9.24013e-63,513.0
XP_028564240.1, 28S ribosomal protein S23,Podarcis muralis,1.6622000000000002e-62,511.0
XP_025962961.1, 28S ribosomal protein S23,Dromaius novaehollandiae,3.38089e-62,509.0
XP_034996025.1, 28S ribosomal protein S23,Zootoca vivipara,4.84808e-62,508.0
XP_032018805.1, 28S ribosomal protein S23,Hylobates moloch,8.12315e-62,499.0
XP_015277422.1, PREDICTED: 28S ribosomal protein S23,Gekko japonicus,2.119420000000001e-61,504.0
XP_038231149.1, 28S ribosomal protein S23,Dermochelys coriacea,2.68926e-61,504.0
XP_033028189.1, 28S ribosomal protein S23,Lacerta agilis,1.25598e-60,499.0
XP_032635286.1, 28S ribosomal protein S23,Chelonoidis abingdonii,1.47716e-60,499.0
XP_026717692.1, 28S ribosomal protein S23,Athene cunicularia,4.08451e-60,496.0
XP_050785471.1, 28S ribosomal protein S23,Gopherus flavomarginatus,4.25972e-60,496.0
XP_030392613.1, 28S ribosomal protein S23,Gopherus evgoodei,5.12846e-60,495.0
XP_015736692.1, 28S ribosomal protein S23,Coturnix japonica,7.05658e-60,494.0
XP_042194575.1, 28S ribosomal protein S23,Callorhinchus milii,9.72073e-60,494.0
XP_025903727.1, 28S ribosomal protein S23,Nothoprocta perdicaria,1.76412e-59,491.0
XP_003642463.1, 28S ribosomal protein S23,Gallus gallus,1.86472e-59,491.0
XP_048374410.1, 28S ribosomal protein S23,Sphaerodactylus townsendi,1.94626e-59,491.0
XP_024051188.2, 28S ribosomal protein S23,Terrapene carolina triunguis,2.31565e-59,491.0
XP_005987517.1, PREDICTED: 28S ribosomal protein S23,Latimeria chalumnae,2.5615e-59,490.0
XP_027675991.2, 28S ribosomal protein S23,Chelonia mydas,2.66629e-59,490.0
XP_031447318.1, 28S ribosomal protein S23,Phasianus colchicus,3.21877e-59,490.0
XP_044849245.1, 28S ribosomal protein S23,Mauremys mutica,3.7400099999999997e-59,489.0
XP_025937352.1, 28S ribosomal protein S23,Apteryx rowi,5.99161e-59,488.0
XP_048679937.1, 28S ribosomal protein S23,Caretta caretta,6.31574e-59,488.0
XP_042736003.1, 28S ribosomal protein S23,Lagopus leucura,8.1413e-59,487.0
XP_003211904.2, 28S ribosomal protein S23,Meleagris gallopavo,8.98179e-59,487.0
XP_021271132.1, 28S ribosomal protein S23,Numida meleagris,1.5844899999999998e-58,485.0
XP_005298921.1, 28S ribosomal protein S23,Chrysemys picta bellii,2.0550199999999998e-58,485.0
XP_037226612.1, 28S ribosomal protein S23,Falco rusticolus,6.47102e-58,481.0
XP_039364101.1, 28S ribosomal protein S23,Mauremys reevesii,6.74561e-58,481.0
XP_030318288.1, 28S ribosomal protein S23,Calypte anna,9.50085e-58,480.0
XP_042685877.1, 28S ribosomal protein S23,Centrocercus urophasianus,1.03572e-57,480.0
XP_050764989.1, 28S ribosomal protein S23,Gymnogyps californianus,1.67239e-57,478.0
XP_048413586.1, 28S ribosomal protein S23,Stegostoma fasciatum,1.91874e-57,478.0
XP_032901603.1, 28S ribosomal protein S23,Amblyraja radiata,2.1054e-57,478.0
XP_041097341.1, 28S ribosomal protein S23,Polyodon spathula,2.75038e-57,477.0
XP_033906402.2, 28S ribosomal protein S23,Acipenser ruthenus,3.77407e-57,476.0
XP_040434143.1, 28S ribosomal protein S23,Falco naumanni,3.7913899999999997e-57,476.0
XP_039419073.1, 28S ribosomal protein S23,Corvus cornix cornix,4.27494e-57,476.0
XP_048823141.1, 28S ribosomal protein S23,Lagopus muta,1.6541e-56,472.0
XP_038670498.1, 28S ribosomal protein S23,Scyliorhinus canicula,1.73839e-56,472.0
XP_041053149.1, 28S ribosomal protein S23,Carcharodon carcharias,3.81291e-56,470.0
XP_003229850.2, PREDICTED: 28S ribosomal protein S23,Anolis carolinensis,3.9304300000000003e-56,469.0
XP_002932318.1, 28S ribosomal protein S23,Xenopus tropicalis,5.33493e-56,468.0
XP_043574146.1, 28S ribosomal protein S23,Chiloscyllium plagiosum,5.465e-56,469.0
XP_029469787.1, 28S ribosomal protein S23,Rhinatrema bivittatum,1.07987e-55,466.0
XP_049659434.1, 28S ribosomal protein S23,Accipiter gentilis,1.4823100000000001e-55,466.0
XP_006748177.1, 28S ribosomal protein S23,Leptonychotes weddellii,1.5808200000000001e-55,460.0
XP_010572135.1, PREDICTED: 28S ribosomal protein S23,Haliaeetus leucocephalus,3.18103e-55,463.0
XP_030328302.1, 28S ribosomal protein S23,Strigops habroptila,3.6259e-55,463.0
XP_029884568.1, 28S ribosomal protein S23,Aquila chrysaetos chrysaetos,3.7876100000000004e-55,463.0
XP_034608535.1, 28S ribosomal protein S23,Trachemys scripta elegans,3.86602e-55,463.0
XP_044246707.1, 28S ribosomal protein S23,Ursus arctos horribilis,3.8793800000000004e-55,460.0
XP_035648312.1, 28S ribosomal protein S23,Oncorhynchus keta,8.003990000000001e-55,460.0
XP_018604063.1, 28S ribosomal protein S23,Scleropages formosus,2.20474e-54,457.0
XP_038817871.1, 28S ribosomal protein S23,Salvelinus namaycush,3.3692e-54,456.0
XP_021443989.1, 28S ribosomal protein S23,Oncorhynchus mykiss,3.56284e-54,456.0
XP_023990277.1, 28S ribosomal protein S23,Salvelinus alpinus,3.6764000000000005e-54,456.0
XP_018102476.1, 28S ribosomal protein S23,Xenopus laevis,3.68625e-54,456.0
XP_024298946.1, 28S ribosomal protein S23,Oncorhynchus tshawytscha,3.68625e-54,456.0
XP_029500267.1, 28S ribosomal protein S23,Oncorhynchus nerka,3.8928800000000003e-54,456.0
XP_051492048.1, 28S ribosomal protein S23,Apus apus,4.37736e-54,456.0
XP_014018699.1, 28S ribosomal protein S23,Salmo salar,5.2261e-54,455.0
XP_028662920.1, 28S ribosomal protein S23,Erpetoichthys calabaricus,7.42742e-54,455.0
XP_040280836.1, 28S ribosomal protein S23,Bufo bufo,8.36794e-54,452.0
XP_044142914.1, 28S ribosomal protein S23,Bufo gargarizans,9.85678e-54,451.0
XP_020359051.1, 28S ribosomal protein S23,Oncorhynchus kisutch,1.27823e-53,452.0
XP_026790723.2, 28S ribosomal protein S23,Pangasianodon hypophthalmus,1.63091e-53,452.0
XP_039612620.1, 28S ribosomal protein S23,Polypterus senegalus,1.7192600000000001e-53,453.0
XP_030041874.1, 28S ribosomal protein S23,Microcaecilia unicolor,2.96851e-53,450.0
XP_023692082.1, 28S ribosomal protein S23,Paramormyrops kingsleyae,3.15133e-53,450.0
XP_046891665.1, 28S ribosomal protein S23,Hypomesus transpacificus,3.6921e-53,449.0
XP_027554594.1, 28S ribosomal protein S23,Neopelma chrysocephalum,3.77032e-53,450.0
XP_036420477.1, 28S ribosomal protein S23,Colossoma macropomum,4.58781e-53,449.0
XP_009947125.1, PREDICTED: 28S ribosomal protein S23,Leptosomus discolor,4.69171e-53,448.0
XP_041733913.1, 28S ribosomal protein S23,Coregonus clupeaformis,6.6874100000000015e-53,448.0
XP_032860749.1, 28S ribosomal protein S23,Tyto alba,6.8035700000000045e-53,448.0
XP_020642621.1, 28S ribosomal protein S23,Pogona vitticeps,1.2430999999999998e-52,446.0
XP_017677079.1, PREDICTED: 28S ribosomal protein S23,Lepidothrix coronata,2.74179e-52,444.0
XP_034024586.1, 28S ribosomal protein S23,Thalassophryne amazonica,3.16141e-52,442.0
XP_038013842.1, 28S ribosomal protein S23,Motacilla alba alba,3.8870999999999996e-52,442.0
XP_048857523.1, 28S ribosomal protein S23,Brienomyrus brachyistius,3.97176e-52,443.0
XP_005503339.2, 28S ribosomal protein S23,Columba livia,4.7891199999999996e-52,442.0
XP_035239915.1, 28S ribosomal protein S23,Anguilla anguilla,6.2241299999999996e-52,438.0
XP_010873759.1, 28S ribosomal protein S23,Esox lucius,1.1053699999999999e-51,440.0
XP_007426891.1, 28S ribosomal protein S23,Python bivittatus,1.34502e-51,439.0
XP_027327826.2, 28S ribosomal protein S23,Anas platyrhynchos,1.39574e-51,439.0
XP_027607485.1, 28S ribosomal protein S23,Pipra filicauda,1.8668399999999998e-51,439.0
XP_051665422.1, 28S ribosomal protein S23,Manacus candei,1.95001e-51,438.0
XP_036393160.1, 28S ribosomal protein S23,Megalops cyprinoides,2.3121299999999997e-51,438.0
XP_032563018.1, 28S ribosomal protein S23,Chiroxiphia lanceolata,2.5054799999999997e-51,438.0
XP_006641105.2, PREDICTED: 28S ribosomal protein S23,Lepisosteus oculatus,2.96106e-51,438.0
XP_033777086.1, 28S ribosomal protein S23,Geotrypetes seraphini,3.52733e-51,436.0
XP_029922134.1, 28S ribosomal protein S23,Myripristis murdjan,3.8009599999999994e-51,436.0
XP_032934495.2, 28S ribosomal protein S23,Catharus ustulatus,4.0474299999999996e-51,448.0
XP_017562689.1, 28S ribosomal protein S23,Pygocentrus nattereri,4.3676799999999996e-51,436.0
XP_029629403.1, 28S ribosomal protein S23,Salmo trutta,4.44655e-51,436.0
XP_014110374.1, PREDICTED: 28S ribosomal protein S23,Pseudopodoces humilis,5.0966199999999995e-51,436.0
XP_027516251.1, 28S ribosomal protein S23,Corapipo altera,5.37236e-51,436.0
XP_019401152.1, PREDICTED: 28S ribosomal protein S23,Crocodylus porosus,5.63177e-51,435.0
XP_035199225.1, 28S ribosomal protein S23,Oxyura jamaicensis,5.94715e-51,435.0
XP_027006235.2, 28S ribosomal protein S23,Tachysurus fulvidraco,7.15626e-51,435.0
XP_015502153.1, 28S ribosomal protein S23,Parus major,8.835489999999999e-51,434.0
XP_035417058.1, 28S ribosomal protein S23,Cygnus atratus,1.05958e-50,433.0
XP_041338820.1, 28S ribosomal protein S23,Pyrgilauda ruficollis,1.09054e-50,433.0
NP_001003615.1, 28S ribosomal protein S23,Danio rerio,1.38122e-50,433.0
XP_044285984.1, 28S ribosomal protein S23,Varanus komodoensis,1.58283e-50,432.0
XP_017345656.1, 28S ribosomal protein S23,Ictalurus punctatus,2.31766e-50,431.0
XP_040901492.1, 28S ribosomal protein S23,Toxotes jaculatrix,2.39842e-50,431.0
XP_033924988.1, 28S ribosomal protein S23,Melopsittacus undulatus,2.73922e-50,431.0
XP_031985801.1, 28S ribosomal protein S23,Corvus moneduloides,4.26594e-50,430.0
XP_033953582.1, 28S ribosomal protein S23,Pseudochaenichthys georgianus,4.40011e-50,429.0
XP_026880906.2, 28S ribosomal protein S23,Electrophorus electricus,4.61268e-50,429.0
XP_037632385.1, 28S ribosomal protein S23,Sebastes umbrosus,5.61204e-50,429.0
XP_041920468.1, 28S ribosomal protein S23,Alosa sapidissima,6.27769e-50,429.0
XP_037124471.1, 28S ribosomal protein S23,Syngnathus acus,8.27836e-50,427.0
XP_049581906.1, 28S ribosomal protein S23,Syngnathus scovelli,8.83767e-50,427.0
XP_028857227.1, 28S ribosomal protein S23,Denticeps clupeoides,8.9345e-50,427.0
XP_034062269.1, 28S ribosomal protein S23,Gymnodraco acuticeps,9.11222e-50,426.0
XP_030633373.1, 28S ribosomal protein S23,Chanos chanos,1.44789e-49,426.0
XP_041281247.1, 28S ribosomal protein S23,Onychostruthus taczanowskii,1.61154e-49,425.0
XP_048017876.1, 28S ribosomal protein S23,Megalobrama amblycephala,1.78082e-49,425.0
XP_047930136.1, 28S ribosomal protein S23,Anser cygnoides,1.82706e-49,425.0
XP_019716729.1, PREDICTED: 28S ribosomal protein S23,Hippocampus comes,1.93661e-49,425.0
